,news_text
348,            วันนี้ 25 ต.ค.64 สคร.12 สงขลา จัดรถเก็บตัวอย่างชีวนิรภัยพระราชทาน ตรวจด้วยชุดตรวจ ATK ลงพื้นที่จังหวัดยะลา จำนวน 5 วัน ตั้งแต่วันที่ 25-29 ตุลาคม 2564 เสริมการทำงานของเจ้าหน้าที่ เร่งตรวจหาเชื้อเชิงรุก ค้นหาผู้ติดเชื้อเข้าสู่กระบวนการรักษา เพื่อลดการแพร่ระบาดในพื้นที่ให้เร็วที่สุด ซึ่งในวันนี้ 25 ต.ค.64ทางเจ้าหน้าที่สาธารณสุข ได้ตั้งจุดตรวจหาเชื้อ ที่บริเวณสวนสาธารณะสนามโรงพิธีช้างเผือก ในเขตเทศบาลนครยะลา อ.เมือง จ.ยะลา เพื่อทำการตรวจคัดกรองหาเชื้อพี่น้องประชาชนผู้สัมผัสเสี่ยงในเขตจังหวัดยะลา โดยมีนายภิรมย์ นิลทยา ผู้ว่าราชการจังหวัดยะลา พร้อมด้วยนายธีรุตม์ ศุภวิบูลย์ผล รองผู้ว่าราชการจังหวัดยะลา นายแพทย์วิเศษ สิรินธรโสภณ นายแพทย์สาธารณสุขจังหวัดยะลา นายธราวุธ ช่วยเกิด นายอำเภอเมืองยะลา พบปะประชาชน สร้างขวัญกำลังใจในการปฏิบัติงานของเจ้าหน้าที่
349,โควิด 19 ยะลาติดเชื้อ 340 ราย ติดที่ 7 ท็อปเท็น
350,เจ้าหน้าที่และบุคลากรทางการแพทย์จังหวัดภูเก็ต เร่งฉีดวัคซีน Pfizer ให้แก่นักเรียนที่แจ้งความประสงค์สร้างภูมิคุ้มกันพร้อมเปิดเรียนในวันที่ 1 พฤศจิกายนนี้
351,"          ที่สำนักงานสาธารณสุขจังหวัดบึงกาฬ นายแพทย์ภมร ดรุณ นายแพทย์สาธารณสุขจังหวัดบึงกาฬ แถลงสถานการณ์โควิด-19 ของจังหวัดบึงกาฬ ว่า ขณะนี้มีผู้ป่วยสะสม 1,970 ราย รักษาหาย 1,824 ราย และเหลือผู้ป่วยที่กำลังรักษา 132 ราย ส่วนผู้เสียชีวิตสะสมอยู่ที่ 14 ราย โดยสถานการณ์ในเดือนตุลาคม พบการแพร่ระบาดเป็นกลุ่มก้อน 3 คลัสเตอร์สำคัญ ได้แก่"
352,ยอดติดโควิดยะลา ลด รายใหม่เหลือ 340 ราย ด้าน โรงพยาบาล คุมเข้ม ป้องกันเชื้อแพร่ระบาด
353,          พลตำรวจโท สาคร ทองมุณี นายกเทศมนตรีนครหาดใหญ่ กล่าวว่า เทศบาลนครหาดใหญ่ ร่วมกับสำนักงานสาธารณสุขจังหวัดสงขลา โรงพยาบาลสงขลานครินทร์ และโรงพยาบาลหาดใหญ่ เปิดลงทะเบียนวัคซีนไฟเซอร์ สำหรับผู้มีอายุ 18 ปีขึ้นไป สำหรับผู้ที่ไม่เคยได้ฉีดวัคซีนมาก่อน โดยเปิดลงทะเบียนพร้อมกัน ในวันอังคารที่ 26 ตุลาคม 2564 เป็นต้นไป
354,"วันนี้ (25 ต.ค.64) ที่โรงเรียนสรรพวิทยาคม นางสุภัทร เงินดี ผู้อำนวยการโรงเรียนสรรพวิทยาคม นายแพทย์ธวัชชัย เศรษฐศุภพนา ผู้อำนวยการโรงพยาบาลแม่สอด และคณะผู้บริหารสำนักงานสาธารณสุขจังหวัดตาก ตรวจเยี่ยมและให้กำลังใจแก่นักเรียนและผู้ปกครอง โดยโรงเรียนสรรพวิทยาคมจัดกิจกรรม Kick Off Pfizer in School สร้างเกราะป้องกันด้วยวัคซีน นักเรียนปลอดภัย อุ่นใจต้อนรับเปิดเทอม บุคลากรทางการแพทย์ได้ฉีดวัคซีนไฟเซอร์เข็มแรกให้กับนักเรียน อายุ 12-18 ปี ซึ่งวันนี้ฉีดวัคซีนแก่นักเรียนระดับชั้นมัธยมศึกษาตอนต้น (ม.1-3) ที่สมัครใจจำนวน 1,288 คน และวันพรุ่งนี้จะเป็นนักเรียนระดับชั้นมัธยมศึกษาตอนปลายอีกประมาณ 1,200 คน "
355,        นายชุติเดช มีจันทร์ รองผู้ว่าราชการจังหวัดพะเยา รักษาราชการแทนผู้ว่าราชการจังหวัดพะเยา แถลงภายหลังการประชุมคณะกรรมการโรคติดต่อจังหวัดพะเยา จากกรณีที่มีกระแสบนสื่อสังคมออนไลน์เรื่องการให้บริการเฉพาะผู้ที่ฉีดวัคซีนโควิด-19 ของธนาคารในจังหวัดพะเยา ว่า จังหวัดพะเยาโดยคณะกรรมการควบคุมโรคติดต่อจังหวัดได้หารือร่วมกับชมรมธนาคารจังหวัดพะเยา ซึ่งเห็นพ้องร่วมกันในมาตรการการให้บริการประชาชนที่มาใช้บริการของธนาคาร โดยผู้ที่ได้รับวัคซีนโควิด-19 แล้วสามารถรับบริการได้ตามปกติ สำหรับผู้ที่ยังไม่ได้รับวัคซีนโควิด-19 ก็ยังสามารถติดต่อรับบริการจากธนาคารได้ตามปกติเช่นเดียวกัน โดยจังหวัดจะหารือกับตัวแทนชมรมธนาคารถึงมาตรการการให้บริการประชาชนกลุ่มที่ยังไม่ได้รับวัคซีนต่อไป โดยรองผู้ว่าราชการจังหวัดพะเยายืนยันว่า หนังสือที่มีการเผยแพร่บนสื่อสังคมออนไลน์นั้น เป็นการขอความร่วมมือกับทางชมรมธนาคารจังหวัด ไม่ได้เป็นคำสั่งการงดให้บริการตามที่เข้าใจ   
356,        เทศบาลนครหาดใหญ่ร่วมกับสำนักงานสาธารณสุขจังหวัดสงขลา โรงพยาบาลสงขลานครินทร์ โรงพยาบาลหาดใหญ่ เปิดลงทะเบียนวัคซีนไฟเซอร์สำหรับผู้มีอายุ 18 ปีขึ้นไป สำหรับผู้ที่ไม่เคยได้ฉีดวัคซีนมาก่อน ตั้งแต่วันที่ 26 ตุลาคม 2564 เป็นต้นไป
357,        จังหวัดปัตตานีเร่งฉีดวัคซีนป้องกันโควิด-19 กระตุ้นเข็มที่ 3 พร้อมๆ กับการฉีดเข็มที่ 1 และ 2 
358,ประมวลข่าวทั่วไทยประจำวันที่ 25 ตุลาคม 2564
359,        เทศบาลนครหาดใหญ่ร่วมกับสำนักงานสาธารณสุขจังหวัดสงขลา โรงพยาบาลสงขลานครินทร์ โรงพยาบาลหาดใหญ่ เปิดลงทะเบียนวัคซีนไฟเซอร์สำหรับผู้มีอายุ 18 ปี ขึ้นไป สำหรับผู้ที่ไม่เคยได้ฉีดวัคซีนมาก่อน ตั้งแต่วันที่ 26 ตุลาคม 2564 เป็นต้นไป
360,นางสาวตรีนุช เทียนทอง  รัฐมนตรีว่าการกระทรวงศึกษาธิการ  เปิดเผยว่า  การเตรียมความพร้อมเปิดเรียนในภาคเรียนที่ 2 วันที่ 1 พฤศจิกายนนี้ ทางสำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน (สพฐ.) กำลังอยู่ระหว่างการสำรวจจำนวนโรงเรียนในพื้นที่สีแดงเข้ม สีแดง หรือสีส้ม จำนวนกี่แห่งที่สามารถเปิดเรียนในรูปแบบปกติ หรือ On Site ซึ่งยืนยันว่าในวันที่ 1  พฤศจิกายนนี้ สถานศึกษาทุกแห่งจะเปิดเรียนพร้อมกันหมด แต่ในการเปิดเรียนนั้นจะต้องอยู่ภายใต้มาตรการความปลอดภัยด้านสุขภาพ ซึ่งในบางพื้นที่อาจไม่ได้เปิดเรียนในรูปแบบ On Site  ทั้งหมด โดยบางโรงเรียนอาจยังเปิดเรียนในรูปแบบออนไลน์ หรือการสลับวันมาเรียนของนักเรียนตามช่วงชั้น 
361,        นายไพโรจน์  จริตงาม รองผู้ว่าราชการจังหวัดนราธิวาส รักษาราชการแทนผู้ว่าราชการจังหวัดนราธิวาส เป็นประธานเปิดหน่วยให้บริการฉีดวัคซีนป้องกันโรคโควิด-19 ที่ห้างสรรพสินค้า บิ๊กซี ซูเปอร์เซ็นเตอร์สาขานราธิวาส อำเภอเมืองนราธิวาส ซึ่งมีนายยะห์ยา  ปะนาฆอ นายอำเภอเมืองนราธิวาส นายแพทย์สถาพร สินเจริญกิจ รองนายแพทย์สาธารณสุขจังหวัดนราธิวาส ร่วมเป็นเกียรติในกิจกรรม 
362,จ.สุราษฎร์ธานีพร้อมเปิดภาคเรียนใหม่ในวันที่ 1 พ.ย. นี้ การเรียนการสอนให้เป็นไปตามความพร้อมของแต่ละโรงเรียน เน้นย้ำนักเรียนต้องปลอดภัย
363,            บรรยากาศที่บริเวณหน่วยให้บริการฉีดวัคซีนป้องกันโรคโควิด-19 ที่ห้างบิ๊กซี นราธิวาส มีประชาชนทยอยเดินทางมาเข้ารับการฉีดวัคซีนอย่างต่อเนื่อง ซึ่งวันนี้ (26 ต.ค.64) เป็นวันที่สองของการให้บริการภายใต้มาตรการป้องกันส่วนบุคคล สวมหน้ากาก ล้างมือ ตรวจวัดอุณหภูมิ ก่อนเข้ารับการฉีดตามขั้นตอนที่กำหนด โดยมีการจัดแพทย์ เภสัชกรพยาบาล ประจำที่หน่วย การจัดจุดพักสังเกตอาการหลังฉีด 30 นาที อีกทั้งมีรถพยาบาลประจำหน่วยฉีด หากเกิดอาการข้างเคียงที่รุนแรง ทางทีมแพทย์และพยาบาล จะรักษาและนำส่งโรงพยาบาลใกล้เคียงทันที ขณะที่เมื่อวานนี้ (25 ต.ค.64) มีประชาชนและพนักงานของห้างมาฉีดวัคซีนทั้งสิ้น 76 คน 
364,            จ.ยะลา เดินหน้าฉีดวัคซีนเชิงรุกให้กับประชาชนในเขตเทศบาลนครยะลา ต่อเนื่อง ซึ่งในวันนี้ (26 ต.ค.64) เจ้าหน้าที่สาธารณสุข ทีมหมอ พยาบาล จาก รพ.ยะลา เทศบาลนครยะลา และ อสม.ในพื้นที่ ได้ลงพื้นที่ เปิดจุดให้บริการฉีดวัคซีน ป้องกันโควิด-19 กับพี่น้องประชาชน ในชุมชนตลาดผังเมือง 4 และพื้นที่ใกล้เคียงที่ Walk in ฉีดวัคซีนไฟเซอร์ เข็มแรก  ตั้งเป้า ฉีดวัคซีน ให้กับประชาชน ที่ยังไม่เคยได้รับวัคซีนใดมาก่อน จำนวน 200 คน ซึ่งมีประชาชนเดินทางมาเข้ารับบริการฉีดวัคซีนอย่างต่อเนื่อง 
365,           สำนักงานยาแห่งยุโรป หรืออีเอ็มเอ ออกแถลงการณ์ที่ระบุว่า คณะผู้เชี่ยวชาญของอีเอ็มเอ พิจารณาให้ดำเนินการฉีดวัคซีนโควิด-19 ของโมเดอร์นา เป็นวัคซีนเข็มกระตุ้น ให้ผู้ที่มีอายุ 18 ปีขึ้นไป ซึ่งฉีดวัคซีนโควิด-19 ครบโดสแล้ว อย่างน้อย 6 – 8 เดือน เพื่อกระตุ้นการสร้างภูมิคุ้มกันในประชากรวัยผู้ใหญ่ ที่ระดับภูมิต้านทานโรคโควิด-19 เริ่มลดลง
366,"            จากการที่จังหวัดสงขลา โดยสำนักงานสาธารณสุขจังหวัดสงขลา ได้รับจัดสรรวัคซีนเพื่อฉีดป้องกันการติดเชื้อไวรัสโคโรนา 2019(COVID-19)ให้กับประชาชนในจังหวัดสงขลาเป็นจำนวนมาก จากการที่ได้ประชุมปรึกษาหารือร่วมกันระหว่าง สำนักงานสาธารณสุขจังหวัดสงขลา สาธารณสุขอำเภอหาดใหญ่ โรงพยาบาลสงขลานครินทร์ โรงพยาบาลหาดใหญ่ เทศบาลนครหาดใหญ่ และเครือข่าย อปท. ในที่ประชุมมีความเห็นขานรับการฉีดวัคซีนสร้างภูมิคุ้มกัน ให้กับประชาชนที่อยู่ในจังหวัดสงขลาให้มากขึ้น ตามนโยบายของจังหวัดสงขลา “สงขลาสปีด เพื่อชาวสงขลา” โดยเฉพาะในพื้นที่อำเภอหาดใหญ่ให้มีผู้ได้รับการฉีดวัคซีน 90% ของประชากรทั้งหมด ที่อาศัยอยู่ในพื้นที่และผู้ที่เข้ามาทำงานในเขตอำเภอหาดใหญ่ แยกความรับผิดชอบออกเป็น 3 หน่วยงาน ได้แก่ เทศบาลนครหาดใหญ่ โรงพยาบาลสงขลานครินทร์ และโรงพยาบาลหาดใหญ่ ให้เร่งฉีดวัคซีนแก่ประชาชนในพื้นที่ ให้ได้ 100,000 คน เป็นอย่างน้อยในระยะเวลา 9 วัน "
367,"เทศบาลนครหาดใหญ่ ขานรับโครงการ ""สงขลาสปีด เพื่อชาวสงขลา"" เร่งฉีดวัคซีน Pfizer แก่ประชาชนในอำเภอหาดใหญ่ให้ได้ “หาดใหญ่ปลอดภัย 9 วัน 1 แสนโดส”"
368,        สำนักงานประชาสัมพันธ์จังหวัดแพร่รายงานว่า วันนี้ (26 ต.ค.64) เวลา 13.30 น. ที่หอประชุมวิทยาลัยเทคนิคแพร่ ตำบลในเวียง อำเภอเมือง จังหวัดแพร่ นายสมหวัง พ่วงบางโพ ผู้ว่าราชการจังหวัดแพร่ได้ตรวจติดตามการฉีดวัคซีนป้องกันโควิด-19 (Pfizer) สำหรับนักเรียน นักศึกษาที่มีอายุ 12-18 ปี และการฉีดวัคซีนโควิด-19 (Astrazeneca) สำหรับประชาชนทั่วไป ซึ่งจังหวัดแพร่โดยสำนักงานสาธารณสุขจังหวัดแพร่ร่วมกับโรงพยาบาลแพร่ได้ตั้งศูนย์ฉีดวัคซีน ณ หอประชุมวิทยาลัยเทคนิค
369,            น.ส.ตรีนุช เทียนทอง รัฐมนตรีว่าการกระทรวงศึกษาธิการ เผยความพร้อมเปิดเรียนในภาคเรียนที่ 2 วันที่ 1 พ.ย. 2564 นี้ว่า สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน (สพฐ.) อยู่ระหว่างการสำรวจจำนวนโรงเรียนในพื้นที่สีแดงเข้ม สีแดง หรือ สีส้ม ที่สามารถเปิดเรียนในรูปแบบปกติ หรือ On Site ได้
370,
371,"            วันนี้ (27 ต.ค. 64) ที่ หน่วยฉีดวัคซีนป้องกันโควิด-19  อ.เมืองยะลา อาคารศรีนิบง ศูนย์เยาวชนเทศบาลนครยะลา  เป็นไปอย่างคึกคัก ตั้งแต่ช่วงเช้า ได้มีบรรดาพ่อ แม่ ผู้ปกครอง นำบุตรหลาน ซึ่งเป็นนักเรียนโรงเรียนคณะราษฎรบำรุง มาส่งให้กับคุณครู ที่ดูแล เพื่อเข้าคิวรอรับการฉีด เข็ม 2 ไฟเซอร์นักเรียน อายุ 12 ปีขึ้นไป  หลังครบกำหนดฉีดเข็ม 2  ซึ่งได้ฉีดเข็ม แรกไปเมื่อ 5 ต.ค 64 ที่ผ่านมา โดยมีจำนวนนักเรียนที่เข้ารับวัคซีน จำนวน กว่า 2,800 โดส นอกจากนี้ ทางหน่วยก็ยังรับ  walk in ฉีดวัคซีน เข็ม 1 ไฟเซอร์ ให้กับประชาชนที่ไม่เคยได้รับวัคซีน รวมถึง มีการฉีดเข็ม 2 แอสตร้า จำนวน 500 โดส อีกด้วย"
372, (27 ต.ค.2564) ที่เรือนสโมสร จวนผู้ว่าราชการจังหวัดตรัง นายขจรศักดิ์ เจริญโสภา ผู้ว่าราชการจังหวัดตรัง พร้อมด้วย นายไพบูลย์ โอมาก นายภูวนัฐ สมใจ รองผู้ว่าราชการจังหวัดตรัง เป็นประธานร่วมกิจกรรมสภากาแฟยามเช้า (Morning Brief) หารือการปฏิบัติราชการประจำสัปดาห์ของหน่วยงานที่เกี่ยวข้อง
373,ฉีดวัคซีนเชิงรุกบริการชาวชุมชนธนวิถียะลา
374, ยะลา นักเรียน รร.คณะราษฎรบำรุงยะลา ทยอยฉีดวัคซีนเข็ม 2 ขณะที่ ผอ.ระบุ 1 พย.นี้ เตรียมเปิดภาคเรียนใน 3 รูปแบบ 
375,    กระทรวงสาธารณสุขบาห์เรนประกาศรับรองการใช้วัคซีนโควิด-19 ของซิโนฟาร์มจากจีนเป็นกรณีฉุกเฉินในเด็กอายุ 3-11 ปี ในวันนี้
376,        วันนี้ (27 ต.ค.64) นายประภัสร์ ภู่เจริญ นายกเทศมนตรีเมืองลำพูน และคณะผู้บริหารเทศบาลเมืองลำพูน ลงพื้นที่ตรวจเยี่ยมการฉีดวัคซีนและร่วมให้กำลังใจเด็กนักเรียน ณ ศูนย์บริการนักท่องเที่ยว เชิงสะพานท่าขาม อำเภอเมือง จังหวัดลำพูน โดยเทศบาลเมืองลำพูนร่วมกับโรงพยาบาลลำพูน และสำนักงานสาธารณสุขจังหวัดลำพูน ให้บริการฉีดวัคซีนป้องกันโควิด-19 ให้แก่นักเรียนระดับมัธยมศึกษาตอนต้นและตอนปลาย ในสถานศึกษาอำเภอเมืองลำพูน ที่มีอายุตั้งแต่ 12 - 18 ปี โดยวัคซีนที่เด็กนักเรียนจะได้รับ คือ วัคซีนชนิด mRNA ยี่ห้อไฟเซอร์ ที่ได้รับการอนุมัติใช้ในเด็กอายุ 12 ปีขึ้นไป จากสำนักงานคณะกรรมการอาหารและยา (อย.) 
377,            วันนี้ (27 ต.ค.64) นายรุ่งเรือง ธิมาบุตร นายอำเภอสุไหงโก-ลก มอบหมายกำลัง 3 ฝ่ายในพื้นที่ปฏิบัติตามมาตรการตรวจเอกสารหลักฐานการฉีดวัคซีนป้องกันโควิด-19 ของผู้ที่มีอายุ 12 ปีขึ้นไป ที่มีความประสงค์จะเดินทางเข้ามาเขตตัวเมืองอำเภอสุไหงโก-ลก ณ ด่านตรวจเข้าในเขตเทศบาลเมืองสุไหงโก-ลก จำนวน 3 จุด คือ ด่านตรวจน้ำตก ด่านตรวจบุญลาภนฤมิตร และด่านตรวจบือเร็ง โดยบุคคลที่จะเดินทางเข้าพื้นที่ สามารถแสดงใบรับรองการฉีดวัคซีนที่ได้รับจากโรงพยาบาล หรือประวัติการฉีดวัคซีนจากแอปพลิเคชัน “หมอพร้อม” หรือ แอปพลิเคชันไลน์ “หมอพร้อม” หากไม่มีหลักฐานแสดงจะไม่สามารถเดินทางเข้าไปในพื้นที่เขตเทศบาลเมืองสุไหงโก-ลกได้ 
378,        นายมะยุรี เจะโซะ สาธารณสุขอำเภอสุไหงโก-ลก กล่าวว่า สำนักงานสาธารณสุขจังหวัดนราธิวาส ได้มอบหมายให้กลุ่มงานควบคุมโรคติดต่อ ร่วมกับทีม CCRT ทีม SEhRT & SAFETY นำรถชีวนิรภัยพระราชทาน ตรวจด้วยชุดตรวจATK ออกให้บริการตรวจหาเชื้อโควิด-19 ที่อำเภอสุไหงโก-ลก บูรณาการความร่วมมือกับสำนักงานสาธารณสุขอำเภอสุไหงโก-ลก โรงพยาบาลส่งเสริมสุขภาพประจำตำบล เทศบาลตำบลปาเสมัส และ อบต.มูโนะ อสม.และกำนัน ผู้ใหญ่บ้าน ในพื้นที่อำเภอสุไหงโก-ลก โดยดำเนินการ 2 จุด คือ อบต.มูโนะ ตำบลมูโนะ และ มัสยิด ซอยบ่อปลา ตำบลปาเสมัส ซึ่งมีประชาชนในทุกกลุ่มวัยเข้ารับบริการตรวจATKเป็นจำนวนมาก ซึ่งผลการตรวจที่ อบต.มูโนะ มีผู้เข้ารับการตรวจ จำนวน 158 ราย พบติดเชื้อโควิด-19 จำนวน 20 ราย ส่วนที่ตำบลปาเสมัส เข้ารับการตรวจแล้ว จำนวน 159 ราย พบติดเชื้อแล้ว 15 ราย 
379,        นางยลดา หวังศุภกิจโกศล นายก อบจ.นครราชสีมา เปิดเผยถึงความคืบหน้าแนวทางเปิดเรียนของสถานศึกษาสังกัด อบจ.นครราชสีมา ทั้ง 58 แห่ง ในสถานการณ์การแพร่ระบาดของโรคติดต่อเชื้อไวรัสโคโรนา 2019(โควิด – 19) โดยเฉพาะการตรวจสอบและดำเนินการให้ครูและบุคลากรทางการศึกษาที่ยังไม่รับการฉีดวัคซีนให้ได้รับการฉีดวัคซีนโดยเร็ว ว่า ขณะนี้ อบจ.อยู่ระหว่างการจัดทำแนวทางการเปิดเรียนให้เป็นไปตามมาตรการของกระทรวงสาธารณสุข เพื่อป้องกันการแพร่ระบาดของโควิด – 19 โดยเฉพาะการเข้มงวดในเรื่องการฉีดวัคซีนให้กับนักเรียน 
380,สำนักข่าวท้องถิ่นของฟิลิปปินส์ รายงานว่า รัฐบาลฟิลิปปินส์ เตรียมดำเนินการฉีดวัคซีนโควิด-19 ของไฟเซอร์-ไบโอเอ็นเทค และโมเดอร์นา ให้เยาวชน อายุระหว่าง 12 -17 ปี ทั่วประเทศ ราว 12 ล้าน 7 แสนคน ตั้งแต่วันที่ 3 พฤศจิกายน นี้ เพื่อเตรียมความพร้อมสำหรับการเปิดการเรียนการสอนในสถานศึกษาตามปกติ
381,พลเอก ประยุทธ์ จันทร์โอชา นายกรัฐมนตรีและรัฐมนตรีว่าการกระทรวงกลาโหม เดินทางเข้าทำเนียบรัฐบาล เพื่อเข้าร่วมประชุมสุดยอดอาเซียน ครั้งที่ 3 8และ 39 ผ่านระบบการประชุมทางไกล โดยก่อนปฏิบัติภารกิจตามวาระงาน เจ้าหน้าที่จากโรงพยาบาลบำราศนราดูร กระทรวงสาธารณสุข ได้นำวัคซีนไฟเซอร์ ซึ่งเป็นบูสเตอร์วัคซีน เข็ม 3 มาฉีดให้กับนายกฯ บนตึกไทยคู่ฟ้า ทำเนียบรัฐบาล โดยก่อนหน้านี้ นายกรัฐมนตรี ได้ฉีดวัคซีนแอสตร้าเซนเนก้าไปแล้วสองเข็ม เมื่อวันที่ 16 มีนาคม 2564 วันที่ 24 พฤษภาคม 2564
382,เร่งฉีดเข็ม 2 ไฟเซอร์นักเรียนครบโดส เด็ก-ผู้ปกครอง ยอมรับหากไม่สามารถเปิดเรียนออนไซต์ได้ จ.ยะลา ยังเป็นพื้นที่เสี่ยงพร้อมเรียนออนไลน์ 
383,"            วันนี้ (28 ต.ค.64) นายแพทย์ชัยวัฒน์  พัฒนาพิศาลศักดิ์ นายแพทย์สาธารณสุขจังหวัดนราธิวาส มอบหมายให้กลุ่มงานควบคุมโรคติดต่อ ร่วมกับทีม CCRT ทีม  SEhRT  &  SAFETY สำนักงานสาธารณสุขอำเภอระแงะ โรงพยาบาลส่งเสริมสุขภาพตำบลในพื้นที่ เจ้าหน้าที่สาธารณสุข ฝ่ายปกครอง และ อสม. ออกบริการเชิงรุกตรวจคัดกรองด้วย ATK กับรถเก็บตัวอย่างชีวนิรภัยพระราชทาน ในกลุ่มประชาชนทั่วไป ที่อาคารตลาดตันหยงมัส อำเภอระแงะ จังหวัดนราธิวาส เพื่อค้นหาผู้ป่วยและเริ่มให้ยาต้านไวรัส  Favipiravir สำหรับผู้ที่มีผล ATK+ ขณะเดียวกันมีการออกหน่วยเชิงรุกฉีดวัคซีนโควิด-19  ด้วย ซึ่งเป็นไปตามแผน ""Save Nara Nara Safe ปกป้องคนนรา ด้วยวัคซีน""  โดยในวันนี้ (28 ต.ค.64) จะให้บริการฉีดวัคซีนไฟเซอร์ เข็มที่ 1 "
384,           สำนักข่าวท้องถิ่นของฟิลิปปินส์ รายงานว่า รัฐบาลฟิลิปปินส์ เตรียมดำเนินการฉีดวัคซีนโควิด-19 ของไฟเซอร์-ไบโอเอ็นเทค และโมเดอร์นา ให้เยาวชน อายุระหว่าง 12 -17 ปี ทั่วประเทศ ราว 12 ล้าน 7 แสนคน ตั้งแต่วันที่ 3 พฤศจิกายน นี้ เป็นต้นไป เพื่อเตรียมความพร้อมสำหรับการเปิดการเรียนการสอนในสถานศึกษาตามปกติ
385,            วันนี้ (28 ตุลาคม 2564) ที่ห้องประชุมพระพุทธบาท ศาลากลางจังหวัดสระบุรี นายแมนรัตน์ รัตนสุคนธ์ ผู้ว่าราชการจังหวัดสระบุรี ประชุมคณะกรมการจังหวัด หัวหน้าส่วนราชการและหัวหน้าหน่วยงานรัฐวิสาหกิจ ประจำเดือนตุลาคม 2564 มอบนโยบายและติดตามการดำเนินงานด้านต่าง ๆ ที่ผ่านมาในรอบเดือนตุลาคม 2564
386,            สถานการณ์การแพร่ระบาดของเชื้อโรคไวรัสโควิด-19 ในพื้นที่ 8 อำเภอของ จ.ยะลา โดยสำนักงานสาธารณสุขจังหวัดยะลา ยังพบผู้ติดเชื้อโควิด-19 และเสียชีวิต อย่างต่อเนื่อง โดยเฉพาะในพื้นที่ อ.เมืองยะลา
387,            วันที่ 28 ตุลาคม 2564 ที่ศาลาประชาคมยงใจยุทธ ศาลากลางจังหวัดนครพนม บรรยากาศยังคงเป็นไปด้วยความคึกคักของคณะครู นักเรียนและประชาชนที่มารับบริการฉีดวัคซีน โดยเฉพาะในห้วงนี้ที่บุคคลากรทางการแพทย์ต่างพยายามเร่งดำเนินการฉีดวัคซีนไฟเซอร์ให้กับเด็กนักเรียนที่มีอายุ 12- 18 ปี ที่มีความสมัครใจ และผู้ปกครองให้ความยินยอม เพื่อสร้างเกราะป้องกันให้ทุกคนมีความปลอดภัยจากไวรัสโควิด เตรียมพร้อมสำหรับการเปิดภาคเรียน รวมถึงการฉีดวัคซีนให้กับคณะครู อาจารย์  บุคลากรทางการศึกษา เพื่อให้เป็นไปตามเกณฑ์ที่ทางกระทรวงศึกษาธิการกำหนดในการเปิดโรงเรียนหรือสถาบันการศึกษา 
388,            เทศบาลนครหาดใหญ่ ร่วมกับ สาธารณสุขจังหวัดสงขลา สาธารณสุขอำเภอหาดใหญ่ โรงพยาบาลหาดใหญ่ เปิดลงทะเบียนวัคซีนไฟเซอร์ สำหรับผู้ที่มีอายุ 12 ปีขึ้นไป ในและนอกเขตเทศบาลนครหาดใหญ่ (เฉพาะผู้มีสัญชาติไทย) และต้องไม่เคยได้รับการฉีดวัคซีนมาก่อน ผ่าน QR CODE หรือลิงค์สำหรับลงทะเบียน https://vaccine.hatyaicity.go.th/VaccineExtra01/ ตั้งแต่บัดนี้ถึงวันที่ 3 พ.ย.64 หรือจนกว่าสิทธิ์จะเต็ม
389,"นายอำเภอระแงะ จ.นราธิวาส ตรวจเยี่ยมการออกบริการตรวจค้นหาเชื้อโควิด-19  เชิงรุก โดย รถเก็บตัวอย่างชีวนิรภัยพระราชทาน พร้อมจัดทีมไลฟ์สดเฟซบุ๊กในกิจกรรม ""Rangae Society"" แนะแนวทางปฏิบัติประชาชนป้องกันโควิด-19 "
390,"            นพ.โอภาส การย์กวินพงศ์ อธิบดีกรมควบคุมโรค เผยว่า วัคซีนไฟเซอร์ จำนวน 1,538,550 โดส มาถึงไทยแล้ว เมื่อ 27 ต.ค. ภาพรวมวัคซีนไฟเซอร์เป็นไปตามแผน ส่งมอบแล้ว 8 ล้านโดส คือ ก.ย.2 ล้านโดส ต.ค.อีก 6 ล้านโดส (ยังไม่รวมกับการบริจาควัคซีนไฟเซอร์จากสหรัฐฯ อีก 1.5 ล้านโดส)"
391,"            มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน (มทร.อีสาน) นครราชีสมา เตรียมพร้อมจัดกิจกรรม “เปิดโลกแห่งการเรียนรู้ สู่บ้าน มทร.อีสาน OPEN  HOUSE  ครั้งที่ 9” ผ่านระบบออนไลน์ โดยจะมีการ Live สด ผ่านช่อง Youtube : มทร.อีสาน – RMUTI และ Facebook : มทร.อีสาน – RMUTI แนะนำการจัดการศึกษาของคณะต่าง ๆ พร้อมทั้งแจกโควตาเข้าศึกษาต่อกว่า 1,500 ที่นั่ง และที่สำคัญสมัครฟรีเฉพาะรอบนี้เท่านั้น ซึ่งจะมีขึ้นในวันที่ 1 – 5  พฤศจิกายน นี้"
