,news_text
134,ที่ห้องราชภักดิ์ ชั้น 5 สำนักงานสาธารณสุขจังหวัดประจวบคีรีขันธ์ นายพรหมพิริยะ กิจนุสนธิ์ รองผู้ว่าราชการจังหวัดประจวบคีรีขันธ์ เป็นประธานการประชุมคณะกรรมการโรคติดต่อจังหวัดฯ ผ่านระบบซูม โดย นายชัยชาญ มูลมาก จ่า จ.ประจวบฯ รายงานให้ที่ประชุมทราบถึงประกาศคำสั่งจังหวัดเรื่องการปรับมาตรการให้ร้านอาหารและเครื่องดืื่มในพื้นที่นำร่องด้านการท่องเที่ยว เขตเทศบาลเมืองหัวหิน ซึ่งผ่านมาตรฐาน SHA PLUS ของกระทรวงการท่องเที่ยวและกีฬา และ จ.ประจวบฯ สามารถให้บริการลูกค้านั่งดื่มเครื่องดื่มแอลกอฮอล์ในร้านได้ไม่เกินเวลา 23.00 น. จากเดิมไม่เกินเวลา 21.00 น.เพื่อให้สอดคล้องกับมาตรการผ่อนคลายของศูนย์บริหารสถานการณ์การแพร่ระบาดของโรคโควิด 19 ส่วนพื้นที่อื่นในจังหวัดที่อยู่นอกพื้นที่นำร่องด้านการท่องเที่ยวยังคงห้ามให้ลูกค้านั่งดื่มเครื่องดื่มแอลกอฮอล์ในร้าน
135,นายไกรศร วิศิษฏ์วงศ์ ผู้ว่าราชการจังหวัดนครศรีธรรมราช แถลงข่าวต่อสื่อมวลชนภายหลังเป็นประธานการประชุมคณะกรรมการโรคติดต่อจังหวัดนครศรีธรรมราช วันนี้ (25 ม.ค. 65) ที่ห้องประชุมศรีวิชัย ชั้น 5 ศาลากลางจังหวัดนครศรีธรรมราช ระบุคณะกรรมการโรคติดต่อจังหวัดนครศรีธรรมราช มีมติเห็นชอบให้สถานศึกษาทุกสังกัดที่มีความพร้อมและมีแนวทางการเฝ้าระวัง ป้องกันและควบคุมโรค สามารถเปิดการเรียนการสอนแบบ onsite สำหรับนักเรียนในระดับประถมศึกษาชั้นปีที่ 4 เป็นต้นไป โดยให้สถานศึกษาที่มีความพร้อมตามมาตรการของกระทรวงศึกษาธิการและปฏิบัติตามข้อกำหนดของคณะกรรมการโรคติดต่อจังหวัดนครศรีธรรมราช ประสานงานและแจ้งความประสงค์เปิดเรียนได้ที่สำนักงานเขตพื้นที่การศึกษา หรือหน่วยงานต้นสังกัด ซึ่งหากสถานศึกษาใดมีความพร้อมสามารถเปิดการเรียนการสอนแบบ onsite ได้ตั้งแต่วันที่ 4 กุมภาพันธ์ 2565 เป็นต้นไป โดยให้มีนักเรียนเข้าเรียนได้ 2 ใน 3 ของนักเรียน ทั้งนี้ให้สถานศึกษาและสำนักงานเขตพื้นที่ จัดตั้งคณะกรรมการควบคุมโรค เพื่อควบคุมดูแลให้เป็นไปตามมาตรการป้องกันและควบคุมโรคโควิด-19 และหากพบว่ามีการติดเชื้อในสถานศึกษาก็ให้สั่งปิดทันที ซึ่งหลังจากมีการเปิดการเรียนการสอน 2 สัปดาห์ จะมีการประเมินสถานการณ์ ความพร้อม และความเหมาะสมอีกครั้ง หากมีความเหมาะสมอาจจะมีการพิจารณาให้เปิดเรียนได้ 100% ต่อไป
136,พลเอก ประยุทธ์ จันทร์โอชา นายกฯ และ รมว.กลาโหม ห่วงใยกรณีพบเด็กป่วยโควิด-19 เพิ่มขึ้นอย่างต่อเนื่อง โดยเฉพาะกลุ่มเด็กเล็กที่ได้รับเชื้อจากคนในครอบครัว วอนผู้ปกครอง พ่อ แม่ หลีกเลี่ยงพาเด็กไปในสถานที่ที่มีคนจำนวนมาก ไม่เพิ่มโอกาสในการรับเชื้อ และแนะนำให้ผู้ปกครองซึ่งต้องอยู่ใกล้ชิดเด็กเข้ารับวัคซีนให้ครบโดส เพื่อลดโอกาสที่จะนำเชื้อมาสู่เด็กเล็ก
137,ประมวลข่าวทั่วไทยประจำวันที่ 25 มกราคม 2565
138,"นายสมศักดิ์ จังตระกุล ผู้ว่าราชการจังหวัดขอนแก่น เปิดเผยถึงความคืบหน้าการเตรียมพร้อมฉีดวัคซีนในกลุ่มเด็กอายุ 5-11 ปี ในจังหวัดขอนแก่น ว่า ในภาพรวม เด็กกลุ่มนี้อยู่มีประมาณ 130,000 คน โดยคณะกรรมการควบคุมโรคติดต่อจังหวัด ได้แจ้งไปยังสำนักงานศึกษาธิการจังหวัด ให้ประสานหน่วยงานที่เกี่ยวข้องทั้งหมด ในการขอความร่วมมือให้ผู้ปกครองเซ็นยินยอม เพื่อเตรียมความพร้อมของหน่วยฉีด เมื่อผู้ปกครองเซ็นยินยอมและมีวัคซีนเข้ามา ก็สามารถที่จะดำเนินการฉีดได้ตั้งแต่วันที่ 28 มกราคม 2565 เป็นต้นไป "
139,"    ไฟเซอร์ บริษัทเวชภัณฑ์รายใหญ่ของสหรัฐฯ และไบโอเอ็นเทค บริษัทเทคโนโลยีชีวภาพของเยอรมนี ออกแถลงการณ์ร่วมที่ระบุว่า บริษัทฯ ได้เริ่มการทดสอบทางคลินิกวัคซีนโควิด-19 สำหรับเชื้อกลายพันธุ์โอมิครอนโดยเฉพาะ ในอาสาสมัครอายุระหว่าง 18 – 55 ปี จำนวนกว่า 1,400 คน เพื่อประเมินความปลอดภัย และประสิทธิภาพของวัคซีน "
140,นางอัญชรินทร์ กลิ่นศิริ พัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดน่าน มอบหมายให้ นายคณพัฒน์ ศรีแก้ว ผอ.ศูนย์บริการคนพิการจังหวัดน่าน พร้อมทั้งเจ้าหน้าที่พัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดน่าน ลงพื้นที่ไปยังบ้านดอนคีรี ตำบลนาซาว อำเภอเมือง จังหวัดน่าน เพื่อนำคนพิการทางออทิสติก เนื่องจากมีน้ำหนักตัวกว่า 120 กิโลกรัม ซึ่งทางญาติไม่สามารถนำพาไปฉีควัคซีนเองได้ จึงได้ประสานมายัง สนง.พมจ.น่าน เพื่อช่วยนำพาไปรับการฉีดวัคซีนเข็มแรก(ไฟเซอร์ ) พร้อมทั้งนี้ได้พาพ่อ และแม่ของคนพิการดังกล่าวเข้ารับการฉีดวัคซีนเข็ม 3 (ไฟเซอร์) ณ จุดบริการฉีดวัคซีนวิทยาลัยสงฆ์นครน่าน เฉลิมพระเกียรติฯ ตำบลม่วงตึ๊ด อำเภอภูเพียง จังหวัดน่าน อีกด้วย
141,"วันนี้ (26 ม.ค 65)  โรงพยาบาลยะลา ร่วมกับเทศบาลนครยะลา อสม. ในพื้นที่ ลงเปิดจุดฉีดวัคซีนเชิงรุกบริเวณที่ทำการชุมชนชุมชนคูหามุข เขตเทศบาลนครยะลา เร่งกระตุ้นประชาชนเข้ารับวัคซีนเข็มที่ 3 เพื่อกระตุ้นภูมิป้องกันโควิด -19  ลดอาการป่วย และลดการเสียชีวิต  หลัง จ.ยะลา ยังคงพบผู้ติดเชื้ออย่างต่อเนื่องอยู่ใน ""พื้นที่เฝ้าระวังสูง"" ต้องเพิ่มการเฝ้าระวังและติดตามสถานการณ์อย่างใกล้ชิด เพื่อควบคุมการระบาดในบางพื้นที่เสี่ยงที่พบการระบาดเป็นกลุ่มก้อน โดยเฉพาะในชุมชน หรือสถานที่เสี่ยงที่มีการรวมกลุ่มของบุคคล ขณะที่มีประชาชนในชุมชน รวมทั้งประชาชนในพื้นที่ใกล้เคียง ทั้งผู้ใหญ่ ผู้สูงอายุ เด็กอายุ 12 ปีขึ้นไป เดิน Walk-in เข้าฉีดวัคซีน COVID-19  เข็ม 3 กันอย่างคึกคัก นอกจากนี้ ประชาชนยังสามารถเลือกฉีด เข็ม 1 และ เข็ม 2 ได้ด้วย รวมถึงมีวัคซีนให้เลือกทั้ง AstraZeneca, Pfizer และ Sinopharm"
142,"(26 ม.ค.65) นายแพทย์เพชรฤกษ์ แทนสวัสดิ์ นายแพทย์สาธารณสุขจังหวัดเพชรบุรี กล่าวว่า สถานการณ์การแพร่ระบาดโควิด -19 จังหวัดเพชรบุรี ในหนึ่งสัปดาห์เฉลี่ยมีผู้มีติดเชื้อโควิด -19 เฉลี่ยวันละ 30 คน มีแนวโน้มทรงตัว ไม่มีผู้เสียชีวิต การฉีดวัคซีนในจังหวัดเพชรบุรีเข็มที่ 1 ร้อยละ 82 สำหรับการเตรียมความพร้อมวัคซีนในกลุ่มเด็กในช่วง 2 เดือนที่ผ่านมา รัฐบาลได้ฉีดให้เด็กอายุ 12-18 ปี ฉีดได้ร้อยละ 90 ของผู้ที่มีความประสงค์ฉีด สำหรับเด็กอายุ 5-11 ปี จะได้รับการฉีดวัคซีนไฟเซอร์ฝาสีส้ม กระทรวงศึกษาธิการได้มีการสำรวจข้อมูลการฉีดวัคซีนในเด็กกลุ่มนี้ ในจังหวัดเพชรบุรีมีประมาณ 37,000 คน โดยจะกำหนดสถานที่ฉีดให้ในสถานศึกษา คาดว่าในต้นเดือนกุมภาพันธ์ Kick off นำร่องฉีดวัคซีน ฉีดวัคซีนฝาสีส้มให้นักเรียนกลุ่ม 11 ปีลงมา เพื่อจะได้มีภูมิต้านทาน ลดความรุนแรง ลดการติดเชื้อในเด็ก "
143,นพ.โอภาส การย์กวินพงศ์ อธิบดีกรมควบคุมโรค กล่าวถึงการจัดหาและกระจายวัคซีนไฟซอร์ฝาส้ม สำหรับเด็กเล็กอายุ 5-11 ปี ว่า วันนี้วัคซีนฝาส้มล็อตแรก 3 แสนโดสมาถึงไทยแล้ว และจะทยอยส่งต่อเนื่องทุกสัปดาห์ จนครบ 3.5 ล้านโดสในไตรมาตรแรกภายในเดือน มี.ค.นี้ สำหรับล็อตแรกที่มาถึงไทยแล้วได้ส่งให้กรมวิทยาศาสตร์การแพทย์ตรวจสอบคุณภาพ เมื่อผ่านจะจัดส่งวัคซีนไปทั่วประเทศพร้อมกันเพื่อจัดบริการตามแนวทางการบริหารจัดการร่วมกันของหลายหน่วยงานภายใต้คณะกรรมการโรคติดต่อจังหวัด/กทม. โดยจะมีการจัดคิกออฟฉีดครั้งแรกในเด็กเล็กอายุ 5-11 ปี ในวันที่ 31 ม.ค.นี้ ที่สถาบันสุขภาพเด็กแห่งชาติมหาราชินี
144,        วันนี้ 27 มกราคม 2565 เวลา 7 นาฬิกา 25 นาที สมเด็จเจ้าฟ้าฯ กรมพระศรีสวางควัฒน วรขัตติยราชนารี เสด็จไปยังวัดเกษรศีลคุณ หรือวัดป่าบ้านตาด อำเภอเมืองอุดรธานี จังหวัดอุดรธานี ทรงเยี่ยมหน่วยแพทย์เคลื่อนที่มูลนิธิแพทย์อาสาสมเด็จพระศรีนครินทราบรมราชชนนี หรือ พอ.สว.ประจำจังหวัดอุดรธานี ที่ออกหน่วยให้บริการฉีดวัคซีนพระราชทานร่วมกับโรงพยาบาลจุฬาภรณ์ ราชวิทยาลัยจุฬาภรณ์ โรงพยาบาลอุดรธานี โรงพยาบาลมะเร็งอุดรธานี โรงพยาบาลกู่แก้ว สำนักงานสาธารณสุขจังหวัดอุดรธานี และโรงพยาบาลส่งเสริมสุขภาพตำบลในพื้นที่อำเภอเมืองอุดรธานี
145,วานนี้ (26 มกราคม 2565) ณ ห้องประชุมลำน้ำโขง สำนักงานศึกษาธิการจังหวัดนครพนม อำเภอเมืองนครพนม นายชาธิป รุจนเสรี ผู้ว่าราชการจังหวัดนครพนม เป็นประธานพิธีมอบทุนการศึกษามูลนิธิร่วมจิตต์น้อมเกล้าฯ เพื่อเยาวชน ในพระบรมราชินูปถัมภ์ ประจำปีการศึกษา 2564 โดยมีคณะกรรมการศึกษาธิการจังหวัดนครพนม ร่วมในพิธีครั้งนี้
146,วันนี้ (27 ม.ค. 65) จุดฉีดวัคซีนเชิงรุก โดยโรงพยาบาลยะลา เทศบาลนครยะลา และ อสม.ในพื้นที่ ได้เคลื่อนที่ไปเปิดจุดบริการฉีดวัคซีน ให้กับประชาชนในย่านถนนรวมมิตร เขตเทศบาลนครยะลา ซึ่งได้รับความสนใจจากประชาชนทั้งผู้ใหญ่ ผู้สูงอายุที่มาเอง และที่บุตรหลานพามา  Walk in เข้ารับวัคซีนกันอย่างคึกคัก โดยเฉพาะการฉีดวัคซีน เข็ม 3 ไฟเซอร์ ซึ่งเป็นเข็มกระตุ้น เพื่อสร้างภูมิคุ้มกันป้องกันโควิด-19 สายพันธุ์ โอมิครอน  ลดการป่วยหนักและเสียชีวิต   ซึ่งทางสาธารณสุข จ.ยะลา ได้เร่งรณรงค์ เปิดจุดฉีดวัคซีนเชิงรุกไปยังพื้นที่ชุมชนในเขตเทศบาลนครยะลา เพื่อให้ประชาชน ได้รับวัคซีนให้ครอบคลุมมากที่สุด  
147, วันที่ 26 มกราคม 2565 เวลา 08.00-16.00 น. แพทย์หญิงอุไรวรรณ จำนรรจ์สิริ ผู้อำนวยการโรงพยาบาลอำนาจเจริญ โดยทีมแพทย์พยาบาลโรงพยาบาลอำนาจเจริญ พร้อมด้วยเจ้าหน้าที่สาธารณสุข ให้บริการเชิงรุกลงพื้นที่ให้บริการครั้งนี้ เป็นการให้บริการประชาชนในพื้นที่เทศบาลเมืองอำนาจเจริญ สำหรับผู้ที่ยังไม่ได้วัคซีน-19 ประชาชนให้ความสนใจนำใบนัดและบัตรประจำตัวประชาชน ฉีดวัคซีนกันอย่างต่อเนื่อง โดยเจ้าหน้าที่ดูแลอำนวยความสะดวก จัดคิวเข้ารับบริการเพื่อลดความแออัด เป็นไปตามขั้นตอนการฉีดวัคซีนและมาตรการป้องกันโควิด-19 อย่างเคร่งครัด
148,นายแพทย์โอภาส การย์กวินพงษ์ อธิบดีกรมควบคุมโรค เปิดเผยถึงแนวทางการกระจายวัคซีนไฟเซอร์สำหรับเด็กอายุ 5-11 ปี ว่า วันที่ 26 ม.ค.2565 ไทยได้รับวัคซีนดังกล่าวมาแล้ว 3 แสนโดส โดยวัคซีนไฟเซอร์สูตรสำหรับเด็กฝาสีส้ม ขณะนี้เป็นวัคซีนชนิดเดียวที่ได้รับการขึ้นทะเบียนจาก อย. จะฉีดในเด็กกลุ่มอายุ 5-11 ปี ตามขนาดและข้อมูลใช้ที่กระทรวงสาธารณสุขและราชวิทยาลัยกุมารแพทย์แห่งประเทศไทยแนะนำ
149,            บริษัทโมเดอร์นาเริ่มการทดลองทางคลินิกวัคซีนโควิด-19เข็มกระตุ้นที่ได้รับการพัฒนาให้มีประสิทธิภาพในการรับมือกับเชื้อโควิด-19 กลายพันธุ์ โอมิครอนโดยเฉพาะ โดยการทดลองจะเกี่ยวข้องกับอาสาสมัครวัยผู้ใหญ่ประมาณ 600 คน ในจำนวนนี้ครึ่งหนึ่งได้รับวัคซีนโควิด-19 ของโมเดอร์นาครบสองเข็มมาแล้วอย่างน้อย 6 เดือน และอีกครึ่งที่เหลือได้รับ 3 เข็ม
151,นายพันธ์เทพ เสาโกศล รองผู้ว่าราชการจังหวัดขอนแก่น เป็นประธานการประชุมคณะกรรมการโรคติดต่อจังหวัดขอนแก่น ครั้งที่ 18/2565 พร้อมด้วย นายแพทย์ภาคี ทรัพย์พิพัฒน์ นายแพทย์สาธารณสุขจังหวัดขอนแก่น และคณะกรรมการโรคติดต่อจังหวัดขอนแก่น เข้าร่วมประชุม โดยมีประเด็นการพิจารณาที่สำคัญคือ 
152,องค์การยาแห่งยุโรปอนุมัติให้ใช้ยาแพ็กซ์โลวิด ซึ่งเป็นยาเม็ดรักษาโรคโควิด-19ของไฟซอร์แล้วเมื่อวานนี้     แถลงการณ์ระบุว่า ยาแพ็กซ์โลวิดจะเป็นยาเม็ดรักษาโรคโควิด-19ชนิดรับประทานขนานแรกที่ได้รับการอนุมติใช้ในยุโรป อย่างไรก็ตามหลังจากนี้คณะกรรมาธิการยุโรปจะต้องให้การอนุมัติอย่างเป็นทางการ แต่ปกติขั้นตอนนี้จะใช้เวลาเพียงไม่กี่ชั่วโมงหรือไม่กี่วันเท่านั้น ขณะที่ยานี้ได้รับการอนุมติใช้ในสหรัฐ แคนาดา และอิสราเอลแล้ว      ทั้งนี้จากผลการศึกษาบ่งชี้ว่า ยาเม็ดดังกล่าวช่วยลดการเข้ารับรักษาตัวในโรงพยาบาล และการเสียชีวิตในผู้ป่วยที่มีความเสี่ยงอาการรุนแรง  และอาจมีประสิทธิภาพในการต้านทานเชื้อกลายพันธุ์โอมิครอนด้วย  ยาแพ็กซ์โลวิดถูกมองว่าเป็นก้าวย่างที่ยิ่งใหญ่ในการยุติโรคระบาดใหญ่  เนื่องจากผู้ป่วยสามารถรับประทานยาได้เองที่บ้าน แทนการอยู่ในโรงพยาบาล.             
153,สำหรับการฉีดวัคซีนเชิงรุก ในเขตเทศบาลนครยะลา วันสุดท้ายของสัปดาห์นี้ (28 ม.ค 65) ทางโรงพยาบาลยะลา ได้ร่วมกับ เทศบาลนครยะลา และ อสม.ในพื้นที่ เปิดจุด ให้บริการ ฉีดวัคซีนเข็ม 3 เพื่อร่วมสร้างภูมิคุ้มกันหมู่ป้องกันโควิด-19 โดยเฉพาะสายพันธุ์โอมิครอน  ที่บริเวณ 5 แยก ผังเมือง 4  ซึ่งมีประชาชนทยอย เดินทาง Walk in เข้ารับบริการกันอย่างต่อเนื่อง โดยประชาชน สามารถเลือกฉีดวัคซีน ได้ 3 ชนิด คือ แอสตร้าเซเนก้า ไฟเซอร์  และ ชิโนฟาร์ม ฉีดได้ทั้งเข็ม 1 เข็ม 2 และเข็ม 3 ขณะที่ การฉีดวัคซีนไฟเซอร์ และแอสตร้า ฯ เข็ม 3 กระตุ้นภูมิ มีประชาชนทั่วไป และผู้สูงอายุให้ความสนใจร่วมฉีดกันอย่างคึกคัก
154,วันนี้ (28 ม.ค.65) นายแพทย์ชัยวัฒน์  พัฒนาพิศาลศักดิ์ นายแพทย์สาธารณสุขจังหวัดนราธิวาส กล่าวว่า ตามที่วัคซีนป้องกันโควิด ไฟเซอร์ฝาส้ม สำหรับฉีดให้เด็กอายุ 5-11 ปี  ล็อตแรก 3 แสนโดสมาถึงไทยแล้ว เมื่อวันที่ 26 มกราคม ที่ผ่านมา และได้มีการจัดส่งให้กรมวิทยาศาสตร์การแพทย์ตรวจสอบคุณภาพ คาดว่าจะใช้เวลาประมาณ 1 สัปดาห์ 
155,วันที่ 28 มกราคม 2565 นายศักราช อัมวงษ์ นายกองค์การบริหารส่วนตำบลเกาะเรียน พร้อมคณะผู้บริหาร สมาชิก อบต. กำนัน ผู้ใหญ่บ้าน ร่วมกันนำประชาชนชาวตำบลเกาะเรียน ตำบลบ้านรุน ตำบลคลองสวนพลู เข้ารับการฉีดวัคซีนไฟเซอร์ ณ สำนักงานองค์การบริหารส่วนตำบลเกาะเรียน โดยมี นายนครินทร์ อาจหาญ รองนายแพทย์สาธารณสุขจังหวัดพระนครศรีอยุธยา นพ.เศกสรรค์ ชวนะดีเลิศ ผู้ช่วยนายแพทย์สาธารณสุขจังหวัดพระนครศรีอยุธยา ผอ.รพ.อุทัย มาร่วมสังเกตุการณ์และฉีดวัคซีนให้กับประชาชน 
156,วันนี้ 28 มกราคม 2565 นายอาดัม ดาเระมูซอ ประธานมูลนิธิอัรนูร มัรกัสยะลา และคณะ 10 คน มาเข้ารับบริการฉีดวัคซีนไฟเซอร์ (เข็มกระตุ้น) เข็มที่สาม ที่เทศบาลนครยะลา โดยมีนายพงษ์ศักดิ์ ยิ่งชนม์เจริญ นายกเทศมนตรีนครยะลา อำนวยความสะดวก และเชิญชวนให้ชาวยะลามารับการฉีดวัคซีนเข็มที่สาม ซึ่งขณะนี้โรงพยาบาลยะลาร่วมกับเทศบาลนครยะลา ออกบริการฉีดวัคซีนเชิงรุกตลอดทั้งเดือนมกราคม ในพื้นที่ทุกชุมชน และเปิดบริการที่เทศบาลนครยะลา วันจันทร์ถึงศุกร์ ติดต่อสอบถาม 073-223666
157,นางกนกวรรณ  วิลาวัลย์ รัฐมนตรีช่วยว่าการกระทรวงศึกษาธิการ กล่าวในโอกาสพบปะและมอบนโยบายการจัดการศึกษาแก่ผู้บริหารการศึกษา ผู้บริหารสถานศึกษา ในสังกัดสำนักงานการศึกษาเอกชนจังหวัดนราธิวาสและสำนักงานกศน.จังหวัดนราธิวาส  ว่า การจัดการศึกษาในช่วงระยะเวลา 2 ปีที่ผ่านมา ภายใต้สถานการณ์การแพร่ระบาดของโรคโควิด-19 ซึ่งความปลอดภัยของผู้เรียนและประชาชนถือเป็นเรื่องที่สำคัญ รัฐบาลได้พยายามทำทุกวิถีทางที่จะทำให้การแพร่ระบาดส่งผลกระทบต่อการดำเนินชีวิตน้อยที่สุด 
158,นายขจรศักดิ์ เจริญโสภา ผู้ว่าราชการจังหวัดตรัง เปิดเผยว่า  สถานการณ์การแพร่ระบาดของโรคโควิด 19 ในพื้นที่จังหวัดตรัง มีแนวโน้มที่ดีขึ้น  อีกทั้งการฉีดวัคซีนโป้องกันโรคโควิด 19 ขณะนี้  สามารถฉีดวัคซีนได้ครอบคลุมประชากรกลุ่ม 608 มีผู้ได้รับวัคซีนเข็มที่ 1 ไปแล้วกว่าร้อยละ 75  รับวัคซีนเข็มที่ 2 กว่าร้อยละ 74 ขณะที่ วัคซีนเข็มกระตุ้น ยังดำเนินการได้เพียงร้อยละ 18 เท่านั้น  จึงจำเป็นต้องเร่งรณรงค์ให้ประชาชนเข้ารับวัคซีนอย่างต่อเนื่อง  พร้อมดำเนินการเชิงรุกให้บริการวัคซีนถึงบ้านสำหรับประชาชนผู้ยากไร้และด้อยโอกาสต่าง ๆ   
159,โรงพยาบาลแม่ลาน้อย เปิดให้บริการแก่ผู้ที่ต้องการฉีดวัคซีนไฟเซอร์ เข็มที่ 2 (ผู้ที่เกินวันนัดจากเข็มที่ 1 แอสตราเซเนกา) และเข็มที่ 3 บูสเตอร์ ในวันที่ 1 และ 2 กุมภาพันธ์ 2565 ณ ตึกส่งเสริมสุขภาพ รพ.แม่ลาน้อย อ.แม่ลาน้อย จ.แม่ฮ่องสอน เวลา 08.00 - 12.00 น. จำกัด 30 คนต่อวัน เนื่องด้วยข้อจำกัดของสถานที่ และอัตรากำลังเจ้าหน้าที่
160,นายอนุทิน ชาญวีรกูล รองนายกรัฐมนตรีและรัฐมนตรีว่าการกระทรวงสาธารณสุข พร้อมด้วยคณะผู้บริหารกระทรวงสาธารณสุข เดินทางเข้าเยี่ยมและให้กำลังใจการให้บริการฉีดวัคซีนโควิด 19 สำหรับเด็ก 5-11 ปีที่มีโรคประจำตัว 7 กลุ่มโรควันแรก ณ ชั้น 12 อาคารเฉลิมพระเกียรติ 80 พรรษา สถาบันสุขภาพเด็กแห่งชาติมหาราชินี (รพ.เด็ก) 
161,"นายแพทย์ ตุลกานต์ มักคุ้น นายแพทย์ชำนาญการพิเศษ โรงพยาบาลตรัง ในฐานะโฆษกศูนย์บริหารสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 จังหวัดตรัง กล่าวว่า จังหวัดตรังเตรียมการฉีดวัคซีนให้กับเด็กอายุ 5-11 ปี ในเดือนกุมภาพันธ์ โดยมีนักเรียนอายุ 5-11 ปี ในระบบโรงเรียน จำนวน 51,450 คน ผู้ปกครองแสดงความจำนงเข้ารับวัคซีนจำนวน 37,913 คน คิดเป็น 73.7% โดยในเขตอำเภอเมืองตรังจะจัดการรับวัคซีนเป็นรายโรงเรียน ที่หอประชุมมหาวิทยาลัยสงขลานครินทร์ วิทยาเขตตรัง โดยจะฉีดในวันหยุดราชการ เพื่อเอื้อให้ผู้ปกครองเข้ามาให้กำลังใจเด็กอายุ 5-11 ปี ในขณะรับวัคซีน คาดว่าเมื่อได้รับจัดสรรวัคซีนจะสามารถเริ่มฉีดได้ในวันที่ 16 กุมภาพันธ์ 2565 ซึ่งเป็นวันหยุดราชการ เนื่องในวันมาฆบูชา และจะฉีดในวันเสาร์ – วันอาทิตย์ที่ 1-20 และ 26-27 กุมภาพันธ์ สำหรับอำเภออื่น ๆ จะมีการจัดฉีดในสถานที่ที่แต่ละโรงพยาบาลกำหนด"
162,"นายแพทย์ ตุลกานต์ มักคุ้น นายแพทย์ชำนาญการพิเศษ โรงพยาบาลตรัง ในฐานะโฆษกศูนย์บริหารสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 จังหวัดตรัง กล่าวว่า ความคืบหน้าในการฉีดวัคซีนให้กับเด็กอายุ 5-11 ปี ของจังหวัดตรัง ซึ่งจังหวัดตรังจะได้รับจัดสรรวัคซีนป้องกันโรคโควิด-19 ยี่ห้อ Pfizer จากกรมควบคุมโรค จำนวน 2,910 โดส ซึ่งจะมีการพิจารณาจัดสรรให้กับเด็กที่มีโรคประจำตัวก่อน อาทิ เด็กที่มีภาวะอ้วน โรคเบาหวาน โรคปอดเรื้อรัง โรคไตเรื้อรัง โรคหัวใจ โรคมะเร็ง ซึ่งจะได้รับการพิจารณาจากกุมารแพทย์เจ้าของไข้ในการฉีดวัคซีนในเด็ก จะฉีดในขนาด 10 ไมโครกรัม (0.2 ซีซี) ห่างกัน 3-12 สัปดาห์ โดยในกลุ่มเด็กปกติจะฉีดห่างกัน 8 สัปดาห์ และยังไม่พบผลข้างเคียงรุนแรงในเด็กอายุ 5-11 ปีที่ได้รับวัคซีน"
163,วันนี้ (31 ม.ค. 65) ที่ ศาลากลางจังหวัดสุราษฎร์ธานี นายประเวศ ไทยประยูร รองผู้ว่าราชการจังหวัดสุราษฎร์ธานี ประชุมคณะกรรมการโรคคิดต่อจังหวัดสุราษฎร์ธานีเพื่อป้องกันการแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ครั้งที่ 4/2565 เพื่อติดตามสถานการณ์การแพร่ระบาด และพิจารณามาตรการต่างๆ ในการป้องกันการแพร่ระบาดของโรค เพื่อปรับเปลี่ยนให้ทันต่อสถานการณ์ปัจจุบัน โดยเน้นย้ำให้ทุกภาคส่วนปฏิบัติตามมาตรการป้องกันควบคุมโรคอย่างเคร่งครัด 
164,          รองผู้อำนวยการศูนย์อนามัยที่ 1 เชียงใหม่ เชิญชวนผู้ปกครองนำบุตรหลาน อายุ 5-11 ปี ฉีดวัคซีนโควิด-19 ย้ำ ทุกคนยังคงต้องดูแลสุขอนามัยส่วนบุคคลอย่างเคร่งครัด
165," โรงพยาบาลบุรีรัมย์ เปิดลงทะเบียนฉีดวัคซีนโควิด-19 Pfizer สำหรับผู้ป่วยเด็กอายุ 5-11 ปี เฉพาะผู้ป่วยเด็กมีทะเบียนบ้านอยู่ในจังหวัดบุรีรัมย์ และป่วย 7 โรคเรื้อรัง ได้แก่ 1.โรคอ้วน , 2.โรคทางเดินหายใจเรื้อรัง หรือโรคหอบหืด , 3.โรคหัวใจและหลอดเลือด โรคหลอดเลือดสมอง , 4.โรคไตวายเรื้อรัง , 5.โรคมะเร็ง และภาวะภูมิคุ้มกันต่ำ , 6.โรคเบาหวาน และ 7.กลุ่มโรคพันธุกรรม รวมทั้งกลุ่มอาการดาวน์และภาวะบกพร่องทางระบบประสาทอย่างรุนแรง โดยสามารถลงทะเบียนแจ้งความประสงค์รับวัคซีนไฟเซอร์ ที่แฟนเพจเฟซบุ๊กโรงพยาบาลบุรีรัมย์ และเริ่มฉีดวันที่ 1 กุมภาพันธ์ 2565 ที่อาคารอำนวยการเก่า โรงพยาบาลบุรีรัมย์"
166,ประมวลข่าวทั่วไทยประจำวันที่ 31 มกราคม 2565
