,news_text
128,นายอนุทิน ชาญวีรกูล รองนายกรัฐมนตรี และรัฐมนตรีว่าการกระทรวงสาธารณสุข กล่าวถึงกรณีมีข่าวว่าสหรัฐฯ จะบริจาควัคซีนไฟเซอร์ให้ไทยอีก 1 ล้านโดส ว่า จากการประสานข้อมูลกับกระทรวงการต่างประเทศ ทราบว่าขณะนี้ยังไม่ได้รับเอกสารทางการทูตจากรัฐบาลสหรัฐฯ แจ้งเรื่องการสนับสนุนวัคซีนให้กับไทยเพิ่มเติม ดังนั้นข่าวดังกล่าวจึงไม่เป็นความจริง 
129,
130,           ดอกเตอร์โรเชลล์ วาเลนสกี ผู้อำนวยการศูนย์ควบคุมแลป้องกันโรคสหรัฐหรือซีดีซี กล่าวแนะนำวานนี้ว่า จำเป็นต้องฉีดวัคซีนเข็มกระตุ้นหรือบูสเตอร์ให้คนทำงานวัยผู้ใหญ่ที่เสี่ยงต่อการติดเชื้อโรคโควิด-19 แม้คณะกรรมการที่ปรึกษาซีดีซีจะลงคะแนนมติต่อต้านมาตรการดังกล่าว 
131,"นพ.โอภาส การย์กวินพงศ์ อธิบดีกรมควบคุมโรค กล่าวถึงสถานการณ์โควิด -19 ว่าวันนี้พบผู้ติดเชื้อ 11,975 ราย มาจากต่างประเทศ 19 คน เป็นผู้ป่วยติดเชื้อในประเทศ 11,956 ราย และหายกลับบ้านได้ 14,700 ราย รักษาหายแล้วสะสมกว่า 1 ล้าน 4 แสนคน ส่งผลให้ขณะนี้พบผู้ป่วยอาการหนักที่เป็นปอดอักเสบเหลือเพียง 3,323 ราย ที่รักษาตัวอยู่ และผู้ป่วยที่ใส่เครื่องช่วยหายใจ 729 ราย ใน 62 จังหวัด ทำให้เแนวโน้มลดลงต่อเนื่อง ส่วนผู้เสียชีวิตวันนี้ 127 คน ซึ่งมาตราการที่จะทำให้ผู้เสียชีวิตลดน้อยลงคือการฉีดวัคซีน ซึ่งวัคซีนที่ประเทศไทยฉีดผ่านการรับรองจากองค์การอนามัยโลก มีประสิทธิภาพป้องกันและลดการเสียชีวิตได้ หากประชาชนให้ความร่วมมือ ฉีดวัคซีนด้วยความสมัครใจมากขึ้น จะสามารถควบคุมสถาการณ์การเสียชีวิตได้มากที่สุด "
132,           ประธานาธิบดีโจ ไบเดน ผู้นำสหรัฐกล่าวที่ทำเนียบขาวเมื่อวานนี้ว่า มีชาวอเมริกันเกือบ 60 ล้านคนได้สิทธิในการฉีดวัคซีนโควิด-19 เข็มกระตุ้น หรือ บูสเตอร์ หลังองค์การอาหารและยา หรือ เอฟดีเอ อนุมัติให้ฉีดวัคซีนไซเฟอร์/ไบโอเอ็นเทค เป็นเข็มกระตุ้น แก่ผู้มีอายุ 65 ปีขึ้นไป ผู้มีโรคประจำตัว และกลุ่มเสี่ยงสูง ซึ่งรวมถึงครู พนักงานร้านขายของชำ เจ้าหน้าที่สาธารณสุข ผู้ต้องขัง และผู้อาศัยอยู่ในที่พักพิงคนไร้บ้าน โดยขณะนี้มีประชาชน 20 ล้านคนที่สามารถเข้ารับวัคซีนเข็มกระตุ้นได้แล้ว เนื่องจากฉีดวัคซีนของไฟเซอร์/ไบโอเอ็นเทค ครบโดสมาแล้วอย่างน้อย 6 เดือน
133,           ปารากวัยไม่มีรายงานผู้เสียชีวิตจากโรคโควิด-19 หลังหมดวันลงเมื่อวานนี้ ซึ่งนับเป็นวันแรกตั้งแต่เดือนมีนาคมปีที่แล้วที่ปารากวัยปลอดจากผู้เสียชีวิตดังกล่าว
134,ผู้ปกครองเทคนิคยะลา มั่นใจยินยอมให้บุตรหลานฉีดวัคซีน Pfizer เตรียมความพร้อมก่อนเปิดเรียน On-Site
135,            วันนี้ 27 กันยายน 2564 ที่โรงพยาบาลเบตง จังหวัดยะลา ประชาชนทุกกลุ่มเป้าหมายในเขตเทศบาลเมืองเบตง  ยังเดินทางเข้ารับฉีดวัคซีน ซิโนฟาร์ม เข็มที่ 1 (เพิ่มเติม) อย่างต่อเนื่อง โดยมี นายแพทย์สวรรค์ กาญจนะ ผู้อำนวยการโรงพยาบาลเบตง  นายสกุล เล็งลัคน์กุล นายกเทศมนตรีเมืองเบตง พร้อมเจ้าหน้าที่ได้ร่วมอำนวยความสะดวกให้กับประชาชนที่เข้ารับการฉีดวัคซีนในครั้งนี้  ส่วนผู้ที่ไม่ได้ลงทะเบียนไว้ แต่มีความประสงค์เข้ารับวัคซีนในวันดังกล่าวสามารถเข้ารับการฉีดวัคซีนแบบวอล์คอิน Walk in โดยไม่ต้องนัดหมายล่วงหน้า 
136,            วันที่ 27 กันยายน 2564 ณ ห้องพญาตานี ศาลากลางจังหวัดปัตตานี จังหวัดปัตตานีได้จัดให้มีการประชุมคณะกรรมการโรคติดต่อจังหวัดปัตตานี ครั้งที่ 27/2564และคณะกรรมการดำเนินการในเชิงป้องกันและยับยั้งภัยพิบัติกรณีฉุกเฉิน กรณีโรคติดเชื้อไวรัสโคโรนา 2019 ครั้งที่ 8/2564 โดยมี นายราชิต สุดพุ่ม ผู้ว่าราชการจังหวัดปัตตานี เป็นประธานในการประชุม
137, นักเรียน โรงเรียนคณะราษฎรบำรุง จ.ยะลา ร้อยละ 82.84% ขอรับการฉีด ไฟเซอร์ หลังผู้ปกครองยินยอม
138,            ที่ วิทยาลัยอาชีวศึกษาผดุงประชายะลา มีความคืบหน้าเกี่ยวกับ มาตรการเตรียมความพร้อมเปิดดำเนินการจัดการเรียนการสอนในภาคเรียนที่ 2 ประจำปีการศึกษา 2564 แบบ On-site  โดย นางสมพร กิติสาธร ผู้อำนวยการวิทยาลัยอาชีวศึกษาผดุงประชายะลา ได้เผยว่า ทางวิทยาลัยฯ ได้ดำเนินการตามมาตรการ ’Safety zone in school’ ที่ทางกระทรวงศึกษาธิการกำหนด
139,    สำนักข่าวต่างประเทศ รายงานว่า ประธานาธิบดีโจ ไบเดน ผู้นำสหรัฐฯ วัย 78 ปี เข้ารับการฉีดวัคซีนโควิด-19 ของไฟเซอร์-ไบโอเอ็นเทค เข็มที่ 3 ที่ทำเนียบขาวของสหรัฐฯ เมื่อจันทร์ที่ผ่านมา ตามเวลาท้องถิ่น หลังจากเมื่อสัปดาห์ที่แล้ว ศูนย์ควบคุมและป้องกันโรคของสหรัฐฯ หรือ ซีดีซี อนุมัติการฉีดวัคซีนเข็มกระตุ้นให้ประชากร 3 กลุ่ม ที่ได้รับวัคซีนของไฟเซอร์-ไบโอเอ็นเทค ครบโดสแล้วอย่างน้อย 6 เดือน ได้แก่ ผู้ที่มีอายุ 65 ปี ขึ้นไป เจ้าหน้าที่ด่านหน้า และผู้ที่มีอายุระหว่าง 50-64 ปี ซึ่งมีโรคประจำตัวที่มีความเสี่ยงสูง 
140,           ศูนย์ควบคุมและป้องกันโรคแห่งชาติของเกาหลีใต้ หรือ เคซีดีเอ เตรียมเริ่มกระบวนการฉีดวัคซีนโควิด-19 ให้หญิงตั้งครรภ์ และเด็กอายุระหว่าง 12 -17 ปี ในวันที่ 18 ตุลาคม นี้ เพื่อเร่งการฉีดวัคซีนโควิด-19 ให้ประชาชน ท่ามกลางจำนวนผู้ติดเชื้อที่เพิ่มขึ้นอย่างรวดเร็วอีกครั้ง หลังผ่านพ้นเทศกาลชูซ็อก หรือ เทศกาลวันขอบคุณพระเจ้าของเกาหลี ระหว่างวันที่ 20-22 กันยายน ที่ผ่านมา
141,"นางสาวรัชดา ธนาดิเรก รองโฆษกประจำสำนักนายกรัฐมนตรี เปิดเผยว่า รัฐบาล มั่นใจสามารถจัดหาวัคซีนโควิด-19 ครบตามแผนกว่า 126 ล้านโดสในปลายปีนี้ โดยจัดหาวัคซีนโควิด-19 ภายใต้ 4 แนวทางคือ แผนการจัดซื้อจากผู้ผลิตวัคซีนโควิด-19 โดยตรงกับผู้ผลิต/บริษัท ให้มีความหลายยี่ห้อและเทคโนโลยี อาทิ AstraZeneca Pfizer และ Sinovac  การจัดซื้อจากประเทศที่มีวัคซีนโควิด-19 เช่น เจรจาจัดซื้อวัคซีนแอสตร้าเซนเนก้าจากสเปน จํานวน 449,500 โดส โดยรัฐบาลสเปนถือเป็นประเทศแรกในยุโรปที่ขายวัคซีนให้แก่ประเทศไทย และอยู่ระหว่างประสานงานกับอีกหลายประเทศ การแลกเปลี่ยนวัคซีน (vaccine swap) เช่น รัฐบาลภูฏาน ได้แลกเปลี่ยนวัคซีนแอสตร้าเซนเนก้าล่วงหน้า จำนวน 105,000 โดสกับรัฐบาลไทย โดยส่งมอบให้ไทยแล้วเมื่อวันที่ 20 สิงหาคม 2564 และการแลกเปลี่ยนวัคซีนระหว่างไทยและสิงคโปร์ จำนวน 122,400 โดส บนหลักการว่า ไทยจะส่งมอบวัคซีนคืนแก่สิงคโปร์ในภายหลัง การบริจาค ไทยได้รับวัคซีนซิโนแวคจากจีน จำนวน 1 ล้านโดส สหราชอาณาจักร มอบวัคซีนแอสตร้าเซนเนก้า จำนวน 415,000 โดส ญี่ปุ่นมอบวัคซีนแอสตร้าเซนเนก้า จำนวน 1.66 ล้านโดส สหรัฐได้มอบวัคซีนไฟเซอร์ จำนวนกว่า 1.5 ล้านโดส รวมถึงอยู่ระหว่างการหารือของคณะกรรมการร่วมไทย-สหรัฐอีก 1 ล้านโดส"
142,คณะกรรมการโรคติดต่อจังหวัดสงขลา เตรียมขยายเวลาห้ามเข้าพื้นที่เสี่ยง 1  ตุลาคม  2564 
143,ประมวลข่าวทั่วไทยประจำวันที่ 28 กันยายน 2564
144,"        วันนี้ (28 ก.ย.64) นายจารุวัฒน์ เกลี้ยงเกลา ผู้ว่าราชการจังหวัดสงขลา ประธานคณะกรรมการโรคติดต่อจังหวัดสงขลา เปิดเผยในการประชุมคณะกรรมการโรคติดต่อจังหวัดสงขลา ครั้งที่ 57/2564 ว่า จังหวัดสงขลาได้เตรียมการฉีดวัคซีนโควิด-19 (Pfizer) สำหรับนักเรียน นักศึกษา อายุ 12-18 ปี ของหน่วยงานทางการศึกษาในจังหวัดสงขลา ซึ่งมีทั้งสิ้น 263 โรงเรียน โดยข้อมูล ณ วันที่ 27 กันยายน 2564 มีผู้ประสงค์ฉีดวัคซีน จำนวน 92,235 คน จาก 114,895 คน โดยตามกำหนดวัคซีนจะมาถึงไทยในวันที่ 29 กันยายน 2564 หลังจากนั้นทางกระทรวงสาธารณสุขจะจัดสรรวัคซีนมาให้แต่ละจังหวัด โดยในส่วนของจังหวัดสงขลา เบื้องต้นกำหนดฉีดวัคซีนกลุ่มเป้าหมายดังกล่าวในวันที่ 4 ตุลาคม 2564"
145,"        วันนี้ (28 ก.ย.64) ที่ห้องประชุมพระพุทธบาท ศาลากลางจังหวัดสระบุรี นายแมนรัตน์ รัตนสุคนธ์ ผู้ว่าราชการจังหวัดสระบุรี เป็นประธานในการประชุมคณะกรรมการโรคติดต่อจังหวัดสระบุรี ติดตามสถานการณ์โรคโควิด-19 ซึ่งสถานการณ์ขณะนี้มีแนวโน้มดีขึ้น แต่ยังต้องเฝ้าระวังอย่างใกล้ชิด จำนวนผู้ป่วยรายใหม่ 116 ราย มีผู้เสียชีวิตสะสม 278 ราย การฉีดวัคซีนเข็มที่ 1 อยู่ที่ 265,078 ราย เข็มที่ 2 จำนวน 166,441 ราย จังหวัดสระบุรีจะมีการยกระดมการฉีดวัคซีนให้มากที่สุด โดยเฉพาะในวันมหิดล ตั้งเป้า 1 แสนราย ฉีดได้ 1.6 แสนราย ขณะนี้ได้เปิดให้ประชาชนทั่วไปที่ยังไม่เคยได้รับวัคซีน เข้ารับการฉีดได้ทันที ตามจุดบริการที่กำหนด"
146,"           สำนักงานควบคุมและป้องกันโรคแห่งชาติของเกาหลีใต้ หรือ เคดีซีเอ รายงานพบผู้ติดเชื้อโควิด-19 รายใหม่ 2,289 คน นับเป็นยอดผู้ติดเชื้อรายวัน ที่มากกว่า 2,000 คน ติดต่อกันเป็นวันที่ 3 ทำให้ในเวลานี้ เกาหลีใต้มียอดผู้ติดเชื้อสะสมมากกว่า 303,000 คน และมียอดผู้เสียชีวิต 2,464 คน"
147,        หลังจากที่กระทรวงสาธารณสุขออกมาประกาศชัดเจนถึงนโยบายการฉีดวัคซีนโควิด-19 ของไฟเซอร์ให้แก่นักเรียนกลุ่มอายุ 12-18 ปี ในเดือนตุลาคม 2564 เพื่อเตรียมพร้อมสำหรับการเปิดภาคเรียนใหม่ ตามมติศูนย์บริหารสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา  2019 หรือ ศบค. โดยมี พล.อ. ประยุทธ์ จันทร์โอชา นายกรัฐมนตรี  และ รมว.กลาโหม เป็นผู้อำนวยการ เมื่อ 10 ก.ย.64 อนุมัติหลักการให้ฉีดวัคซีนไฟเซอร์ให้แก่นักเรียนและนักศึกษากว่า 4.5 ล้านคน
148,"        วันนี้ (28 ก.ย.64) เวลา 13.30 น. ที่ห้องประชุมอโยธยา ศาลากลางจังหวัดพระนครศรีอยุธยา นายภานุ แย้มศรี ผู้ว่าราชการจังหวัดพระนครศรีอยุธยา เป็นประธานการประชุมคณะกรรมการโรคติดต่อจังหวัดพระนครศรีอยุธยา ครั้งที่ 47/2564 โดยมี นายประทีป การมิตรี ปลัดจังหวัด นพ.พีระ อารีรัตน์ นายแพทย์สาธารณสุขจังหวัด และคณะกรรมการฯ เข้าร่วมประชุม โดยมีหัวหน้าส่วนราชการ นายอำเภอ ผู้บริหารภาคธุรกิจ และหน่วยงานที่เกี่ยวข้อง เข้าร่วมประชุมผ่านระบบ Zoom ณ ที่ตั้ง เพื่อขับเคลื่อนการดำเนินงานและกำหนดมาตรการบริหารสถานการณ์โรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) โดยที่ประชุมได้ติดตามสถานการณ์ผู้ติดเชื้อโควิด-19 ข้อมูล ณ วันที่ 27 กันยายน 2564 พบผู้ติดเชื้อรายใหม่ 94 ราย รักษาหายแล้ว วันนี้ (28 ก.ย.64) 100 ราย เสียชีวิตเพิ่ม 2 ราย รวมผู้ป่วยสะสม 26,971 ราย รักษาหายสะสม 23,984 ราย เสียชีวิตสะสม 306 ราย และรับทราบคำสั่งจังหวัดฯ ที่ 2467/2564 ให้ขยายระยะเวลาจัดตั้งโรงพยาบาลสนาม ณ อาคารอเนกประสงค์ เทศบาลเมืองลำตาเสา อำเภอวังน้อย ไปจนถึงวันที่ 31 ตุลาคม 2564 และให้ขยายระยะเวลาจัดตั้งโรงพยาบาลสนาม ณ หอประชุมอำเภอบางปะอิน(หลังเก่า) อำเภอบางปะอิน ออกไปจนถึงวันที่ 31 ธันวาคม 2564 ในส่วนผลการกระจายวัคซีนวัคซีนโควิด-19 ปัจจุบันมีเป้าหมายการฉีดวัคซีนทุกกลุ่ม 647,921 คน สำหรับเข็มที่ 1 ฉีดแล้ว จำนวน 492,210 คน คิดเป็น 75.97 % และเข็มที่ 2 ฉีดแล้ว 245,585 คน คิดเป็น 37.90% พร้อมตั้งเป้าว่าภายในสิ้นเดือนตุลาคมนี้ จังหวัดจะได้รับจัดสรรวัคซีน เพื่อฉีดให้ครอบคลุมเข็มที่ 2 ได้ครบตามเป้า 70% เพื่อรองรับนโยบายเดินหน้าเปิดประเทศรับการท่องเที่ยว ระยะที่ 3 รวมทั้งผลการช่วยเหลือประชาชนที่ได้รับผลกระทบจากโรคติดเชื้อไวรัสโคโรนา 2019 ในระบบ HI , CI โรงพยาบาลสนาม และการจัดหา ATK ขององค์กรปกครองส่วนท้องถิ่น การรายงานสถานการณ์โรคลัมปี สกิน มีสัตว์ป่วยใหม่ จำนวน 1 ตัว ป่วยสะสม 171 ตัว รวมทั้งดำเนินการฉีดวัคซีนให้แก่ โค-กระบือ ของเกษตรกรแล้ว ครั้งที่ 1 จำนวน 540 โดส และครั้งที่ 2 จำนวน 5,800 โดส "
149,"        จ.ระนอง เตรียมฉีดวัคซีนไฟเซอร์แก่นักเรียน/นักศึกษากลุ่มอายุ 12-18 ปี ที่แจ้งความประสงค์รับวัคซีน 11,414 คน หรือร้อยละ 80.95 ในเดือน ต.ค.64 คาดใช้เวลาฉีด 3-4 วัน"
150, 
151,"            นายจารุวัฒน์ เกลี้ยงเกลา ผู้ว่าราชการจังหวัดสงขลา กล่าวว่า จังหวัดสงขลา เตรียมฉีดวัคซีนโควิด-19 (Pfizer) สำหรับนักเรียน นักศึกษา อายุ 12-18 ปี รองรับการเปิดภาคเรียนที่ 2/2564 ของหน่วยงานทางการศึกษาในจังหวัดสงขลา ซึ่งมีทั้งสิ้น  263  โรงเรียน โดยข้อมูล ณ วันที่ 27 กันยายน 2564 มีผู้ประสงค์ฉีดวัคซีน  จำนวน  92,235 คน จาก 114,895 คน โดยตามกำหนดวัคซีนจะมาถึงไทยในวันที่ 29 กันยายน  2564 หลังจากนั้นทางกระทรวงสาธารณสุขจะจัดสรรวัคซีนมาให้แต่ละจังหวัด โดยในส่วนของจังหวัดสงขลา เบื้องต้นกำหนดฉีดวัคซีนกลุ่มเป้าหมายดังกล่าวในวันที่ 4  ตุลาคม  2564 "
152,            สำนักงานสาธารณสุขจังหวัดสงขลา เปิดให้ลงทะเบียนจองฉีดวัคซีนเข็มที่ 3 หรือเข็มกระตุ้น สำหรับประชาชนที่ได้รับวัคซีน Sinovac เข็มที่ 1 และเข็มที่ 2 เกินระยะเวลา 1 เดือน โดยเปิดให้ลงทะเบียนจองในวันที่ 1 ตุลาคม 2564 เวลา 09.00 น. เป็นต้นไป ผ่านระบบสงขลาวัคซีน เมื่อสำนักงานสาธารณสุขจังหวัดสงขลาได้รับวัคซีนจากทางกระทรวงสาธารณสุข ก็จะทำการกระจายวัคซีนไปให้ตามคิวที่ลงทะเบียนในภาพรวมจังหวัด และส่งไปให้โรงพยาบาลกำหนดคิวและวันที่ได้รับการฉีดวัคซีนต่อไป โดยผู้ลงทะเบียนสามารถติดตามการเรียกคิวได้จากระบบสงขลาวัคซีน หรือติดตามได้จากโรงพยาบาลที่ท่านได้จองคิวฉีดวัคซีนไว้ 
153,"ช่วงเช้าที่ผ่านมา ที่ท่าอากาศยานสนามบินสุวรรณภูมิ นายอนุทิน ชาญวีรกูล รองนายกรัฐมนตรีและรัฐมนตรีว่าการกระทรวงสาธารณสุข พร้อมด้วย นพ.โอภาส การย์กวินพงศ์ อธิบดีกรมควบคุมโรค และคณะผู้บริหาร เดินทางไปตรวจรับวัคซีนไฟเซอร์ล็อตแรก จำนวน 2,000,700 โดส จากสหรัฐอเมริกา โดยเครื่องบินขนส่งสินค้าของ DHL Express เที่ยวบินที่ 3S- 350 เดินทางถึงประเทศไทยเวลา 04.35 น."
154,จ.สงขลา เปิดให้ลงทะเบียนรับวัคซีนเข็ม 3 (กระตุ้น) วันที่ 1 ต.ค.64 สำหรับท่านที่เคยได้รับ Sinovac มาแล้ว 2 เข็ม
155,            สอบวัดผลนักเรียน โรงเรียนคณะราษฎรบำรุง จ.ยะลา ในรูปแบบออนไลน์ ก่อนปิดเทอม 1 เดือนให้นักเรียนเตรียมความพร้อมฉีดวัคซีนไฟเซอร์      
156,            นายขจรศักดิ์ เจริญโสภา ผู้ว่าราชการจังหวัดตรัง เปิดเผยว่า หลังจากที่  คณะกรรมการบริหารสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019  ได้มีมติเห็นชอบการให้บริการฉีดวัคซีนไฟเซอร์สำหรับเด็กมีอายุ 12 ปี จนถึง 17 ปี 11 เดือน 29 วัน ณ วันที่ฉีด โดยจะอนุโลมให้แก่กลุ่มนักเรียนนักศึกษาที่มีอายุเกิน 17 ปี 11 เดือน 29 วันด้วย จะครอบคลุมนักเรียนนักศึกษาในระดับชั้นมัธยมศึกษาปีที่ 1-6 ประกาศนียบัตรวิชาชีพ (ปวช.) ประกาศนียบัตรวิชาชีพชั้นสูง (ปวส.) หรือเทียบเท่า รวมถึงชั้นประถมศึกษาปีที่ 6 ที่มีอายุ 12 ปี   ซึ่งแผนการฉีดวัคซีนไฟเซอร์ให้กับนักเรียน จะต้องได้รับความยินยอมจากผู้ปกครอง 
157,"            นายขจรศักดิ์ เจริญโสภา ผู้ว่าราชการจังหวัดตรัง เปิดเผยว่า จังหวัดตรัง ได้สำรวจความยินยอมจากผู้ปกครองสำหรับการให้บริการฉีดวัคซีนไฟเซอร์สำหรับเด็กมีอายุ 12 ปีขึ้นไป  โดยจังหวัดตรัง มีจำนวนนักเรียนที่ผู้ปกครองยินยอมให้ฉีดวัคซีนได้ กว่าร้อยละ 90 ของกลุ่มเป้าหมาย (นักเรียนกลุ่มเป้าหมาย จำนวน 45,379 ราย)   ทั้งนี้    ผู้ว่าราชการจังหวัดตรัง ขอให้นายอำเภอทั้ง 10 อำเภอของจังหวัดตรัง ได้เตรียมความพร้อมในการบริหารจัดการวัคซีน จัดเตรียมสถานที่สำหรับการฉีดวัคซีน ให้เกิดความสะดวก รวดเร็ว ลดความแออัด ลดความเสี่ยงแก่ผู้เข้ารับการฉีดวัคซีนโควิด 19    "
158,"            นางกนกธร วงษ์จันทร์ รองผู้อำนวยการโรงเรียนเบญจมราชูทิศ เปิดเผยถึงการจัดให้มีการสำรวจความคิดเห็น ของผู้ปกครองนักเรียน จำนวน 2,903 คน ผ่านระบบกูเกิลฟอร์ม พบตัวเลขผู้ปกครอง ที่ยินยอม ให้นักเรียน ระดับมัธยมศึกษา ฉีดวัคซีน ไฟเซอร์ จำนวน 2,810 คน คิดเป็นร้อยละ 92.4 ซึ่งเกินตามเกณฑ์ที่ สาธารณสุข กำหนด เพื่อการเปิดเรียนแบบออนไซต์ ในภาคเรียนที่ 2 ได้ แต่กำหนดการทั้งหมดยังต้องขึ้นอยู่กับหลายปัจจัย โดยเฉพาะตัวเลขผู้ติดเชื้อภายในจังหวัด และการประเมินในทุกๆด้าน จาก สำนักงานสาธารณสุขจังหวัดจันทบุรี ซึ่งตามที่ กระทรวงศึกษาธิการกำหนดให้เริ่มฉีดได้ คือ ภายในเดือนตุลาคมนี้ และจะกำหนด กรอบเวลาในการการฉีดวัคซีนให้ครบ ทั้ง 2 เข็ม เพื่อเตรียมเปิดภาคเรียนที่ 2 ในช่วงเดือน พฤศจิกายนปีนี้ "
159,            จังหวัดกาฬสินธุ์ ประชุม คณะกรรมการโรคติดต่อ ติดตามการจัดสรรวัคซีน Pfizer สำหรับนักเรียนอายุ 12 ปีขึ้นไป พร้อมเตรียมคืนพื้นที่โรงพยาบาลสนามและ CIในสถานศึกษา
160,
161,
162,นายอนุทิน ชาญวีรกูล รองนายกรัฐมนตรีและรัฐมนตรีว่าการกระทรวงสาธารณสุข เป็นประธานพิธีลงนามสัญญาวัคซีนโควิด-19 แอสตร้าเซนเนก้า สำหรับปี 2565 ระหว่าง นพ.โอภาส  การย์กวินพงศ์ อธิบดีกรมควบคุมโรค และนายเจมส์ ทีก ประธานบริษัท แอสตร้าเซนเนก้า (ประเทศไทย) จำกัด 
163,ประมวลข่าวทั่วไทยประจำวันที่ 29 กันยายน 2564
164,            วันที่ 29 กันยายน 2564 น.ส.ไตรศุลี ไตรสรณกุล รองโฆษกประจำสำนักนายกรัฐมนตรี เผยว่า เวลา 08.00 น. นายอนุทิน ชาญวีรกูล รองนายกรัฐมนตรี และ รมว.สาธารณสุข พร้อมด้วยผู้บริหารกระทรวงสาธารณสุขได้เดินทางไปตรวจรับมอบวัคซีนไฟเซอร์ จำนวน 2 ล้านโดส ซึ่งมาถึงท่าอากาศยานสุวรรณภูมิ เมื่อเวลา 04.35 น. ที่ผ่านมา โดยสายการบิน DHL เที่ยวบิน 3L 350
165,"        จังหวัดพิษณุโลก เตรียมฉีดวัคซีนโควิด-19 (Pfizer) สำหรับนักเรียน นักศึกษา อายุ 12-18 ปี รองรับการเปิดภาคเรียนที่ 2/2564 ของหน่วยงานทางการศึกษาในจังหวัดพิษณุโลก ทุกสังกัด โดยข้อมูล ณ วันที่ 29 กันยายน 2564 มีผู้ประสงค์ฉีดวัคซีน จำนวน 49,367 คน จาก 67,557 คน   หรือ คิดเป็นร้อยละ 73.07       "
166,"        จังหวัดพิษณุโลก เตรียมฉีดวัคซีนโควิด-19 (Pfizer) สำหรับนักเรียน นักศึกษา อายุ 12-18 ปี รองรับการเปิดภาคเรียนที่ 2/2564 ของหน่วยงานทางการศึกษาในจังหวัดพิษณุโลก ทุกสังกัด โดยข้อมูล ณ วันที่ 29 กันยายน 2564 มีผู้ประสงค์ฉีดวัคซีน จำนวน 49,367 คน จาก 67,557 คน  หรือ คิดเป็นร้อยละ 73.07    "
167,ปิดท้ายกันยายนเดือนรณรงค์ฉีดวัคซีน ชาวยะลา ทยอยรับเข็ม 2 แอสตร้า ขณะคืบหน้าไฟเซอร์นักเรียน สสจ.ยะลา ขอรับการจัดสรร กว่าสามหมื่นโดส คาดตุลาเริ่มฉีด 
168,        เมื่อมียุคแห่งการที่ประชาชนต้องได้รับการฉีดวัคซีน เพื่อป้องกันความรุนแรงจากโรคติดเชื้อโควิด-19 ก็จะเห็นตามเสาเหล็กซึ่งพยุงเต้นท์ เสาไฟต่างๆ รวมทั้งตามผนัง ได้มีประชาชนนำสติ๊กเกอร์ลำดับที่ หมายเลขที่ต้องมาเข้าคิวฉีดวัคซีนกัน ที่หน่วยฉีดวัคซีน อำเภอเมืองยะลา อาคารศรีนิบงศูนย์เยาวชนเทศบาลนครยะลา ตั้งแต่หลักหน่วยไปจนถึงหลักพัน รวมไปถึงชนิดของวัคซีน ทั้ง 4 ชนิด ไม่ว่าจะเป็นซิโนแวค แอสตร้าเซเนก้า ซิโนฟาร์ม ไฟเซอร์ ติดอยู่เต็มไปหมด แสดงให้เห็นถึงความตั้งใจ และการรวมพลังของชาวยะลา ในการร่วมกันฉีดวัคซีนป้องกันโควิด-19 ตลอดระยะเวลาหลายเดือนที่ผ่านมา ได้เป็นอย่างดีจนทำให้ชาวยะลากว่าร้อยละ 70 ได้รับวัคซีนกันอย่างครบถ้วน 
169,น.ส.ไตรศุลี ไตรสรณกุล รองโฆษกประจำสำนักนายกรัฐมนตรี เผยว่า นายอนุทิน ชาญวีรกูล รองนายกรัฐมนตรีและรมว.สาธารณสุข เดินทางไปตรวจรับมอบวัคซีนไฟเซอร์ จำนวน 2 ล้านโดส โดยสายการบิน DHL เที่ยวบิน 3L 350
170,        ที่ห้องประชุมวัฒนโกเมร ชั้น 4 ศาลากลางจังหวัดสตูล นายศักระ กปิลกาญจน์ รองผู้ว่าราชการจังหวัดสตูล เป็นประธานการประชุมเพื่อกำหนดแนวทางการฉีดวัคซีนไฟเซอร์ให้แก่นักเรียน/นักศึกษาอายุ 12 – 18 ปี ของจังหวัดสตูล ครั้งที่ 1/2564 โดยมีนายอาคม สุชาติพงษ์ ศึกษาธิการจังหวัดสตูล และส่วนราชการที่เกี่ยวข้องเข้าร่วมประชุมอย่างพร้อมเพรียง ผ่านโปรแกรม Google Meet
171,        วันนี้ (30 ก.ย.64) เวลา 13.30 น. ณ ห้องประชุมจดหมายเหตุ ชั้น 2 ศาลากลางจังหวัดแพร่ นายสมหวัง พ่วงบางโพ ผู้ว่าราชการจังหวัดแพร่ เป็นประธานการประชุมคณะกรรมการโรคติดต่อครั้งที่ 32/2564 ร่วมกับคณะทำงานศูนย์ปฏิบัติการควบคุมโรคจังหวัดแพร่ (ศปก.จ.แพร่) คณะกรรมการดำเนินการป้องกันหรือยับยั้งภัยพิบัติกรณีฉุกเฉินจังหวัดแพร่ หน่วยงานภาครัฐและเอกชนที่เกี่ยวข้องเพื่อรับทราบรายงานสถานการณ์การแพร่ระบาดของโรคโควิด- 19 ผลการดำเนินงานการให้บริการวัคซีนของจังหวัดแพร่ และผลการดำเนินงานจากหน่วยงานต่างๆ ที่เกี่ยวข้อง
