,news_text
179,"นายสุชาติ ชมกลิ่น รัฐมนตรีว่าการกระทรวงแรงงาน กล่าวภายหลังตรวจเยี่ยมให้กำลังใจแรงงานไทย จำนวน 142 คน ก่อนเดินทางไปทำงานในภาคเกษตรที่ประเทศอิสราเอล ณ สนามบินสุวรรณภูมิ จังหวัดสมุทรปราการ ว่า จากสถานการณ์การแพร่ระบาดของโรคโควิด-19 แพร่ระบาดไปทั่วโลก แต่พบว่านายจ้างอิสราเอลยังมีความต้องการจ้างแรงงานไทยเพิ่มจากโควตาปี 2564 อีก 1,000 คน ส่วนหนึ่งเพราะแรงงานไทยมีฝีมือและมีความซื่อสัตย์จนเป็นที่ต้องการของนายจ้าง ในแต่ละปีประเทศไทยได้รับโควตาในการจัดส่งปีละ 5,000 คน สำหรับปีงบประมาณนี้มีการจัดส่งไปแล้วจำนวน 5,440 คน ซึ่งถือว่าจัดส่งได้มากกว่าเป้าหมาย การจัดส่งแรงงานไทยไปทำงานที่อิสราเอล เป็นไปตามความตกลงระหว่างรัฐบาลไทยกับรัฐบาลอิสราเอล ตามโครงการ “ความร่วมมือไทย – อิสราเอลเพื่อการจัดหางาน ซึ่งแรงงานไทยที่ไปทำงานต่างประเทศถือว่าสำคัญ เป็นผู้ที่นำรายได้กลับมาพัฒนาประเทศ "
180,            วันนี้ (15 ส.ค. 64) ที่หน่วยบริการฉีดวัคซีนโควิด 19 รพ.ยะลา อาคารศรีนิบง ศูนย์เยาวชนเทศบาลนครยะลา ประชาชนชาวจังหวัดยะลาประชาชนกลุ่มเสี่ยง กลุ่ม 608ประกอบด้วย ผู้สูงอายุ 60 ปีขึ้นไป 7 กลุ่มโรคเรื้อรัง เด็กที่มีโรคประจำตัวเรื้อรังอายุ 12-18 ปี หญิงตั้งครรภ์ และผู้ที่ต้องเดินทางไปต่างประเทศ รวมทั้งกลุ่มเด็กพิเศษที่มีความบกพร่องทางด้านร่างกาย เดินทางเข้ารับบริการฉีดวัคซีนPfizer เข็มแรก จำนวนมาก โดยทางโรงพยาบาลยะลาได้เปิดให้ประชาชนกลุ่มเสี่ยง ได้จองในระบบ พร้อมทั้งเปิดWalk in วัคซีน Pfizer เข็มแรก ให้ประชาชนกลุ่มเสี่ยง ได้รับวัคซีนอย่างทั่วถึง
181,            วันนี้ 25 สค.64 ที่หน่วยบริการฉีดวัคซีนโควิด 19 อาคารศรีนิบง ศูนย์เยาวชนเทศบาลนครยะลา ประชาชนกลุ่มเสี่ยง กลุ่ม 608 ประกอบด้วย ผู้สูงอายุ 60 ปีขึ้นไป 7 กลุ่มโรคเรื้อรัง เด็กที่มีโรคประจำตัวเรื้อรังอายุ 12-18 ปี เด็กอ้วน หญิงตั้งครรภ์ และผู้ที่ต้องเดินทางไปต่างประเทศ รวมทั้งกลุ่มเด็กพิเศษที่มีความบกพร่องทางด้านร่างกาย เดินทางเข้ารับบริการฉีดวัคซีนPfizer เข็มแรก จำนวนมาก โดยทางโรงพยาบาลยะลาได้เปิดให้ประชาชนกลุ่มเสี่ยง ได้จองในระบบ พร้อมทั้งเปิดWalk in วัคซีน Pfizer เข็มแรก ให้ประชาชนกลุ่มเสี่ยง ได้รับวัคซีนอย่างทั่วถึง
182,        สำนักงานสาธารณสุขจังหวัดมุกดาหาร เปิดเผยตัวเลขสถานการณ์โควิด-19 จังหวัดมุกดาหาร ล่าสุด สถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) หรือ โควิด-19 ระลอกใหม่ (เริ่มตั้งแต่ เม.ย. 64) ถึงวันที่ 25 ส.ค. 64 พบผู้ติดเชื้อรายใหม่เพิ่ม 22 คน ปัจจุบันมีผู้ป่วยโควิด-19 ที่กำลังรักษาตัวในโรงพยาบาลและโรงพยาบาลสนาม รวม 298 คน ลดลงจากวานนี้ (24 ส.ค. 64) 24 คน 
183,"พญ.อภิสมัย ศรีรังสรรค์ ผู้ช่วยโฆษกศูนย์บริหารสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 (โควิด-19) หรือ ศบค. เปิดเผยว่า เป้าหมายของ ศบค. ที่กำหนดให้หญิงตั้งครรภ์อายุเกิน 12 สัปดาห์สามารถเข้ารับวัคซีนได้ 500,000 ราย รับวัคซีน 1 เข็มไปแล้ว 27,519 ราย, ฉีดเข็มที่ 2 ไปแล้ว 2,078 ราย โดยราชวิทยาลัยสูตินรีแพทย์แห่งประเทศไทย แสดงความเป็นห่วงการติดเชื้อและเสียชีวิตของหญิงมีครรภ์ ซึ่งจากการศึกษาของกรมควบคุมโรคพบว่า หญิงตั้งครรภ์อายุครรภ์มีความหลากหลาย ตั้งแต่ 12 สัปดาห์ เป็นต้นไป สูงสุด 42 สัปดาห์ พบว่า ผู้ติดเชื้อส่วนใหญ่อายุครรภ์ระหว่าง 14 - 28 สัปดาห์ มากถึงร้อยละ 27 และมีอัตราการเสียชีวิตถึงร้อยละ 41, อายุครรภ์ 29 - 42 สัปดาห์ คิดเป็น ร้อยละ 30 มีอัตราการเสียชีวิตร้อยละ 55 ถือได้ว่า ผู้ติดเชื้อที่เป็นหญิงตั้งครรภ์ มีอัตราเสียชีวิตมากกว่าคนทั่วไป 2.5 เท่า อาจเป็นเพราะสรีระของหญิงตั้งครรภ์ที่มดลูกขยายขึ้น ทำให้การหายใจยากลำบาก เมื่อมีการติดเชื้อทำให้เกิดความเสี่ยงที่จะเสียชีวิตได้ ดังนั้นราชวิทยาลัยสูตินรีแพทย์แห่งประเทศไทย จึงมีจดหมายถึงทุกหน่วยงานฝากประชาชนทุกจังหวัด ให้หญิงตั้งครรภ์ 12 สัปดาห์ขึ้นไป สามารถฉีดวัคซีนทุกชนิดได้อย่างปลอดภัยและจะสามารถเสริมภูมิคุ้มกันให้ลูกในครรภ์ได้ด้วย"
184,"            วันนี้ (25 ส.ค. 64) ณ โรงเรียนบ้านบางปู? ตำบลบางปู อำเภอยะหริ่ง จังหวัดปัตตานี รถตรวจหาเชื้อพระราชทาน? ออกหน่วยบริการตรวจหาเชื้อโควิด?-19 เชิงรุก? ตามโครงการ?ของขวัญวันแม่?แด่คนปัตตานี แก่พี่น้องประชาชนกลุ่มเสี่ยง?ในพื้นที่ตำบลปางปู อำเภอยะหริ่ง โดยมี เป้าหมายออกหน่วยบริการตรวจคัดกรอง?หาเชื้อ โควิด?-19? เชิงรุก ด้วย ATK?? 30% ของประชากรในตำบลบางปู ประมาณ 3,000 คน ซึ่งจะออกหน่วยบริการ ระหว่างวันที่? 25?-26? สิงหาคม? 2564 เวลา? 08.30? - 15.00? ?น.?"
185,            ศูนย์ควบคุมและป้องกันโรคแห่งชาติของสหรัฐฯ หรือซีดีซี เผยแพร่ผลการศึกษาประสิทธิภาพของวัคซีนโควิด-19 ของไฟเซอร์-ไบโอเอ็นเทค และโมเดอร์นา ซึ่งเป็นวัคซีนชนิดเอ็มอาร์เอ็นเอ ในบุคลากรทางการแพทย์และเจ้าหน้าที่ด่านหน้าหลายพันคน ที่ปฏิบัติงานใน 6 รัฐ ซึ่งเป็นพื้นที่เสี่ยง พบว่า วัคซีนของไฟเซอร์และโมเดอร์นา มีประสิทธิภาพลดลงจากร้อยละ 91 เหลือเพียงร้อยละ 66 หลังจากสหรัฐฯ เผชิญกับการระบาดของเชื้อโควิด-19 สายพันธุ์เดลตา ที่ทวีความรุนแรงมากขึ้น
186,           สำนักข่าวต่างประเทศรายงานว่า รองประธานาธิบดีกมลา แฮร์ริส แห่งสหรัฐฯ และนายกรัฐมนตรีฝ่าม มิงห์ จิ๋งห์ ของเวียดนาม พบหารือระดับทวิภาคีในวันนี้ โดยรองประธานาธิบดีแฮร์ริส ให้คำมั่นว่า สหรัฐฯ จะจัดสรรวัคซีนโควิด-19 ของไฟเซอร์-ไบโอเอ็นเทคให้เวียดนาม เพิ่มอีก 1 ล้าน ซึ่งรวมเป็น 6 ล้านโดส และจะจัดสั่งถึงเวียดนาม ภายใน 24 ชั่วโมง เพื่อช่วยเวียดนามรับมือกับการแพร่ระบาดโรคโควิด-19 ที่ทวีความรุนแรงขึ้นนอกจากนี้ รัฐบาลสหรัฐฯ ยังบริจาคเงินช่วยเหลือฉุกเฉินอีก 23 ล้านดอลลาร์สหรัฐฯ หรือประมาณ 752 ล้านบาท เพื่อขยายการเข้าถึงวัคซีนโควิด-19 ในเวียดนาม
187,
188,ประมวลข่าวทั่วไทยประจำวันที่ 25 สิงหาคม 2564
189,    บริษัทไฟเซอร์ อิงค์ เตรียมยื่นขออนุมัติอย่างเต็มรูปแบบต่อองค์การอาหารและยาสหรัฐ หรือ เอฟดีเอ สำหรับการฉีดวัคซีนโควิด-19ของไฟเซอร์/ไบเอเอ็นเทคเข็มสามให้ผู้ที่มีอายุ 16 ปีขึ้นไป
190,"        ที่โรงเรียนเพชรพิทยาคม อำเภอเมืองเพชรบูรณ์ นายกฤษณ์ คงเมือง ผู้ว่าราชการจังหวัดเพชรบูรณ์ พร้อมด้วย นายสืบพงษ์ นิ่มพูลสวัสดิ์ รองผู้ว่าราชการจังหวัดเพชรบูรณ์ เข้าตรวจเยี่ยมการดำเนินงานฉีดวัคซีนโควิด-19 เข็มที่ 2 Astrazeneca ให้กับผู้สูงอายุและกลุ่มเสี่ยง 7 โรค กว่า 3,000 คน ภายในเขตพื้นที่อำเภอเมืองเพชรบูรณ์ โดยมี นายชัยวัฒน์ ทองไหม นายแพทย์สาธารณสุขจังหวัดเพชรบูรณ์ นายชัยสิทธิ์ ชัยสัมฤทธิ์ผล นายอำเภอเมืองเพชรบูรณ์ หัวหน้าส่วนราชการ ร่วมตรวจติดตาม"
191,"        วันที่ 26 สิงหาคม 2564 เวลา 09.00 น. นายกฤษณ์ คงเมือง ผู้ว่าราชการจังหวัดเพชรบูรณ์ พร้อมด้วย นายสืบพงษ์ นิ่มพูลสวัสดิ์ รองผู้ว่าราชการจังหวัดเพชรบูรณ์ เข้าตรวจเยี่ยมการดำเนินงานฉีดวัคซีนโควิด-19 เข็มที่ 2 Astrazeneca ให้กับผู้สูงอายุและกลุ่มเสี่ยง 7 โรค กว่า 3,000 คน ภายในเขตพื้นที่อำเภอเมืองเพชรบูรณ์ โดยมี นายชัยวัฒน์ ทองไหม นายแพทย์สาธารณสุขจังหวัดเพชรบูรณ์ นายชัยสิทธิ์ ชัยสัมฤทธิ์ผล นายอำเภอเมืองเพชรบูรณ์ หัวหน้าส่วนราชการ ร่วมตรวจติดตาม ณ อาคารโดม โรงเรียนเพชรพิทยาคม "
192,            วันนี้ (26 ส.ค.64 ) ที่โรงพยาบาลเบตง อ.เบตง จ.ยะลา นายสกุล เล็งลัคน์กุล นายกเทศมนตรีเมืองเบตง พร้อมด้วยหัวหน้าส่วนราชการ เข้าให้กำลังใจพี่น้องประชาชนชาวเบตง ที่ได้เดินทางเข้ามาฉีดวัคซีนซิโนฟาร์ม เข็มที่ 1 รอบที่3 จำนวน 600 โดส  ร่วมถึงประชาชนกลุ่มเป้าหมาย กลุ่ม 608 ประกอบด้วย ผู้สูงอายุ 60 ปีขึ้นไป 7 กลุ่มโรคเรื้อรัง เด็กที่มีโรคประจำตัวเรื้อรังอายุ 12 -18 ปี หญิงตั้งครรภ์และผู้ที่ต้องเดินทางไปต่างประเทศ รวมทั้งกลุ่มเด็กพิเศษที่มีความบกพร่องทางด้านร่างกายเดินทางเข้ารับบริการฉีดวัคซีนไฟเซอร์เข็มแรกอย่างต่อเนื่อง โดยมีนายแพทย์สวรรค์ กาญจนะ ผู้อำนวยการโรงพยาบาลเบตงพร้อมเจ้าหน้าที่อำนวยความสะดวกให้กับประชาชนที่เข้ารับการฉีดวัคซีน
193, วัคซีน Pizer เป็นวัคซีนป้องกันโรคโควิด-19 ชนิด mNA ที่มีการอนุมัติใช้กับเด็กอายุตั้งแต่ 12-18 ปี ภายในประเทศไทยเป็นชนิดแรก (ณ เดือนสิงหาคม พ.ศ. 2564) โดยมีข้อมูลการศึกษาประสิทธิภาพและความปลอดภัย ดังต่อไปนี้
194,            วันนี้ (26 ส.ค64)  องค์การบริหารส่วน ต.สะเอะ อ.กรงปินัง จ.ยะลา บูรณาการร่วมกับหน่วยงาน ผู้นำองค์กรทุกภาคส่วนในพื้นที่ ดำเนินการฉีดวัคซีนเพื่อสร้างภูมิคุ้มกันให้ครอบคลุม  ทั้ง 6 หมู่บ้าน เพื่อป้องกันการแพร่ระบาดของโรคติดเชื้อโควิด19 โดยมีทีมแพทย์และพยาบาล จาก รพ. กรงปินัง ลงพื้นที่ให้บริการฉีดวัคซีนเชิงรุกให้กับประชาชน ในกลุ่มเป้าหมายกลุ่มเสี่ยง ผู้สูงอายุ 60 ปีขึ้นไป ผู้ป่วย 7 กลุ่มโรคเรื้อรัง และหญิงตั้งครรภ์ 12 สัปดาห์ขึ้นไป ซึ่งจะได้รับการฉีดวัคซีนไฟเซอร์ และกลุ่มประชาชนทั่วไป อายุ 18-59 ปี วัคซีนซิโนแวค โดยกลุ่มเป้าหมายที่วางไว้ จำนวน 300 คน  สำหรับผู้รับการฉีดวัคซีนในวันนี้ จะได้รับข้าวสาร 5 ก.ก. ติดมือกลับบ้านไปด้วย พร้อมทั้งผู้ที่มีทะเบียนบ้านใน ต.สะเอะ จะได้รับคูปองลุ้นของรางวัล อาทิ ตู้เย็น จักรยาน หม้อหุงข้าว ชุดเครื่องนอน และอื่นๆอีกมากมาย ที่ได้รับการสนับสนุนจากหน่วยงานที่เกี่ยวข้อง
195,        ตั้งแต่ช่วงเช้าของวันที่ 26 สิงหาคม 2564 ที่โรงพยาบาลกระทุ่มแบน ได้เริ่มฉีดวัคซีนไฟเซอร์ให้กับกลุ่มเปราะบางที่เป็นเด็ก 12-18 ปี ผู้สูงอายุเกิน 60 ปี และหญิงตั้งครรภ์ 3 เดือนขึ้นไปแล้ววันแรก ซึ่งตั้งแต่เช้าก็มีประชาชนที่เข้าเกณฑ์มารอรับวัคซีนกันค่อนข้างมาก 
196,        ที่ห้องประชุมศรีสองรัก ชั้น 5 ศาลากลางจังหวัดเลย นายชัยธวัช เนียมศิริ ผู้ว่าราชการจังหวัดเลย เป็นประธานการประชุมคณะกรรมการโรคติดต่อจังหวัดเลย ครั้งที่ 45/2564   คณะกรรมการศูนย์บริหารราชการฉุกเฉินการแพร่ระบาดของของโรคติดเชื้อไวรัสโคโรนา 2019 ครั้งที่ 36/2564 และคณะกรรมการป้องกันและยับยั้งภัยพิบัติกรณีฉุกเฉิน ครั้งที่ 33/2564 โดยมี นายโสภณ สุวรรณรัตน์ รองผู้ว่าราชการจังหวัดเลย นายผดุงศักดิ์ หาญปรีชาสวัสดิ์ รองผู้ว่าราชการจังหวัดเลย นายณรงค์ จีนอ่ำ รองผู้ว่าราชการจังหวัดเลย นายศิริวัฒน์ พินิชพานิชย์ ปลัดจังหวัดเลย และหัวหน้าส่วนราชการที่เกี่ยวข้องประชุมโดยพร้อมเพรียงกัน
197,  บริษัทไฟเซอร์/ไบโอเอ็นเทค อิงค์ ผู้ผลิตวัคซีนโควิด-19 ของสหรัฐ ได้ร่วมกับบริษัท    ยูโรฟาร์มา ผู้ผลิตยาของบราซิล ในการกระจายวัคซีนในลาตินอเมริกา
198,            (27 ส.ค.64) ที่โรงพยาบาลส่งเสริมสุขภาพประจำตำบลปล่องหอย อำเภอกะพ้อ จังหวัดปัตตานี ว่าที่ร้อยตรี ตระกูล โทธรรม รองผู้ว่าราชการจังหวัดปัตตานี พร้อมด้วย นายเมษัณฑ์ โสภากัณฑ์ นายอำเภอกะพ้อ ผู้แทนพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดปัตตานี ออกเยี่ยมเยียนให้กำลังใจ และมอบสิ่งของให้กับผู้ที่เข้ารับการฉีดวัคซีนในทุกกลุ่มอายุ โดยมีเป้าหมายประชาชนในพื้นที่ตำบลปล่องหอย อำเภอกะพ้อ จำนวน 150 คน จังหวัดจังหวัดปัตตานี ได้ถูกจัดอยู่ในจังหวัดพื้นที่สีแดงเข้ม และภาครัฐจะต้องร่วมรณรงค์ฉีดวัคซีนให้กับประชาชนให้มากที่สุด จังหวัดปัตตานีได้ดำเนินการฉีดวัคซีนเชิงรุกแก่ประชาชนในทุกกลุ่ม ทั้งการจัดทีมลงไปฉีดวัคซีนในพื้นที่ หรือการจัดสรรพื้นที่ที่ให้ประชาชนเข้ามาฉีดวัคซีนได้อย่างสะดวก และครั้งนี้ อำเภอกะพ้อ รพ.สต.ปล่องหอย ตำบลปล่องหอย อำเภอกะพ้อ ได้ฉีดวัคซีน ให้กับพี่น้องประชาชนในพื้นที่ โดยแบ่งออกเป็น กลุ่ม 608 จะได้รับการฉีดวัคซีนไฟเซอร์ ผู้ที่มีอายุระหว่าง 18 - 59 ปี จะได้รับวัคซีนเข็มที่ 1 เป็นซิโนแวค และฉีดเข็มที่ 2 จะเป็นวัคซีน แอสตร้าเซนเนก้า หรือเป็นการฉีดวัคซีนไขว้ ตามนโยบายของกระทรวงสาธารณสุข 
199,            วันนี้ (27 สิงหาคม 2564) ที่ห้องประชุมผู้สูงอายุ พลเอก เปรม ติณสูลานนท์ โรงพยาบาลสงขลา ตำบลพะวง อำเภอเมือง จังหวัดสงขลา ทางโรงพยาบาลสงขลา ทำการฉีดวัคซีนไฟเซอร์ 200 โดส ให้กับ 2 กลุ่มเป้าหมาย กลุ่มอายุตั้งแต่ 60 ปีขึ้นไปและกลุ่มหญิงตั้งครรภ์อายุตั้งแต่ 12 สัปดาห์ขึ้นไป และมีทะเบียนบ้านอยู่ในพื้นที่อำเภอเมือง จ.สงขลา จำนวนกว่า 300 คน หลังจากโรงพยาบาลสงขลาได้รับจัดสรรวัคซีนไฟเซอร์  200 โดส เพื่อฉีดให้กับ 2 กลุ่มเป้าหมาย โดยทางโรงพยาบาลสงขลาได้มีการลงทะเบียนผู้ที่จะฉีดวัคซีนไฟเซอร์ 2 กลุ่มเป้าหมายไปเรียบร้อยแล้ว เมื่อวันที่ 25 สิงหาคม 2564 ที่ผ่านมา  
200,"นางสาวนพวรรณ หัวใจมั่น โฆษกกระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคมฝ่ายการเมือง (ดีอีเอส) กล่าวว่า ศูนย์ต่อต้านข่าวปลอม สรุปผลการมอนิเตอร์และรับแจ้งข่าวปลอมรอบสัปดาห์นี้ (20-26 ส.ค. 64) พบจำนวนข้อความทั้งสิ้น 11,658,390 ข้อความ โดยมีข้อความที่ต้องตรวจสอบ 195 ข้อความ เป็นข่าวเกี่ยวกับโควิด-19 จำนวน 79 เรื่อง ส่วนใหญ่เป็นข่าวปลอมและข่าวบิดเบือนในกลุ่มผลิตภัณฑ์สุขภาพโดยเฉพาะข่าวปลอมเกี่ยวกับวัคซีนโควิด-19 และผลิตภัณฑ์ที่เกี่ยวข้อง "
201,"            วันนี้/ 27 สิงหาคม 2564 นายราชิต สุดพุ่ม ผู้ว่าราชการจังหวัดปัตตานี พร้อมด้วยนางสุขะนิตย์ สุดพุ่ม นายกเหล่ากาชาดจังหวัดปัตตานี นายนิติ วิวัฒน์วานิช รองผู้ว่าราชการจังหวัด นายเศรษฐ์ อัลยุฟรี นายกองค์การบริหารส่วนจังหวัดปัตตานี และส่วนราชการที่เกี่ยวข้อง ได้ไปให้กำลังใจผู้ปฏิบัติงานฉีดวัคซีน และพบปะประชาชน และมอบเครื่องอุปโภคบริโภคแก่ผู้ประสบความเดือดร้อนจากสถานการณ์โควิด- 19 ที่บริเวณองค์การบริหารส่วนตำบลโคกโพธิ์ อำเภอโคกโพธ์ พบว่า มีพี่น้องประชาชน กลุ่มเปราะบาง 608 รวมถึงประชาชนทั่วไป เดินทางไปรับบริการกันเป็นจำนวนมากกว่า 1,000 คน     "
202,สรุปข่าวประจำสัปดาห์ ( 23-26 - สิงหาคม 2564 )
203,            วันนี้ (27 ส.ค.64) เวลา 10.30 น. ที่อาคารเอนกประสงค์ อบต.โฆษิต หมู่ที่ 4 ตำบลโฆษิต อำเภอตากใบ นายไพโรจน์ จริตงาม รองผู้ว่าราชการจังหวัดนราธิวาส นายแพทย์วิเศษ สิรินทรโสภณ นายแพทย์สาธารณสุขจังหวัดนราธิวาส และนายสังคม เกิดก่อ นายอำเภอตากใบ ได้ร่วมเดินทางมาติดตามหน่วยแพทย์ พอ.สว.ฉีดวัคซีนซิโนฟาร์มพระราชทาน จากสมเด็จพระเจ้าน้องนางเธอ เจ้าฟ้าจุฬาภรณวลัยลักษณ์ อัครราชกุมารี กรมพระศรีสวางควัฒน วรขัตติยราชนารี 
204,    สำนักข่าวซินหัว รายงานว่า คณะที่ปรึกษาทางเทคนิคด้านการเสริมสร้างภูมิคุ้มกันแห่งออสเตรเลีย ออกคำแนะนำให้รัฐบาลออสเตรเลียขยายโครงการฉีดวัคซีนโควิด-19 ให้ครอบคลุมผู้ที่มีอายุ 12 ปีขึ้นไป พร้อมแนะนำให้ใช้วัคซีนของไฟเซอร์-ไบโอเอ็นเทค เนื่องจากมีความปลอดภัยและประสิทธิภาพเหมาะสมสำหรับใช้ในเด็กอายุระหว่าง 12 -15 ปี 
205,      กระทรวงสาธารณสุขแคนาดาประกาศว่า ได้อนุมัติการใช้วัคซีนโควิด-19 ของบริษัท โมเดอร์นา ในเยาวชนอายุระหว่าง 12-17 ปีแล้วเมื่อวานนี้ ซึ่งวัคซีนดังกล่าวได้รับอนุมัติให้ใช้ในผู้ใหญ่ที่อายุ 18 ปีขึ้นไปในแคนาดาตั้งแต่เดือนธันวาคมปีที่แล้ว
206,ข่าวดี ประเทศซาอุดีอาระเบีย อนุมัติให้ใช้วัคซีนป้องกัน COVID-19 6 ยี่ห้อ
207,"ยะลา โควิดหายป่วยสะสม 9,299 ราย ขณะที่ ทางการซาอุดีฯ ได้อนุมัติให้ใช้วัคซีนป้องกัน COVID-19 ในซาอุดีฯ เพิ่มอีก 2 ยี่ห้อ คือ Sinovac และ Sinopharm "
208,            (29 ส.ค.64)  นายเกริกชัย ผ่องแผ้ว รองผู้ว่าราชการจังหวัดอุบลราชธานี เปิดเผยถึงสถานการณ์โควิด-19 จังหวัดอุบลราชธานี วันที่ 29 ส.ค. 64 ไม่มีผู้เสียชีวิตจากโควิด -19 พบผู้ติดเชื้อเพิ่ม 178 ราย มาจากกรุงเทพมหานครและต่างจังหวัด 67 ราย ติดเชื้อในพื้นที่ จ.อุบลฯ 111 ราย แยกเป็น อ.เมืองอุบลราชธานี 95 ราย เป็นคลัสเตอร์เรือนจำ มากถึง 86 ราย งานศพ ต.ไร่น้อย 6 ราย    อ.วารินชำราบ 6 ราย เป็นคลัสเตอร์ชุมชนเกตุแก้ว 4 ราย   อ.ม่วงสามสิบ ติดจากครอบครัว 4 ราย   อ.นาตาล ติดจากครอบครัว 3 ราย /อ.สำโรง อ.สิรินธร อ.สว่างวีระวงศ์ พื้นที่ละ 1 ราย มีผู้ป่วยรักษาหายเพิ่ม 267 ราย 
209,"            วันนี้ (29 สิงหาคม 2564) ที่ศาลาประชาคม ศาลากลางจังหวัดลำพูน นายวรยุทธ เนาวรัตน์ ผู้ว่าราชการจังหวัดลำพูน พร้อมด้วย แพทย์หญิงภาวิณี เอี่ยมจันทน์ ผู้อำนวยการโรงพยาบาลลำพูน และ นายแพทย์สันติ วงศ์ฝั้น ผู้อำนวยการโรงพยาบาลแม่ทา แถลงสถานการณ์ COVID-19 ในพื้นที่จังหวัดลำพูน ประจำวันอาทิตย์ที่ 29 สิงหาคม 2564 ของจังหวัดลำพูน ซึ่งพบรายงานผู้ติดเชื้อโควิด-19 รายใหม่ภายในพื้นที่จังหวัดลำพูน จำนวน 7 ราย และรับผู้ป่วยมารักษาจากจังหวัดอื่น จำนวน 1 ราย ทำให้จังหวัดลำพูนมียอดสะสมตั้งแต่วันที่ 9 เมษายน – 29 สิงหาคม 2564 สะสม 1,132 ราย ยอดสะสมของผู้เสียชีวิตอยู่ที่ 12 ราย อยู่ระหว่างการรักษาตัวทั้งหมด 272 ราย แบ่งเป็น ใน รพ.ลำพูน 52 ราย รพ.สนามเวียงยอง 103 ราย รพ.สนามป่าซาง 56 ราย รพ.อื่นๆ 61 ราย และรักษาหายแล้ว 839 ราย "
210,สำนักข่าวต่างประเทศ รายงานโดยอ้างการเปิดเผยของนายทาโร โคโนะ รัฐมนตรีที่รับผิดชอบโครงการฉีดวัคซีนโควิด-19 ของญี่ปุ่น ที่ระบุว่า กระทรวงสาธารณสุขกำลังพิจารณาแนวทางการฉีดวัคซีนโควิด-19 แบบไขว้ชนิด โดยใช้วัคซีนของแอสตราเซเนกา เป็นเข็มแรก และใช้วัคซีนของไฟเซอร์-ไบโอเอ็นเทค หรือโมเดอร์นา เป็นวัคซีนเข็มที่สอง เพื่อเร่งอัตราการฉีดวัคซีนในประเทศ
211,            นายทาโร โคโนะ รัฐมนตรีที่รับผิดชอบโครงการฉีดวัคซีนโควิด-19 ของญี่ปุ่น กล่าวว่า กระทรวงสาธารณสุขอยู่ระหว่างพิจารณาแนวทางการฉีดวัคซีนโควิด-19 ต่างชนิดกัน โดยจะใช้วัคซีนของบริษัทแอสตราเซเนกาเป็นเข็มแรก และวัคซีนของบริษัทไฟเซอร์-ไบโอเอ็นเทค หรือโมเดอร์นา เป็นเข็มที่สอง เพื่อเร่งอัตราการฉีดวัคซีนในประเทศ
212,        วันนี้ (30 ส.ค.64) บรรยากาศการฉีดวัคซีนป้องกันโควิด-19 ให้กับประชาชนชาวยะลาที่หน่วยบริการฉีดวัคซีน อ.เมืองยะลา ศูนย์เยาวชนเทศบาลนครยะลา  เป็นไปอย่างคึกคัก ได้มีประชาชนในทุกกลุ่มทั้งประชาชนทั่วไป ผู้สูงอายุ นักศึกษาจาก รพ.ยะลา  รวมไปถึงเด็กอายุ 12-18 ที่มีโรคเรื้อรัง หญิงตั้งครรภ์ ประชาชน อายุระหว่าง 18-59 ปี ที่มีโรคเรื้อรัง เดินทางมาตามนัด เข้าคิวรับบริการฉีดวัคซีนกันจำนวนมาก
213,หน่วยงานด้านสุขภาพนิวซีแลนด์เปิดเผยว่า พบหญิงคนหนึ่งเสียชีวิตจากอาการกล้ามเนื้อหัวใจอักเสบ หลังฉีดวัคซีนของไฟเซอร์/ไบโอเอ็นเทค โดยอาการดังกล่าวเป็นผลข้างเคียงที่พบได้ยากของวัคซีนขนานนี้
214,นครพนม ฉีดวัคซีนให้ประชาชนไปแล้ว ร้อยละ 94.2 ของผู้ลงทะเบียนทั้งหมด
215,ศูนย์ฉีดวัคซีนโรงพยาบาลนครพิงค์ เรียกคิวผู้ที่ลงทะเบียนผ่านทางระบบก๋ำแปงเวียง ของอำเภอเมืองเชียงใหม่และอำเภอแม่ริม ไปแล้วเกือบ 4 หมื่นคน แนะประชาชนหากไม่ได้รับ SMS แจ้งให้ไปรับวัคซีนโควิด-19 สามารถตรวจสอบลำดับคิวได้ด้วยตนเองทางระบบก๋ำแปงเวียง
