,news_text
225,วันนี้ (25 พ.ย.64) ที่ศาลาประชาคม ศาลากลางจังหวัดลำพูน นายวรยุทธ เนาวรัตน์ ผู้ว่าราชการจังหวัดลำพูน พร้อมด้วย นายแพทย์โภคิน ศักรินทร์กุล นายแพทย์ชำนาญการพิเศษ โรงพยาบาลลำพูน ร่วมกันแถลงสถานการณ์ COVID-19 ในพื้นที่จังหวัดลำพูน 
226,"แพทย์หญิงทิพย์ลดา บุญชัย นายแพทย์ชำนาญการ โรงพยาบาลตรัง ในฐานะรองโฆษกศูนย์บริหารสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 จังหวัดตรัง กล่าวว่า ผู้ป่วยที่รักษาหายเพิ่ม 134 ราย รักษาหายรวม 14,420 ราย มีผู้ป่วยโควิด 19 ยังคงรักษาใน รพ. 770 ราย มีอาการน้อย 651 ราย ปานกลาง 101 ราย ให้ออกซิเจน 8 ราย ให้ออกซิเจนแรงดันสูง 5 ราย ใช้เครื่องช่วยหายใจ 5 ราย มีเสียชีวิต 3 ราย รวม 75 ราย  "
227,ประมวลข่าวทั่วไทยประจำวันที่ 25 พฤศจิกายน 2564
228,เทศบาลนครหาดใหญ่ ร่วมกับโรงพยาบาลราษฎร์ยินดี เร่ง “หยุดโควิด-19 หาดใหญ่” ด้วย Fast ATK พร้อมฉีดวัคซีน ฟรี!
229,"วันที่ 25 พฤศจิกายน 2564 บรรยากาศการให้บริการการฉีดวัคซีนโควิด-19 ที่ ศูนย์ฉีดวัคซีนอำเภอเมืองลำปาง ณ วิทยาลัยพยาบาลบรมราชชนนี นครลำปาง มีกลุ่มนักเรียนจากสถาบันการศึกษาและโรงเรียนต่างๆ ในเขตพื้นที่อำเภอเมืองลำปาง กว่า 69 แห่ง รวมถึงเด็กนอกระบบ (ต่างจังหวัด และไม่ได้เรียน) นักเรียนนักศึกษาที่ไปต่างประเทศ และชาวต่างชาติ ที่มีอายุมากกว่า 12 ปี รวมจำนวนกว่า 2,648 คน ได้ทยอยเดินทางเข้ารับการฉีดวัคซีน Pfizer เข็ม 1 และเข็ม 2 อย่างต่อเนื่อง ซึ่งเป็นไปตามนโยบายของจังหวัด 100 วัน 100% คนลำปางฉีดวัคซีนครบ 100% ภายใน 100 วัน และตามนโยบายการเปิดประเทศของนายกรัฐมนตรี เพื่อพลิกฟื้นเศรษฐกิจของประเทศให้กลับมาเดินหน้าต่อ ควบคู่กับการควบคุมการระบาดของโรค สร้างภูมิคุ้มกันกลุ่ม"
230,วันที่ 25 พฤศจิกายน 2564 เทศบาลนครหาดใหญ่ ร่วมกับ โรงพยาบาลราษฎร์ยินดี โดย พล.ต.ท.สาคร ทองมุณี นายกเทศมนตรีนครหาดใหญ่ นพ.สงกรานต์ ไหมชุม นายแพทย์สาธารณสุขจังหวัดสงขลา นายวินัย ปิ่นทอง รองปลัดเทศบาล สมาชิกสภาเทศบาลฯ นางสาวรุจิยา สุขมี ผู้อำนวยการส่วนส่งเสริมอนามัยสิ่งแวดล้อม และเจ้าหน้าที่ ลงพื้นที่ให้กำลังใจและอำนวยความสะดวกแก่เจ้าหน้าที่ในการปฏิบัติการตรวจคัดกรองเชิงรุก เพื่อหาเชื้อโควิด-19 ด้วยชุดตรวจ ATK (Antigen Test Kit) ให้กับประชาชนในชุมชนมงคลหรรษา ชุมชนหลังอำเภอ ชุมชนบ้านหาดใหญ่ ชุมชนรัชมังคลาภิเษก ชุมชนหลังโรงพักและพื้นที่ใกล้เคียง ณ บริเวณลานคอนกรีตข้างบริษัทพิธานพานิชย์ สี่แยกสะพานดำ ถ.เพชรเกษม หาดใหญ่
231,นายอันวา สะอุ นักวิชาการศึกษาชำนาญการ สำนักงานศึกษาธิการจังหวัดปัตตานี เข้าร่วมประชุมโรงเรียนเอกชนในระบบ สถาบันศึกษาปอเนาะ ศูนย์การศึกษาอิสลามประจำมัสยิด (ตาดีกา) และโรงเรียนนอกระบบ เพื่อขับเคลื่อนการฉีดวัคซีนโควิด-19 ของผู้บริหาร ครู บุคลากร และนักเรียน เตรียมความพร้อมในการเปิดภาคเรียนของสถานศึกษา ในสังกัด สช อำเภอมายอ
232,
233,"สถานการณ์แพร่ระบาดไวรัสโควิด-19 จ.ระยอง ประจำวันที่ 26 พฤศจิกายน 2564 พบผู้ติดเชื้อรายใหม่เพิ่ม 101 ราย หายป่วยกลับบ้าน 131 ราย  ยังเหลือผู้ป่วยอยู่ระหว่างรักษา 1,426 ราย"
234,บรรยากาศ การฉีดวัคซีนไฟเซอร์ ป้องกัน โควิด-19 สร้างภูมิคุ้มกันให้กับประชาชนในพื้นที่ อ.เมืองยะลา  ที่ หน่วยฉีดวัคซีน อาคารศรีนิบงศูนย์เยาวชน เทศบาลนครยะลา ซึ่งทางโรงพยาบาลยะลา ได้กลับมาเปิดหน่วยฉีดวัคซีน อีกครั้ง หลังเปิดไปเมื่อวันศุกร์ที่แล้ว
235,"โรงพยาบาลลำปาง เปิดรับประชาชนจำนวน 2,500 คน ให้ Walk in เข้ารับการฉีดวัคซีนโควิด-19 เนื่องในวันสถาปนากระทรวงสาธารณสุข โดยไม่ต้องลงทะเบียนจองล่วงหน้า ในวันที่ 27 พฤศจิกายน 2564 ระหว่างเวลา 08.00 - 15.00 น. ณ ศูนย์ฉีดวัคซีนอำเภอเมืองลำปาง วิทยาลัยพยาบาลบรมราชชนนี นครลำปาง โดยผู้ที่ยังไม่ได้ฉีดวัคซีนจะได้รับการฉีดวัคซีนเข็มที่ 1 วัคซีนแอสตร้าเซนเนก้า และเข็มที่ 2 วัคซีนไฟเซอร์ และผู้ที่ฉีดวัคซีนซิโนแวค หรือวัคซีนซิโนฟาร์ม ครบ 2 เข็ม ในช่วงเดือนสิงหาคม 2564 หรือก่อนหน้านั้น จะได้รับวัคซีนเข็มที่ 3 วัคซีนแอสตร้าเซนเนก้า สำหรับประชาชนที่จะเข้ารับบริการฉีดวัคซีน ให้เตรียมบัตรประจำตัวประชาชน เพื่อตรวจสอบประวัติการฉีดวัคซีน โดยสามารถติดต่อสอบถามเพิ่มเติมที่ 0 5422 2225 วันเวลาราชการ"
236,มหาวิทยาลัยสงขลานครินทร์ วิทยาเขตปัตตานี (มอ.ปัตตานี) เตรียมเปิดเทอมในวันที่ 29 พฤศจิกายน 2564 จึงมีความจำเป็นต้องปิดโรงพยาบาลสนามและศูนย์แยกกักในชุมชนสำหรับประชาชนในจังหวัดปัตตานี เพื่อรับนักศึกษากลับมาอยู่ในมหาวิทยาลัย และออกแบบมาตรการเพื่อให้การเรียนการสอนมีคุณภาพ และมีความปลอดภัยต่อนักศึกษา อาจารย์ และบุคลากร รศ.อิ่มจิต เลิศพงษ์สมบัติ รองอธิการบดีวิทยาเขตปัตตานีแจ้งว่า ตามที่มหาวิทยาลัยสงขลานครินทร์ วิทยาเขตปัตตานีได้เปิดการเรียนการสอนแบบ hybrid มาตั้งแต่ภาคการศึกษาที่ 1/2563 และ เปิดสอน online มาตั้งแต่ภาคการศึกษาที่ 1/2564 เนื่องจากสถานการณ์การแพร่ระบาดของโรคไวรัสโควิด-19 ในประเทศไทย นั้น ต่อมาได้รับการร้องขอจากสำนักงานสาธารณสุขจังหวัดปัตตานี และโรงพยาบาลปัตตานีในการขอใช้หอพัก 3 เป็นโรงพยาบาลสนาม หอพัก 6 เป็น LQ (Local Quarantine) หรือสถานกักผู้สัมผัสเสี่ยงสูงสำหรับบุคลากรทางการแพทย์ และหอพัก 7 เป็น CI (Community Isolation) หรือศูนย์แยกกักในชุมชนสำหรับผู้ติดเชื้อโควิด-19 นั้น
237,แม้ว่าสถานการณ์การแพร่ระบาดโรค COVID-19 ของประเทศไทยจะมีแนวโน้มไปในทิศทางที่ดีขึ้น แต่ในส่วนของจังหวัดลำปางยังคงมีการตรวจพบผู้ป่วยในหลายพื้นที่ ซึ่งสาเหตุหลักที่ทำให้ประชาชนเกิดการติดเชื้อ ยังคงเกิดจากการเดินทางที่มีเคลื่อนย้ายข้ามเขตพื้นที่ของประชากร และมีโอกาสที่จะเกิดการแพร่กระจายออกไปเป็นวงกว้างหากไม่มีการป้องกันควบคุมที่มีประสิทธิภาพ
238,อ.พล จ.ขอนแก่น จัดฉีดวัคซีนไฟเซอร์ เข็มที่ 1 และ 2 ให้กับผู้ที่ยังไม่ได้รับวัคซีน ที่ รพ.พล เริ่ม 29 พ.ย.นี้ พร้อมจัดชุดเคลื่อนที่เร็วบุกถึงบ้านตรวจหาคนที่ยังไม่ฉีดวัคซีนเพื่อให้บริการแบบถึงที่
239,นายแพทย์สงกรานต์ จันทร์มุณี ผู้อำนวยการโรงพยาบาลตะกั่วป่า กล่าวว่า ในโอกาสวันสถาปนากระทรวงสาธารณสุข วันที่ 27 พฤศจิกายน 2564 จึงขอเชิญชวนชาวพังงา ที่ยังไม่ได้รับวัคซีนโควิด-19 สามารถ Walk-in เข้ารับการฉีดวัคซีนโควิด -19 โดยไม่ต้องลงทะเบียนจอง ซึ่งจะได้วัคซีนโควิด-19 เข็มที่ 1 เป็น Astrazeneca และเข็มที่ 2 เป็น Pfizer ในส่วนของผู้ที่ได้รับวัคซีนเข็มที่ 1 จากต่างพื้นที่ เข้ารับการฉีดวัคซีนเข็ม 2 โดยนำใบนัดเดิมมาด้วย อีกทั้งผู้ได้รับวัคซีน Sinovac ครบ 2 เข็ม ในช่วงเดือนสิงหาคม 2564 หรือก่อนหน้านั้น สามารถเข้ารับวัคซีน เข็มที่ 3 เป็น Astrazeneca เป็นเข็มกระตุ้น
240,วันนี้ (26 พ.ย. 64) นายจีรวัฒน์ พราหมณี ปลัดเทศบาลเมืองหัวหิน จ.ประจวบคีรีขันธ์ เปิดเผยว่า ได้นำคณะครูและบุคลากรทางการศึกษาในโรงเรียนสังกัดเทศบาลเมืองหัวหิน เข้ารับการฝึกอบรมวิธีการตรวจคัดกรองหาเชื้อโควิด-19 เบื้องต้นด้วยชุดตรวจเอทีเค โดยมีเจ้าหน้าที่กองสาธารณสุขและสิ่งแวดล้อม เป็นวิทยากรให้ความรู้ ที่อาคารจอดรถชั้น 6 สำนักงานเทศบาลเมืองหัวหิน เพื่อเตรียมความพร้อมรับการเปิดภาคเรียนที่ 2 ปีการศึกษา 2564 ในรูปแบบปกติที่โรงเรียนหรือรูปแบบ On Site ในวันที่ 29 พ.ย.64 สำหรับโรงเรียนเทศบาลบ้านหัวหิน ที่จะเปิดเรียนในระดับมัธยมศึกษาตอนปลาย / วันที่ 7 ธ.ค.64 โรงเรียนเทศบาลบ้านหัวหิน และโรงเรียนเทศบาลบ้านบ่อฝ้าย เปิดเรียนในระดับมัธยมศึกษาตอนต้น และวันที่ 13 ธ.ค.64 จะเปิดเรียนในระดับอนุบาล 1 ถึงชั้น ป.6 ทุกโรงเรียนในสังกัด ยกเว้นศูนย์พัฒนาเด็กเล็ก โดยหากตรวจพบเด็กนักเรียน ครู หรือบุคลากรทางการศึกษาในโรงเรียนมีผลเป็นบวกจะนำเข้ารับการตรวจยืนยันผลด้วยวิธี RT-PCR อีกครั้ง
241,ประชาชน ทยอยรับไฟเซอร์เข็มแรก ที่ด่านตรวจยะลา   ล่าสุด เข็ม 1 ฉีดแล้ว ร้อยละ 62.17 ด้าน สสจ.ยะลา ชวนชาวยะลา ร่วมรณรงค์สัปดาห์แห่งการฉีดวัคซีนโควิด-19 สู่เป้าหมายประเทศ 100 ล้านโดส 
242,คณะรัฐมนตรีมีมติรับทราบการจัดซื้อวัคซีนป้องกันโรคติดเชื้อไวรัสโคโรนา 2019 (โควิด-19) สำหรับปี 2565 จาก บริษัท ไฟเซอร์ จำกัด (Pfizer) เพิ่มเติมจำนวน 30 ล้านโดส และเห็นชอบการลงนามในสัญญา Third Amendment to Manufacturing and Supply Agreement ระหว่างกรมควบคุมโรคและ บริษัท ไฟเซอร์ จำกัด โดยให้อธิบดีกรมควบคุมโรคเป็นผู้มีอำนาจลงนามในสัญญาดังกล่าว
243,    บริษัทโนวาแวกซ์ ออกแถลงการณ์เมื่อวานนี้ว่า ได้เริ่มการวิจัยและพัฒนาวัคซีนโควิด-19 รุ่นต่อไป เพื่อให้มีประสิทธิภาพเพียงพอสำหรับการรับมือกับเชื้อกลายพันธุ์โอไมครอน
244, เครือข่ายบริการสุขภาพอำเภอแม่สะเรียง จังหวัดแม่ฮ่องสอน เปิดให้บริการฉีดวัคซีนป้องกันโควิด-19 แบบไม่ต้องจองล่วงหน้า (Walk in) ในวันเลือกตั้งนายกองค์การบริหารส่วนตำบล และ สมาชิกสภาฯ ซึ่งตรงกับวันอาทิตย์ที่ 28 พฤศจิกายน 2564 ณ จุดเลือกตั้ง 2 หน่วย ได้แก่ 1 หน่วยเลือกตั้งศาลาบ้านโป่งดอยช้าง หมู่ 13 ตำบลบ้านกาศ 2 หน่วยเลือกตั้งบ้านแม่สะลาบ ตำบลแม่คง (โรงเรียนบ้านแม่สะลาบ) ตั้งแต่เวลา 8.30 – 15.00 น. ดำเนินการฉีดสูตรใหม่ คือเข็ม 1 แอสตร้าเซนเนก้า และ เข็ม 2 ไฟเซอร์ (หรือ แอสตร้าเซนเนก้าในกรณีจำเป็น) หลักเกณฑ์ คือ ต้องเป็นประชาชนที่มีอายุตั้งแต่ 18 ปี ขึ้นไป และเป็นผู้ที่ไม่เคยรับวัคซีนป้องกันโรคโควิด -19 มาก่อน กรณีหญิงให้นมบุตร หญิงตั้งครรภ์มากกว่า 12 สัปดาห์ มีโรคประจำตัว เช่น ความดัน เบาหวาน สามารถเข้ารับการฉีดสูตรนี้ได้เช่นกัน หากมีโรคประจำตัวสามารถแจ้งเจ้าหน้าที่หรือปรึกษาแพทย์ที่ดูแลประจำก่อนเข้ารับวัคซีน
245,ศึกษาธิการจังหวัดเชียงใหม่เผย ขณะนี้มีนักเรียนที่แจ้งความประสงค์ฉีดวัคซีนได้รับการฉีดวัคซีนไปได้แล้วกว่าร้อยละ 99 ของจำนวนนักเรียนที่ประสงค์ฉีดทั้งหมดในรอบแรก โดยไม่พบผลข้างเคียงแต่อย่างใด 
246,      ไบโอเอ็นเทค บริษัทเทคโนโลยีชีวภาพของเยอรมนีที่พัฒนาวัคซีนโควิด-19 ร่วมกับไฟเซอร์เปิดเผยว่า ได้เริ่มทำการศึกษาวิจัยเกี่ยวกับเชื้อกลายพันธุ์โอไมครอนทันทีและคาดว่า จะได้ข้อมูลเพิ่มเติมจากห้องปฏิบัติการภายใน 2 สัปดาห์ ซึ่งจะช่วยให้ทราบว่า ต้องมีการปรับสูตรวัคซีนเพื่อให้รับมือกับเชื้อกลายพันธุ์โอไมครอน ได้หรือไม่ และหากมีความจำเป็นก็คาดว่าจะสามารถปรับสูตรวัคซีนใหม่ออกสู่ท้องตลาดได้ภายใน 100 วัน
247,"27 พ.ย.64 ที่บริเวณลานชั้น 2 ศูนย์การค้าเสริมไทยคอมเพล็กซ์จังหวัดมหาสารคาม นายเกียรติศักดิ์ตรงศิริ ผู้ว่าราชการจังหวัดมหาสารคาม เป็นประธานในการเปิดกิจกรรม Kick Off รณรงค์สัปดาห์การฉีดวัคซีนป้องกันโรคโควิด -19 “10 วัน 10 หมื่นโดส “เพื่อมหาสารคามปลอดภัย covid- 19 จากสถานการณ์ที่มีการระบาดด้วยโรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ไปทั่วโลกมีผู้ติดเชื้อสะสมราว 260,832,919 รายเสียชีวิตจำนวน 5,205,602 รายและยังคงมีการระบาดต่อเนื่องรวมถึงประเทศไทยมีผู้ติดเชื้อสะสม 2,100,959 รายเสียชีวิตไปแล้วจำนวน 20,677 รายและส่งผลกระทบระบบสาธารณสุขเศรษฐกิจและสังคมของประเทศเป็นอย่างมาก ประชาชนจำเป็นต้องดูแลและปรับเปลี่ยนวิถีชีวิตทุกกลุ่มวัย รัฐบาลได้มีนโยบายและมาตรการหลายอย่างในการควบคุมโรคและสร้างความปลอดภัย ให้ประชาชน เช่น มาตรการสวมหน้ากากอนามัย หรือหน้ากากผ้า การเว้นระยะห่างทางกายภาพ การรักษาสุขอนามัยส่วนบุคคล การกักกันโรค เพื่อลดอัตราการป่วยรุนแรงการเสียชีวิต การลดค่าใช้จ่ายในการดูแลผู้ป่วยของภาครัฐ พร้อมกับการฟื้นฟูเศรษฐกิจและสังคม ให้กลับสู่ภาวะปกติโดยเร็ว และเปิดประเทศต่อไปซึ่งมาตรการที่จําเป็นและสำคัญอย่างยิ่งในการเปิดประเทศ ได้แก่ การฉีดวัคซีนโดยรัฐบาลได้กำหนดเป้าหมายเป้าหมายการฉีดวัคซีนเข็มที่ 1 ให้ครอบคลุมประชากรร้อยละ 80 และเข็มที่ 2 ร้อยละ 70 ในเดือนธันวาคม 2560 โดยจังหวัดมหาสารคามขณะนี้มีประชากรเป้าหมาย 557,365 ราย สามารถฉีดวัคซีนเข็ม 1 ภายในจังหวัดได้จำนวน 474,091 คิดเป็นร้อยละ 49 56 ประชาชนชาวมหาสารคามที่อยู่นอกพื้นที่ที่ได้รับการฉีดวัคซีนอีก 222,448 รายคิดเป็นร้อยละ 23.23 เมื่อรวมชาวมหาสารคามได้รับการฉีดวัคซีนทั้งภายในและภายนอกจังหวัดคิดเป็นร้อยละ 72.79% คงเหลือเพียงร้อยละ 7.21 จังหวัดมหาสารคามจะบรรลุเป้าหมายร้อยละ 80"
248,"ที่บริเวณลานชั้น 2 ศูนย์การค้าเสริมไทยคอมเพล็กซ์จังหวัดมหาสารคาม นายเกียรติศักดิ์ ตรงศิริ ผู้ว่าราชการจังหวัดมหาสารคาม เป็นประธานในการเปิดกิจกรรม Kick Off รณรงค์สัปดาห์การฉีดวัคซีนป้องกันโรคโควิด -19 “10 วัน 10 หมื่นโดส “เพื่อมหาสารคามปลอดภัย covid- 19 จากสถานการณ์ที่มีการระบาดด้วยโรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ไปทั่วโลกมีผู้ติดเชื้อสะสมราว 260,832,919 ราย เสียชีวิต จำนวน 5,205,602 ราย และยังคงมีการระบาดต่อเนื่องรวมถึงประเทศไทยมีผู้ติดเชื้อสะสม 2,100,959 ราย เสียชีวิตไปแล้วจำนวน 20,677 ราย และส่งผลกระทบระบบสาธารณสุขเศรษฐกิจและสังคมของประเทศเป็นอย่างมาก ประชาชนจำเป็นต้องดูแลและปรับเปลี่ยนวิถีชีวิตทุกกลุ่มวัย รัฐบาลได้มีนโยบายและมาตรการหลายอย่างในการควบคุมโรคและสร้างความปลอดภัย ให้ประชาชน เช่น มาตรการสวมหน้ากากอนามัย หรือหน้ากากผ้า การเว้นระยะห่างทางกายภาพ การรักษาสุขอนามัยส่วนบุคคล การกักกันโรค เพื่อลดอัตราการป่วยรุนแรงการเสียชีวิต การลดค่าใช้จ่ายในการดูแลผู้ป่วยของภาครัฐ พร้อมกับการฟื้นฟูเศรษฐกิจและสังคม ให้กลับสู่ภาวะปกติโดยเร็ว และเปิดประเทศต่อไป ซึ่งมาตรการที่จําเป็นและสำคัญอย่างยิ่งในการเปิดประเทศ ได้แก่ การฉีดวัคซีนโดยรัฐบาลได้กำหนดเป้าหมายการฉีดวัคซีนเข็มที่ 1 ให้ครอบคลุมประชากรร้อยละ 80 และเข็มที่ 2 ร้อยละ 70 ในเดือนธันวาคม 2560 โดยจังหวัดมหาสารคามขณะนี้มีประชากรเป้าหมาย 557,365 ราย สามารถฉีดวัคซีนเข็ม 1 ภายในจังหวัดได้จำนวน 474,091 คิดเป็นร้อยละ 49 56 ประชาชนชาวมหาสารคามที่อยู่นอกพื้นที่ที่ได้รับการฉีดวัคซีนอีก 222,448 ราย คิดเป็นร้อยละ 23.23 เมื่อรวมชาวมหาสารคามได้รับการฉีดวัคซีนทั้งภายในและภายนอกจังหวัดคิดเป็นร้อยละ 72.79% คงเหลือเพียงร้อยละ 7.21 จังหวัดมหาสารคามจะบรรลุเป้าหมายร้อยละ 80"
249,จังหวัดปัตตานี ได้มีการปรับแผนในการให้บริการวัคซีนในพื้นที่ประชาชน หนาแน่น โดยจัดให้มีการฉีดวัคซีน ณ ห้างสรรพสินค้า และห้างค้าปลีกขนาดใหญ่
250,วันเสาร์ที่ 27 - วันอาทิตย์ที่ 28 พฤศจิกายน 2564 นี้ ทางสำนักงานสาธารณสุขจังหวัดปัตตานี จะมีบริการฉีดวัคซีนโควิด – 19 (ไฟเซอร์ Pfizer) โดยจะจัดขึ้นที่ห้าง Asean Mall ตั้งแต่เวลา 09.00 - 15.00 น. ขอเชิญประชาชนผู้สนใจทุกท่านหรือลูกค้าที่เข้ามาใช้บริการ (ที่ยังไม่ได้รับวัคซีนโควิด – 19)
251,
252,"วันนี้ (28 พ.ย. 64) เครือข่ายบริการสุขภาพอำเภอแม่ลาน้อย จ.แม่ฮ่องสอน ออกให้บริการเชิงรุกฉีดวัคซีนโควิด-19 สูตรใหม่ เข็มที่ 1 แอสตราเซเนกา (AstraZeneca) เข็มที่ 2 ไฟเซอร์ (Pfizer) ณ หน่วยเลือกตั้ง นายกองค์การบริหารส่วนตำบล และสมาชิกฯ จำนวน 3 แห่ง ได้แก่ อาคารอเนกประสงค์บ้านแม่เตี๋ย หมู่ 5 ต.ท่าผาปุ่ม , โรงเรียนบ้านแม่ปาง ต.สันติคีรี และ โบสถ์บ้านสันติสุข ต.แม่ลาหลวง "
253,โรงพยาบาลอำนาจเจริญ โดยหน่วยฉีดวัคซีนหอประชุมพุทธอุทยานอำนาจเจริญ
254,ยะลา เดินหน้ารณรงค์ เร่งฉีดวัคซีนประชาชนป้องกันโควิดสายพันธุ์ใหม่ ภาพรวมทั้งจังหวัดฉีดแล้ว 62.42 ประชาชนยังคงเข้ารับการฉีดวัคซีนที่ด่านตรวจ 4 มุมเมืองยะลา ท่าสาป ขุนไวย์ มลายูบางกอก เมืองทอง อย่างต่อเนื่อง โดยเฉพาะด่านท่าสาป ซึ่งมีผู้เดินทางเข้าพื้นที่ จ.ยะลา จำนวนมาก จากทั้งใน พื้นที่เอง และต่างพื้นที่ ปัตตานี นราธิวาส สงขลา หากไม่เคยได้รับการฉีดวัคซีนใดมาก่อน ต้องการเข้า จ.ยะลา ก็จะได้รับการฉีดวัคซีนไฟเซอร์เข็มแรกทันที            
255,"สถานการณ์แพร่ระบาดไวรัสโควิด-19 จ.ระยอง ประจำวันที่ 29 พฤศจิกายน 2564 พบผู้ติดเชื้อรายใหม่เพิ่ม 81 ราย เสียชีวิต 2 ราย หายป่วยกลับบ้าน 88 ราย  ยังเหลือผู้ป่วยอยู่ระหว่างรักษา 1,327 ราย"
256,"        ศูนย์ปฏิบัติการฉุกเฉินด้านการแพทย์และสาธารณสุขจังหวัดเลย รายงานพบผู้ติดเชื้อโควิด-19 ในจังหวัดเลยเพิ่มขึ้นจำนวน 17 ราย เป็นการติดเชื้อจากในพื้นที่ 15 ราย นอกพื้นที่ 2 ราย โดยในพื้นที่ เป็นการติดเชื้อในพื้นที่เชื่อมโยงจากกรณีการติดเชื้อเป็นกลุ่มก้อน หรือคลัสเตอร์บ้านหมันขาว หมู่ 11 ตำบลกกสะทอน อำเภอด่านซ้ายจำนวน 11 ราย เกิดจากกิจกรรมออกค่าของนักศึกษา ที่โรงเรียน ตชด.บ้านหมันขาว, คลัสเตอร์บ้านทรายขาวเหนือ หมู่ 17 ตำบลทรายขาว อำเภอวังสะพุง จำนวน 3 ราย ซึ่งเป็นคลัสเตอร์จากงานศพ และคลัสเตอร์บ้านซำกกค้อ หมู่ 7 ตำบลโนนปอแดง อำเภอผาขาว จำนวน 1 ราย หายป่วยกลับบ้านวันนี้จำนวน 5 ราย มีผู้ป่วยโควิด-19 สะสมแล้วจำนวน 4,219 ราย กำลังรักษาตัวอยู่ 158 ราย มีผู้สัมผัสเสี่ยงสูงคงเหลือต้องติดตามจำนวน 457 ราย มีผู้เสียชีวิตเพิ่ม 1 ราย โดยผู้เสียชีวิตสะสมรวมจำนวน 34 ราย"
257,ครม.มีมติ จัดซื้อวัคซีนไฟเซอร์เพิ่ม 30 ล้านโดส เตรียมส่งมอบไตรมาส 1 - 3 ของปี 2565 พร้อมเร่งฉีดวัคซีนครบ 100 ล้านโดส ภายในวันที่ 5 ธันวาคม
258,วันนี้ (29 พ.ย.64) จังหวัดพังงาจัดประชุมคณะกรรมการโรคติดต่อจังหวัด เพื่อติดตามสถานการณ์การแพร่ระบาดโควิด -19 พร้อมกับมาตรการควบคุมและป้องกัน โดยมี นายจำเริญ ทิพญพงศ์ธาดา ผู้ว่าราชการจังหวัดพังงา เป็นประธาน พร้อมด้วย นายบุญเติม เรณุมาศ รองผู้ว่าราชการจังหวัดพังงา นายธรรมนูญ ศรีวรรธนะ รองผู้ว่าราชการจังหวัดพังงา นายอำเภอ และส่วนราชการที่เกี่ยวข้องร่วมประชุม ณ ห้องประชุมภูผา ศาลากลางจังหวัดพังงา 
259,เมื่อวันที่ 29 พ.ย.64 ณ ห้องประชุมพญาตานี ศาลากลางจังหวัดปัตตานี นายนิพันธ์ บุญหลวงผู้ว่าราชการจังหวัดปัตตานี ได้เป็นประธานในการประชุมคณะกรรมการโรคติดต่อ ครั้งที่ 35/2564 โดยมีการนำเสนอสถานการณ์โรคติดเชื้อไวรัสโคโรน่า 2019 ระดับโลก ภูมิภาค ประเทศไทย และ จังหวัดปัตตานี ทั้งนี้ได้สั่งการให้ คณะกรรมการที่ได้รับมอบหมาย บริหารจัดการ วัคซีนโมเดิร์นน่า ให้เข้าถึงเป้าหมายการมากที่สุด ครอบคลุมที่สุด ตามที่ สภากาชาดไทย จัดสรร ให้จำนวน 540 โดส ได้แก่ กลุ่ม บุคลากรทางการศึกษา บุคลากรทางสาธารณสุข และ กลุ่มประชาชนอายุ 70 ปีขึ้นไป
260,            นายอัลเบิร์ต บัวร์ลา ประธานเจ้าหน้าที่บริหารบริษัทไฟเซอร์ อิงค์ เปิดเผยว่า ทางบริษัทเริ่มพัฒนาวัคซีนสูตรใหม่เพื่อรับมือกับเชื้อโควิด-19 กลายพันธุ์สายพันธุ์โอไมครอนโดยเฉพาะแล้ว เนื่องจากวัคซีนที่ใช้อยู่ในปัจจุบันอาจมีประสิทธิภาพน้อยในการต้านทานเชื้อกลายพันธุ์ใหม่นี้  โดยก่อนหน้านี้ไฟเซอร์และบริษัทไบโอเอ็นเทคของเยอรมนีก็สามารถพัฒนาวัคซีนสูตรเฉพาะสำหรับรับมือกับเชื้อสายพันธุ์เบตาและเดลตาได้ใน 95 วัน แต่ไม่มีโอกาสได้ใช้ เนื่องจากวัคซีนสูตรเดิมยังต้านเชื้อกลายพันธุ์เหล่านี้ได้
261,"สถานการณ์แพร่ระบาดไวรัสโควิด-19 จ.ระยอง ประจำวันที่ 30 พฤศจิกายน 2564 พบผู้ติดเชื้อรายใหม่เพิ่ม 76 ราย หายป่วยกลับบ้าน 136 ราย  ยังเหลือผู้ป่วยอยู่ระหว่างรักษา 1,267 ราย"
262,บรรยากาศ การให้บริการฉีดวัคซีนที่ด่านตรวจท่าสาป วันนี้ (30 พ.ย 64) ซึ่งเป็นวันสุดท้ายที่ ทาง รพ.ยะลา จะตั้งจุดบริการฉีดวัคซีนไฟเซอร์เข็มแรกให้กับประชาชนที่ยังไม่ได้รับวัคซีน และต้องการเข้าพื้นที่ จ.ยะลา ก็จะต้องได้รับการฉีดวัคซีนก่อนเข้าเมือง ตั้งแต่ช่วงเช้า หลังเปิดให้บริการ ได้มีประชาชนทยอยเข้ารับการฉีดวัคซีน กันอย่างต่อเนื่อง
