,news_text
134,นายแพทย์ ไพศาล ดั่นคุ้ม เลขาธิการคณะกรรมการอาหารและยา เปิดเผยว่า สำนักงานคณะกรรมการอาหารและยา (อย.) ได้อนุมัติการขยายขอบเขตข้อบ่งใช้ของวัคซีนโคเมอร์เนตี (COMIRNATY VACCINE) ของบริษัท ไฟเซอร์ จำกัด สำหรับกลุ่มเด็กอายุ 5-11 ปี เพื่อป้องกันโรคโควิด-19 เป็นที่เรียบร้อย 
135,เปิดรับฉีดวัคซีน?ป้องกันโควิด-19 เเบบ Walk-in? 
136,
137,คณะกรรมการอาหารและยาของสหรัฐฯ อนุมัติการใช้ “แพกซ์โลวิด” ยารักษาโรคโควิด-19 ชนิดรับประทานของไฟเซอร์ บริษัทเวชภัณฑ์รายใหญ่ของสหรัฐฯ เป็นกรณีฉุกเฉิน โดยให้ใช้กับประชาชนกลุ่มเสี่ยงสูง ที่มีอายุ 12 ปี ขึ้นไป ซึ่งติดเชื้อแล้ว นับเป็นยารักษาโรคโควิด-19 ชนิดรับประทาน ขนานแรก ที่ได้รับการอนุมัติให้ใช้ในสหรัฐฯ
138,วัคซีนเริ่มชะลอตัว รพ.ยะลา เร่งประชาชนฉีด เข็ม 3 กระตุ้นภูมิ ป้องกันโควิดโอมิครอนหลังพบผู้ติดเชื้อในประเทศแล้วกว่า 100 ราย 
139,"ที่ศาลาประชาคมจังหวัดพะเยา นายแพทย์ธวัชชัย ปานทอง ผู้อำนวยการโรงพยาบาลพะเยา พร้อมด้วย นายแพทย์อนันต์ มาลัยรุ่งสกุล รองผู้อำนวยการฝ่ายการแพทย์ ในฐานะประธานคณะทำงานบริหารจัดการการให้วัคซีนป้องกันโรคติดเชื้อไวรัสโควิด-19 จังหวัดพะเยา และแพทย์หญิงกนกรส โคว้จิริยะพันธ์ รองผู้อำนวยการด้านผลิตและพัฒนาบุคลากรทางการแพทย์ ในฐานะรองประธานคณะทำงานบริหารจัดการการให้วัคซีนป้องกันโรคติดเชื้อไวรัสโควิด-19 จังหวัดพะเยา และคณะผู้บริหาร ตรวจเยี่ยมบุคลากรทางการแพทย์และสาธารณสุขที่ให้บริการฉีดวัคซีนโควิด-19 จุดบริการของเครือข่ายบริการสุขภาพจังหวัดพะเยา ตามแผนการกระจายวัคซีนโควิด-19 ของกระทรวงสาธารณสุข ที่กระจายวัคซีนโควิด-19 ให้ทุกจังหวัดทั่วประเทศ ซึ่งในครั้งนี้เป็นการให้บริการฉีดวัคซีนไฟเซอร์ เข็มที่ 1 จำนวน 349 ราย เข็มที่ 2 จำนวน 1,063 ราย สำหรับผู้สูงอายุ ผู้มีโรคประจำตัว ประชาชนทั่วไป ชาวต่างชาติ และแรงงานต่างด้าวในเขตอำเภอเมือง ที่ประสงค์รับวัคซีน เข็มที่ 1 เมื่อวันที่ 23 และ 24 พฤศจิกายน 2564 และ Booster เข็มที่ 3 จำนวน 148 ราย ที่ประสงค์รับวัคซีน รวมทั้งสิ้น 1,560 ราย"
140,"นายแพทย์ปพน ดีไชยเศรษฐ รองนายแพทย์สาธารณสุขจังหวัดสงขลา เปิดเผยว่า จังหวัดสงขลาได้เตรียมความพร้อมรับมือกับการแพร่ระบาดของโควิด -19 สายพันธุ์โอมิครอน ซึ่งคาดการณ์ว่าหากเกิดการแพร่ระบาดในพื้นที่ อาจทำให้มีผู้ป่วยโควิด -19 เพิ่มขึ้นหลัก 1,000 คนต่อวัน จังหวัดสงขลาจึงได้เร่งรัดการฉีดวัคซีนเข็มกระตุ้น หรือวัคซีนเข็มที่ 3 ซึ่งช่วยเพิ่มภูมิต้านทานโควิด -19 สายพันธุ์โอมิครอนได้ โดยเชิญชวนให้ประชาชนที่ได้รับวัคซีนเข็มที่ 2 เป็นวัคซีนซิโนแวคหรือซิโนฟาร์มเกิน 1 เดือน และประชาชนที่ได้รับวัคซีนเข็มที่ 2 เป็นแอสตร้าเซนเนก้า หรือไฟเซอร์ เกิน 3 เดือน ให้เข้ากับการฉีดวัคซีนเข็มที่ 3 เพื่อเพิ่มภูมิคุ้มกันให้กับตนเอง นอกจากนี้ทางจังหวัดยังได้เตรียมความพร้อมฝึกอบรมบุคลากรทางการแพทย์ด้านการดูแลรักษาผู้ป่วยในระบบ home isolation รองรับสถานการณ์การแพร่ระบาดที่อาจเกิดความรุนแรง     จนทำให้เตียงในโรงพยาบาล หรือ  Community isolation มีไม่เพียงพอ อย่างไรก็ตามขอให้ประชาชนปฏิบัติตามมาตรการดูแลตนเองแบบครอบจักรวาล และมาตรการ DMHTT รวมถึงมาตรการ Covid Free setting เพื่อเป็นการป้องกันและลดความเสี่ยงของการแพร่ะระบาดของโควิด -19 สายพันธุ์โอมิครอนในพื้นที่"
141,           คณะกรรมการอาหารและยาของสหรัฐฯ อนุมัติการใช้ “แพกซ์โลวิด” ยารักษาโรคโควิด-19 ชนิดรับประทานของไฟเซอร์ บริษัทเวชภัณฑ์รายใหญ่ของสหรัฐฯ เป็นกรณีฉุกเฉิน โดยให้ใช้กับประชาชนกลุ่มเสี่ยงสูง ที่มีอายุ 12 ปี ขึ้นไป ซึ่งติดเชื้อแล้ว นับเป็นยารักษาโรคโควิด-19 ชนิดรับประทานขนานแรก ที่ได้รับการอนุมัติให้ใช้ในสหรัฐฯ ซึ่งจะช่วยรับมือกับเชื้อโควิด-19 กลายพันธุ์ สายพันธุ์โอมิครอน ที่กำลังแพร่ระบาดอย่างรวดเร็ว
142,วันนี้ (23 ธ.ค. 64) นายศิวัช ฟูบินทร์ นายอำเภอสูงเม่น หัวหน้าศูนย์ปฏิบัติการกลางฉีดวัคซีนโควิด - 19 นายแพทย์แสงชัย พงศ์พิชญ์พิทักษ์ ผู้อำนวยการโรงพยาบาลสูงเม่น นายศราวุธ นันทวรรณ สาธารณสุขอำเภอสูงเม่น และบุคลากรทางการแพทย์ ออกให้บริการฉีดวัคซีนโควิด – 19 จำนวน 2 ทีม ให้บริการวัคซีนช่วงเช้าที่ศาลาอเนกประสงค์ หมู่ที่ 4 บ้านร่องเสี้ยว ช่วงบ่ายที่โรงเรียนบ้านเหล่า อำเภอสูงเม่น จังหวัดแพร่
143,
144,สีสันคริสต์มาส เจ้าหน้าที่ศูนย์ฉีดวัคซีน ยะลา สวมใส่หมวกแดง สร้างรอยยิ้มให้ประชาชน ฉีดเข็ม 3 กระตุ้น ป้องกันโอมิครอน  สำหรับบรรยากาศฉีดวัคซีน เข็ม 3 ให้กับชาวยะลา ที่หน่วยฉีดวัคซีน อ.เมืองยะลา วันนี้(24 ธ.ค 64) ซึ่งเป็นช่วงเทศกาลคริสต์มาส  เจ้าหน้าที่ของศูนย์ฉีด ต่างพร้อมใจกันสร้างสีสัน ผ่อนคลายให้ประชาชนด้วยการ สวมใส่ หมวกซานต้า หมวกซานตาครอส หมวกคริสต์มาส กันเกือบทุกคน   สร้างรอยยิ้ม ความสุขให้ประชาชนเป็นอย่างมากบางคนก็จะถ่ายรูปเจ้าหน้าที่เก็บไว้เป็นที่ระลึกนอกจากนี้ก็ยังเปิดเพลงจิงเกิลเบลล์ เพื่อให้เข้ากับบรรยากาศด้วย  
145, องค์การอาหารและยาสหรัฐหรือเอฟดีเออนุมัติใช้ยาเม็ดโมลนูพิราเวียร์ของบริษัทเมอร์ค แอนด์ โค เป็นยารักษาผู้ป่วยโควิด-19 แล้วเมื่อวานนี้ ซึ่งนับเป็นยาตัวที่สองที่ได้รับการอนุมัติให้ใช้รักษาผู้ป่วยโควิดในสหรัฐ หลังจากที่เอฟดีเอเพิ่งอนุมัติยาแพกซ์โลวิดของบริษัทไฟเซอร์ไปเมื่อวันก่อน
146, องค์การอาหารและยาสหรัฐหรือเอฟดีเอ อนุมัติใช้ยาเม็ดโมลนูพิราเวียร์ของบริษัทเมอร์ค แอนด์ โค  เป็นยารักษาผู้ป่วยโควิด-19 แล้วเมื่อวานนี้ ซึ่งนับเป็นยาตัวที่สองที่ได้รับการอนุมัติให้ใช้รักษาผู้ป่วยโควิด-19ในสหรัฐ หลังจากที่เอฟดีเอเพิ่งอนุมัติใช้ยาแพกซ์โลวิดของบริษัทไฟเซอร์               ไปเมื่อวันก่อน โดยเอฟดีเออนุมัติใช้ยาโมลนูพิราเวียร์เป็นยารับประทานสำหรับรักษาโรคโควิด-19 ในผู้ใหญ่ที่มีอาการไม่รุนแรงถึงปานกลาง และผู้ที่ไม่สามารถเข้าถึงการรักษาแบบอื่นได้ แต่ไม่อนุญาตให้ใช้ยานี้ในผู้ป่วยอายุต่ำกว่า 18 ปี เนื่องจากยาอาจส่งผลต่อการเติบโตของกระดูกและกระดูกอ่อน 
147,นายแพทย์ประดิษฐ์ ปฐวีศรีสุธา รองนายแพทย์สาธารณสุขจังหวัดระยอง เปิดเผยว่า สถานการณ์ผู้ติดเชื้อโควิด-19 จ.ระยองวันนี้ พบผู้ติดเชื้อ 43 ราย ไม่มีผู้เสียชีวิตเพิ่ม พบการระบาดมากที่สุดในพื้นที่ อ.ปลวกแดง ซึ่งเป็นโรงงานผลิตเครื่องใช้ไฟฟ้าและโรงงานผลิตรถจักรยานยนต์โรงงานละ 4-5 ราย ขณะที่ อ.เมือง พบการระบาดในกลุ่มเรือประมง ส่วนผลการตรวจ ATK ตามสถานประกอบการโรงงาน มีผลเป็นบวก 5 ราย อยู่ในพื้นที่ อ.นิคมพัฒนา 3 ราย และ อ.ปลวกแดง 2 ราย 
148,โรงพยาบาลยะลา ขยายเวลา WALK IN ฉีดเข็ม 3 อีกรอบ จนถึงวันที่ 30 ธ.ค 64 เริ่ม 27 ธ.ค นี้
149,           ออสเตรเลียร่นระยะเวลาการฉีดวัคซีนโควิด-19 เข็มสามหรือเข็มกระตุ้นเร็วขึ้น เพื่อรับมือการระบาดของเชื้อโควิด-19 กลายพันธุ์โอมิครอน
150,"นางสาวรัชดา ธนาดิเรก รองโฆษกประจำสำนักนายกรัฐมนตรี กล่าวในรายการ รัฐบาลเล่าเรื่องโดยทีมนารีสโมสร ว่า รัฐบาลจะเดินหน้าฉีดวัคซีนโควิด -19 ให้กับประชาชนทุกกลุ่ม โดยในปี 2565 รัฐบาลเตรียมจัดซื้อวัคซีน 120 ล้านโดส ซึ่งในการประชุมคณะรัฐมนตรีเมื่อวันที่ 21 ธันวาคมที่ผ่านมา ได้อนุมัติงบประมาณ 35,060 ล้านบาท เพื่อการจัดซื้อวัคซีน 2 ชนิด ประกอบด้วยวัคซีนไฟเซอร์ 30 ล้านโดส และวัคซีนแอสตร้าเซนเนก้า 60 ล้านโดส ส่วนอีก 30 ล้านโดส อยู่ระหว่างการประสานงาน ส่วนวัคซีนสำหรับเด็กอายุ 5 -11 ปี ที่คณะกรรมการอาหารและยาได้เห็นชอบไปแล้วจะรวมอยู่ในส่วนของวัคซีนไฟเซอร์ จำนวน 30 ล้านโดส โดย 10 ล้านโดสจะจัดสรรให้กับเด็ก"
151,           หน่วยงานด้านสุขภาพฝรั่งเศสหรือเอชเอเอส ให้คำแนะนำรัฐบาลโดยระบุในรายงานว่า ควรฉีดวัคซีนโควิด-19 เข็มกระตุ้นหรือบูสเตอร์ให้ประชากรวัยผู้ใหญ่ หลังรับวัคซีนเข็ม 2 แล้ว 3 เดือน ซึ่งลดลงจากเดิม 5 เดือน โดยให้เหตุผลว่าจะสามารถต่อสู้กับเชื้อกลายพันธุ์โอมิครอนได้ดีกว่า
152,โรงพยาบาลสบเมย พร้อมฉีดวัคซีนกระตุ้น (Booster) เข็มที่ 3 ด้วยวัคซีนแอสตร้าเซนเนก้า (AstraZeneca) ให้กับผู้ที่ได้รับวัคซีน ครบ 2 เข็ม ภายในเดือนกันยายน 2564 หรือ ห่าง 3 เดือน หลังจากเข็มที่ 2 ดังนี้ 1. ผู้ที่ฉีดวัคซีนเข็มที่ 1 และ 2 เป็น ซิโนแวค-ซิโนแวค หรือ ซิโนฟาร์ม-ซิโนฟาร์ม 2. ผู้ที่ฉีดวัคซีนเข็มที่ 1 เป็นซิโนแวค หรือ ซิโนฟาร์ม และเข็มที่ 2 เป็นแอสตร้าเซนเนก้า โดยจะเปิดให้บริการ ณ สำนักงานสาธารณสุขอำเภอสบเมย จังหวัดแม่ฮ่องสอน ทุกวันศุกร์ เวลา 08.30 - 15.00 น. ตั้งแต่วันที่ 7 มกราคม 2565 เป็นต้นไป สอดคล้องกับที่ประชุม ศบค. เมื่อวันที่ 13 ธ.ค.64 ที่ได้เห็นชอบตามข้อเสนอกระทรวงสาธารณสุข ในการปรับการฉีดวัคซีนเข็มกระตุ้นให้เร็วขึ้นจากเดิมที่ฉีดห่างจากเข็ม 2 ระยะ 6 เดือนขึ้นไป ลดลงเหลือ 3 เดือนขึ้นไป กรณีท่านที่ต้องการกระตุ้นเข็ม 3 ด้วยวัคซีนไฟเซอร์ ให้รอการประชาสัมพันธ์ต่อไป เพื่อกระตุ้นภูมิคุ้มกันให้ประชาชน ติดต่อสอบถามเพิ่มเติม โทร. 053-618080 ต่อ 2
153,เปิดรับฉีดวัคซีน?ป้องกันโควิด-19 เเบบ Walk-in? พิ้นที่ อำนาจเจริญ
154,ที่หน่วยบริการฉีดวัคซีน อาคารศรีนิบง ศูนย์เยาวชนเทศบาลนครยะลา   ประชาชนในพื้นที่ อ.เมืองยะลา ยังคงทยอยเข้ารับการฉีดวัคซีน เข็มที่ 3 ซึ่งเป็นเข็มกระตุ้นอย่างต่อเนื่อง   ซึ่งทางโรงพยาบาลยะลา ได้ขยายเวลา WALK IN Booster Dose เข็มที่ 3 ด้วยวัคซีน ไฟเซอร์ออกไปอีก  เป็นเวลา 4 วัน ตั้งแต่วันนี้ 27 ธ.ค 64 ไปจนถึงวันที่ 30 ธ.ค 64  เพื่อกระตุ้นให้ประชาชนที่ได้ฉีดวัคซีน ครบ 2 เข็ม ตามกำหนดระยะเวลา ไม่ว่าจะเป็นสูตรเสมอ สูตรไขว้ ให้ได้รับวัคซีนเข็มที่ 3 ให้มากที่สุด  
155,ศูนย์ฉีดวัคซีนโควิด-19 โรงพยาบาลแม่สะเรียง อำเภอแม่สะเรียง จังหวัดแม่ฮ่องสอน เปิดบริการฉีดวัคซีนป้องกันโควิด เข็มที่ 1 สำหรับผู้ที่มีอายุ 12-18 ปี เป็นสูตรเข็มที่ 1 ไฟเซอร์ (Pfizer) และเข็มที่ 2 ไฟเซอร์ (Pfizer) จำนวน 126 คนเท่านั้น หรือจนกว่าวัคซีนจะหมด ส่วนผู้ที่อายุ 18 ปีขึ้นไป เปิดฉีดสูตรเข็มที่ 1 แอสตร้าเซนเนก้า  (AstraZeneca) และเข็มที่ 2 ไฟเซอร์ (Pfizer)
156,ในเทศกาลปีใหม่ 2565 จังหวัดสกลนคร มอบของขวัญแก่ประชาชน ด้วย Vaccine Covid-19 New Year เปิดฉีดวัคซีนแบบไม่ต้องลงทะเบียนล่วงหน้าหรือ Walk In ทั้งแบบเข็ม 1 เข็ม 2 หรือ บูสเข็ม 3 เพื่อสร้างภูมิคุ้มกันหมู่ให้ประชาชนทุกกลุ่มวัยได้รับการฉีดวัคซีนอย่างทั่วถึง
157,"วันนี้ (27 ธ.ค.64) ที่ศาลาประชาคม ศาลากลางจังหวัดลำพูน นายวรยุทธ เนาวรัตน์ ผู้ว่าราชการจังหวัดลำพูน ประธานการแถลงสถานการณ์โควิด-19 ลำพูน พร้อมด้วย แพทย์หญิงภาวิณี เอี่ยมจันทน์ ผู้อำนวยการโรงพยาบาลลำพูน นายแพทย์สุผล ตติยนันทพร นายแพทย์สาธารณสุขจังหวัดลำพูน ร่วมแถลงข่าวสถานการณ์ COVID-19 ในพื้นที่ จังหวัดลำพูน ซึ่งพบรายงานผู้ติดเชื้อโควิด-19 ภายในพื้นที่จังหวัดลำพูน จำนวน 4 ราย จึงจังหวัดลำพูนมียอดผู้ป่วยโควิด-19 สะสมตั้งแต่วันที่ 9 เมษายน-26 ธันวาคม 2564 (16.00 น) พบผู้ป่วยสะสม 4,716 ราย ยอดสะสมของผู้เสียชีวิตอยู่ที่ 38 ราย อยู่ระหว่างการรักษาตัวทั้งหมด 329 ราย แบ่งเป็น ใน รพ.ลำพูน 56 ราย รพ.สนามเวียงยอง 55 ราย รพ.สนามป่าซาง 39 ราย รพ.อื่นๆ 179 ราย และ รักษาหายแล้ว 4,349 ราย "
158,         กระทรวงความปลอดภัยอาหารและยาของเกาหลีใต้ ออกแถลงการณ์ที่ระบุว่า ทางการเกาหลีใต้ อนุมัติการใช้ยา “แพกซ์โลวิด” ยารักษาโรคโควิด-19 ชนิดรับประทานของไฟเซอร์ บริษัทเวชภัณฑ์รายใหญ่ของสหรัฐฯ เป็นกรณีฉุกเฉิน นับเป็นยารักษาโรคโควิด-19 ชนิดรับประทานขนานแรก ที่ได้รับการอนุมัติให้ใช้ในเกาหลีใต้ โดยกำหนดให้ใช้กับประชาชนกลุ่มเสี่ยงสูง ที่มีอายุ 12 ปี ขึ้นไป ซึ่งมีอาการป่วยโรคโควิด-19 เล็กน้อยถึงปานกลาง เพื่อลดความเสี่ยงการเข้ารักษาตัวในโรงพยาบาล และเสียชีวิต
159,โรงพยาบาลศูนย์การแพทย์ชีบาในอิสราเอลเริ่มทดลองฉีดวัคซีนโควิด-19 ของไฟเซอร์/ไบโอเอ็นเทค เข็ม 4 กับกลุ่มอาสาสมัครจำนวน 150 คน เมื่อวานนี้ ซึ่งอาสาสมัครทั้งหมดเป็นเจ้าหน้าที่ของโรงพยาบาลที่ฉีดวัคซีนเข็ม 3 มาแล้วอย่างน้อย 4 เดือน และมีสัญญาณภูมิคุ้มกันกำลังลดลงโดยการทดลองครั้งนี้มุ่งเน้นประเมินประสิทธิภาพของวัคซีนในการสร้างสารภูมิต้านทานหรือแอนติบอดี รวมถึงผลข้างเคียง และ การฉีดเข็มกระตุ้นเพิ่มจะช่วยลดความเสี่ยงติดเชื้อหรือไม่ทั้งนี้เมื่อสัปดาห์ที่แล้วคณะผู้เชี่ยวชาญของกระทรวงสาธารณสุขอิสราเอลได้มีคำแนะนำให้อิสราเอลฉีดวัคซีนเข็ม 4 หรือเรียกว่าเข็มกระตุ้นเข็ม 2 ให้แก่ผู้มีอายุ 60 ปีขึ้นไป ผู้มีภูมิคุ้มกันบกพร่อง และบุคลากรทางการแพทย์ โดยะขณะนี้กำลังรอการตัดสินใจจากกระทรวงสาธารณสุข     ซึ่งหากได้รับการอนุมัติ อิสราเอลจะเป็นประเทศแรกของโลกที่เริ่มฉีดวัคซีนโควิด-19เข็ม 4.           
160,สำนักงานสาธารณสุขจังหวัดลำปาง เปิดเผยว่า มีการศึกษาโดยมหาวิทยาลัยออกซ์ฟอร์ด สนับสนุนการใช้วัคซีนป้องกันโควิด-19 ของ AstraZeneca เป็นวัคซีนกระตุ้นเข็มที่ 3  (Booster Dose) ในการป้องกันไวรัสสายพันธุ์โอมิครอน หรือ โอไมครอน (Omicron) โดยข้อมูลจากการศึกษาในห้องปฏิบัติการล่าสุด บ่งชี้ว่า การฉีดวัคซีนป้องกันโควิด-19 ของ  AstraZeneca  เป็นวัคซีนกระตุ้น มีประสิทธิภาพสูงในการเพิ่มระดับแอนติบอดี (Antibody) ต่อไวรัสโควิด-19 สายพันธุ์โอมิครอน 
161,บรรยากาศที่หน่วยบริการฉีดวัคซีน อาคารศรีนิบง ศูนย์เยาวชนเทศบาลนครยะลา วันนี้(28 ธ.ค 64) ประชาชน ยังคงทยอย WALK IN  เข้ารับการฉีดวัคซีน เข็มที่ 3 ไฟเซอร์ ซึ่งเป็นเข็มกระตุ้น อย่างต่อเนื่อง แต่จำนวนไม่มากมาเรื่อยๆ
162,นายแพทย์ธวัชชัย ปานทอง ผู้อำนวยการโรงพยาบาลพะเยา มอบหมายให้ นายแพทย์ชวชัย พงษพนัศ นายแพทย์ชำนาญการ (หัวหน้ากลุ่มงานเวชกรรมสังคม) นำทีม แพทย์ พยาบาล บุคลากรทางการแพทย์ โรงพยาบาลพะเยา ลงพื้นที่เชิงรุก ในชุมชนตำบลบ้านต๊ำ และตำบลท่าจำปี ฉีดวัคซีน ไฟเซอร์เข็มที่ 1 จำนวน 9 ราย ฉีดวัคซีนไฟเซอร์ เข็มที่ 2 จำนวน 405 ราย ฉีดวัคซีนไฟเซอร์ เข็มที่ 3 จำนวน 49 ราย และ Booster เข็มที่ 4 สำหรับบุคลากรสาธารณะสุข จำนวน 4 ราย รวมทั้งหมด 467 ราย ในจำนวนนี้เป็นการฉีดในกลุ่มติดบ้านติดเตียง จำนวน 32 ราย ท่ามกลางความดีใจของผู้ใช้บริการโดยไม่ต้องเดินทางไปฉีดวัคซีนที่โรงพยาบาล ที่สำคัญบุคคลส่วนใหญ่ที่ฉีดวัคซีนนั้น เป็นกลุ่มผู้สูงอายุที่นั่งรถเข็น และป่วยติดเตียง โดยไม่พบผู้มีอาการไม่พึงประสงค์หลังฉีด
163,"(28 ธ.ค. 64) ที่บริเวณหอประชุมอเนกประสงค์ องค์การบริหารส่วนจังหวัดตราด  โรงพยาบาลตราด ร่วมกับสำนักงานสาธารณสุขจังหวัดตราด และสำนักงานสาธารณสุขอำเภอเมืองตราด ดำ เนินการฉีดวัคซีนป้องกันโควิด -19 เนื่องในโอกาสวันสมเด็จพระเจ้าตากสินมหาราช  โดยในวันนี้เป็นการฉีดวัคซีนไฟเซอร์ (Pfizer) เข็มที่ 1 เข็มที่ 2 และเข็มที่ 3 ให้กับ เป้าหมาย คือ เข็มที่ 1 สำหรับ เด็กอายุ 12 ปีขึ้นไป เข็มที่ 2 สำหรับประชาชนที่ห่างจากการฉีดวัคซีนเข็มแรกมาแล้ว 4 สัปดาห์ขึ้นไป เข็มที่ 3 สำหรับประชาชนผู้ที่เคย ฉีดวัคซีนซีโนแวด  ซีโนฟาร์ม มาแล้ว 2 เข็ม ตั้งแต่ 1 เดือนขึ้นไป และ กลุ่มที่ฉีดวัคซีนเข็มที่ 1 และ 2 ที่ใช้สูตร ไขว้ วัคซีนมาแล้ว 3 เดือน ขึ้นไป โดยทั้งหมดต้องผ่านการลงทะเบียนล่วงหน้าไว้กับโรงพยาบาลตราด โดยมีเป้าหมายดำเนินการฉีดวัคซีนครั้งนี้อยู่ที่ 3,000 โดส"
164,วันนี้ (28 ธ.ค.64) ที่ศูนย์บริการนักท่องเที่ยวเชิงสะพานท่าขาม อำเภอเมือง จังหวัดลำพูน นายประภัสร์ ภู่เจริญ นายกเทศมนตรีเมืองลำพูน คณะผู้บริหารเทศบาลเมืองลำพูน พร้อมด้วยเจ้าหน้าที่ศูนย์บริการสาธารณสุข กองการแพทย์ และเจ้าหน้าที่กองสาธารณสุขและสิ่งแวดล้อม เทศบาลเมืองลำพูน ให้บริการฉีดวัคซีนป้องกันโควิด-19 Booster เข็มที่ 3 ให้แก่ให้ประชาชนในเขตเทศบาลฯ ทั้ง 17 ชุมชน ที่เคยฉีดวัคซีนป้องกันโควิด-19 เข็มที่ 2 ผ่านมาแล้วไม่น้อยกว่า 3 เดือน โดยวัคซีนที่ได้รับ คือ วัคซีน Pfizer และ AstraZeneca ที่ได้รับการอนุมัติจากสำนักงานคณะกรรมการอาหารและยา (อย.)
165,"วันนี้ (28 ธ.ค.64) ที่ห้องประชุมลิบง ชั้น 2 ศาลากลางจังหวัดตรัง นายแพทย์ตุลกานต์ มักคุ้น นายแพทย์ชำนาญการพิเศษ โรงพยาบาลตรัง ในฐานะโฆษก ศบค.จ.ตรัง พร้อมด้วย แพทย์หญิง ทิพย์ลดา บุญชัย นายแพทย์ชำนาญการ โรงพยาบาลตรัง ในฐานะรองโฆษก ศบค.จ.ตรัง ร่วมกันแถลงข่าวสถานการณ์โรค COVID-19 ประจำวันของจังหวัดตรัง ซึ่งในวันนี้จังหวัดตรังพบผู้ติดเชื้อโควิด-19 รายใหม่ 52 ราย รวมยอดติดเชื้อสะสม 17,765 ราย ไม่มีผู้เสียชีวิตเพิ่มวันนี้ รวมเสียชีวิตสะสม 113 ราย หายป่วยกลับบ้านวันนี้ 84 ราย รวมหายป่วยสะสม 17,272 ราย กำลังรักษาตัวในโรงพยาบาล 380 ราย"
166,นายสิธิชัย จินดาหลวง ผู้ว่าราชการจังหวัดลำปาง พร้อมด้วย นายแพทย์ประเสริฐ กิจสุวรรณรัตน์ นายแพทย์สาธารณสุขจังหวัดลำปาง เปิดเผยสถานการณ์ผู้ป่วยยืนยันติดเชื้อโควิด 19 จังหวัดลำปาง กรณีผู้ป่วยโควิด-19 สายพันธุ์โอมิครอนรายแรกของจังหวัดลำปาง เป็นเพศหญิง อายุ 50 ปี ภูมิลำเนาตำบลบ้านกิ่ว อำเกอแม่ทะ อาชีพรับจ้างทำความสะอาดบ้านที่ประเทศสวิตเซอร์แลนด์ อาการปัจจุบันที่พบ คือ อาการ ไอ เจ็บคอ คอแห้ง มีประวัติการได้รับวัคซีน เข็ม 1 Pfizer วันที่ 23 กรกฎาคม 2564 และเข็มที่ 2 Pfizer วันที่ 20 สิงหาคม 2564 
167,สำนักงานประชาสัมพันธ์จังหวัดแพร่ รายงานว่า วันนี้ (29 ธ.ค.64) เวลา 13.30 น. ณ ห้องประชุมธรรมโกศัย ชั้น 2 สำนักงานสาธารณสุขจังหวัดแพร่ นายสมหวัง พ่วงบางโพ ผู้ว่าราชการจังหวัดแพร่ เป็นประธานการประชุมคณะกรรมการโรคติดต่อจังหวัดแพร่ ครั้งที่ 38/2564 ร่วมกับคณะทำงานศูนย์ปฏิบัติการควบคุมโรค คณะกรรมการดำเนินการป้องกันหรือยับยั้งภัยพิบัติกรณีฉุกเฉินจังหวัดแพร่ และหน่วยงานภาครัฐและเอกชนที่เกี่ยวข้อง เพื่อรับทราบสถานการณ์โรคโควิด-19 และพิจารณาทบทวนมาตรการป้องกันและควบคุมการแพร่ระบาดของโรคโควิด-19 ของจังหวัดแพร่
168,วันที่ 29 ธันวาคม 2564 เวลา 08.00-16.00 น. นายแพทย์ปฐมพงษ์ ปรุโปร่ง นายแพทย์สาธารณสุขจังหวัดอำนาจเจริญ แพทย์หญิงอุไรวรรณ จำนรรจ์สิริ ผู้อำนวยการโรงพยาบาลอำนาจเจริญ โดยทีมแพทย์พยาบาลโรงพยาบาลอำนาจเจริญ พร้อมด้วยเจ้าหน้าที่สาธารณสุข ให้บริการเชิงรุกลงพื้นที่ให้บริการครั้งนี้ เป็นการให้บริการประชาชนในพื้นที่เทศบาลเมืองอำนาจเจริญ สำหรับผู้ที่ยังไม่ได้วัคซีน-19
169,บรรยากาศในวันสุดท้าย ปี 2564  ของการให้บริการฉีดวัคซีนไฟเซอร์ เข็มที่ 3 ซึ่งเป็นเข็มกระตุ้น  ที่หน่วยบริการฉีดวัคซีน อาคารศรีนิบง ศูนย์เยาวชนเทศบาลนครยะลา วันนี้(30 ธ.ค 64)  ได้มีประชาชนทั่วไป ผู้สูงอายุ ที่ WALK IN เข้ารับการฉีดวัคซีนบูสเตอร์โดส กันอย่างต่อเนื่องแต่จำนวนไม่มาก รวมถึง กลุ่มวัยรุ่น ลูกหลานชาวยะลา ที่เดินทางกลับมาเฉลิมฉลองปีใหม่กับครอบครัว ที่ จ.ยะลา  
170,ศูนย์ฉีดวัคซีนโควิด-19 โรงพยาบาลแม่สะเรียง เปิดลงทะเบียน ฉีดวัคซีนป้องกันโควิด-19 ชนิดไฟเซอร์ สำหรับเด็ก 5-12 ปี เฉพาะกลุ่มที่ไม่ได้อยู่ในระบบการศึกษา และยังไม่ได้รับวัคซีนใดมาก่อน โดยจะเปิดลงทะเบียนตั้งแต่วันที่ 30 ธันวาคม 2564-วันที่ 7 มกราคม 2565 ณ ศูนย์ฉีดวัคซีนโควิด-19 โรงพยาบาลแม่สะเรียง อำเภอแม่สะเรียง จังหวัดแม่ฮ่องสอน หรือสแกนผ่าน QR code ก็ได้เช่นเดียวกัน
