NewsTitle,NewsDate,Region,Province,Department,Link_News
"รพ.ลำปาง เปิด walk in รับ 2,500 คน ฉีดวัคซีนโควิด-19 เนื่องในวันสถาปนากระทรวงสาธารณสุข 27 พฤศจิกายนนี้",26/11/2021,ภาคเหนือ,ลำปาง,สวท.ลำปาง,https://thainews.prd.go.th/th/news/detail/TCATG211126105244731
มหาวิทยาลัยสงขลานครินทร์ วิทยาเขตปัตตานี  ปิดโรงพยาบาลสนามและศูนย์แยกกักในชุมชนเพื่อต้อนรับการเปิดเทอม และวางมาตรการ เปิดการเรียนการสอนแบบปลอดภัย,26/11/2021,ภาคใต้,ปัตตานี,สวท.ปัตตานี,https://thainews.prd.go.th/th/news/detail/TCATG211126105006728
ลำปาง 100 วัน 100% เร่งฉีดวัคซีนต่อเนื่อง ป้องกัน COVID แก่เด็กนักเรียนและประชาชนทั่วไป,26/11/2021,ภาคเหนือ,ลำปาง,สำนักงานประชาสัมพันธ์จังหวัดลำปาง,https://thainews.prd.go.th/th/news/detail/TCATG211126141341826
อ.พล จ.ขอนแก่น จัดฉีดวัคซีนไฟเซอร์ เข็มที่ 1 และ 2 ให้กับผู้ที่ยังไม่ได้รับวัคซีน ที่ รพ.พล เริ่ม 29 พ.ย.นี้,26/11/2021,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,สวท.ขอนแก่น,https://thainews.prd.go.th/th/news/detail/TCATG211126150026871
โรงพยาบาลตะกั่วป่า เชิญชวนชาวพังงาที่ยังไม่ได้รับวัคซีนโควิด-19 เข้ารับวัคซีนโควิด-19 โดย ไม่ต้องลงทะเบียนจอง (walk-in) ในวันที่ 27 พฤศจิกายนนี้,26/11/2021,ภาคใต้,พังงา,สวท.ตะกั่วป่า จ.พังงา,https://thainews.prd.go.th/th/news/detail/TCATG211126152330899
เทศบาลเมืองหัวหิน อบรมครูโรงเรียนในสังกัด ตรวจหาเชื้อโควิด 19 ด้วยชุดตรวจเอทีเค รับการเปิดเรียนแบบ On Site,26/11/2021,ภาคตะวันตก,ประจวบคีรีขันธ์,สวท.ประจวบคีรีขันธ์,https://thainews.prd.go.th/th/news/detail/TCATG211126200604033
ยะลา ประชาชน ทยอยรับไฟเซอร์เข็มแรก ที่ด่านตรวจล่าสุด เข็ม 1 ฉีดแล้ว ร้อยละ 62.17,27/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211127091308122
ครม.เคาะแล้ว  มีการจัดซื้อไฟเซอร์เพิ่มขึ้น 30 ล้านโดส,27/11/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG211127103059141
บริษัทโนวาแวกซ์เริ่มพัฒนาวัคซีนโควิด-19 รุ่นใหม่ เพื่อต่อสู้กับเชื้อกลายสายพันธุ์โอไมครอน,27/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211127141629226
ชวนคนแม่สะเรียง เข้าคูหาฉีดวัคซีน เปิด Walk-in หน้าหน่วยเลือกตั้ง,27/11/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211127104631149
เชียงใหม่ฉีดวัคซีนให้กับนักเรียนแล้วกว่าร้อยละ 99 ของจำนวนนักเรียนที่มีความประสงค์ฉีดวัคซีน..,27/11/2021,ภาคเหนือ,เชียงใหม่,สวท.เชียงใหม่,https://thainews.prd.go.th/th/news/detail/TCATG211127143847232
บริษัทไบโอเอ็นเทคที่พัฒนาวัคซีนโควิด-19 ร่วมกับไฟเซอร์คาดว่าจะปรับสูตรวัคซีนเพื่อให้สามารถต้านเชื้อกลายพันธุ์โอไมครอนได้สำเร็จภายใน 100 วัน,27/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211127193100312
มหาสารคาม Kick Off รณรงค์สัปดาห์การฉีดวัคซีนป้องกันโรคโควิด-19  10 วัน 10 หมื่นโดส เพื่อมหาสารคามปลอดภัย covid-19,27/11/2021,ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,สำนักงานประชาสัมพันธ์จังหวัดมหาสารคาม,https://thainews.prd.go.th/th/news/detail/TCATG211127185215287
มหาสารคาม Kick Off รณรงค์สัปดาห์การฉีดวัคซีนป้องกันโรคโควิด-19  10 วัน 10 หมื่นโดส เพื่อมหาสารคามปลอดภัย covid-19,27/11/2021,ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,สำนักงานประชาสัมพันธ์จังหวัดมหาสารคาม,https://thainews.prd.go.th/th/news/detail/TCATG211127183505281
จังหวัดปัตตานี ผุดไอเดีย ฉีดวัคซีนในห้างสรรพสินค้า และรับของสมนาคุณ,27/11/2021,ภาคใต้,ปัตตานี,สวท.ปัตตานี,https://thainews.prd.go.th/th/news/detail/TCATG211127184206283
ห้าง Asean Mall ปัตตานี เปิดจุดฉีดวัคซีน พร้อมของแจกมากมาย,27/11/2021,ภาคใต้,ปัตตานี,สวท.ปัตตานี,https://thainews.prd.go.th/th/news/detail/TCATG211127232430353
ฟิลิปปินส์จะซื้อวัคซีนโควิด-19 ของบริษัทไฟเซอร์เพิ่มอีก 20 ล้านโดส เพื่อให้สามารถฉีดให้ประชาชนได้กว่าร้อยละ 80 ภายในกลางปีหน้า,28/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211128165546596
คุ้มสองต่อ  ชาวแม่ลาน้อย 225 ราย ไปเลือกตั้ง พร้อมรับวัคซีนป้องกันโควิดหน้าหน่วยเลือกตั้งก่อนกลับบ้าน,28/11/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211128182032626
ขอเชิญประชาชนเขตอำเภอเมือง จ.อำนาจเจริญ อายุ 12 ปีขึ้นไป รับวัคซีนป้องกันโดวิด -19,28/11/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG211129050625684
ยะลา เดินหน้ารณรงค์  เร่งฉีดวัคซีนประชาชนป้องกันโควิดสายพันธุ์ใหม่ ภาพรวมทั้งจังหวัดฉีดแล้ว 62.42,29/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211129083457692
สถานการณ์แพร่ระบาดไวรัสโควิด-19 จ.ระยอง ประจำวันที่ 29 พฤศจิกายน 2564 พบผู้ติดเชื้อรายใหม่เพิ่ม 81  ราย เสียชีวิต 2 ราย,29/11/2021,ภาคตะวันออก,ระยอง,สวท.ระยอง,https://thainews.prd.go.th/th/news/detail/TCATG211129091409693
จ.เลย พบผู้ติดเชื้อโควิด-19 เพิ่มอีก  17 ราย ส่วนใหญ่เป็นคลัสเตอร์ตำบลกกสะทอน อำเภอด่านซ้าย จากกิจกรรมการเข้าค่ายของนักศึกษา,29/11/2021,ภาคตะวันออกเฉียงเหนือ,เลย,สวท.เลย,https://thainews.prd.go.th/th/news/detail/TCATG211129113959793
ครม.มีมติ จัดซื้อวัคซีนไฟเซอร์เพิ่ม 30 ล้านโดส ,29/11/2021,ภาคตะวันตก,กาญจนบุรี,สำนักงานประชาสัมพันธ์จังหวัดกาญจนบุรี,https://thainews.prd.go.th/th/news/detail/TCATG211129160553983
พังงา ติดตามสถานการณ์การแพร่ระบาดโควิด -19,29/11/2021,ภาคใต้,พังงา,สำนักงานประชาสัมพันธ์จังหวัดพังงา,https://thainews.prd.go.th/th/news/detail/TCATG211129145205913
จังหวัดปัตตานีประชุมคณะกรรมการโรคติดต่อครั้งที่ 35/2564,29/11/2021,ภาคใต้,ปัตตานี,สวท.ปัตตานี,https://thainews.prd.go.th/th/news/detail/TCATG211129162901007
ไฟเซอร์ประกาศพัฒนาวัคซีนสูตรใหม่เพื่อรับมือเชื้อโควิด-19กลายพันธุ์โอไมครอน,30/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211130074113176
สถานการณ์แพร่ระบาดไวรัสโควิด-19 จ.ระยอง ประจำวันที่ 30 พฤศจิกายน 2564 พบผู้ติดเชื้อรายใหม่เพิ่ม 76  ราย,30/11/2021,ภาคตะวันออก,ระยอง,สวท.ระยอง,https://thainews.prd.go.th/th/news/detail/TCATG211130091904185
บรรยากาศฉีดวัคซีนที่ด่านยะลา วันสุดท้าย,30/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211130100744234
ลำปาง เดินหน้านโยบาย 100 วัน 100% มุ่งฉีดวัคซีนป้องกันโควิด-19 อีก 7 หมื่นคน หวังครบ 100%,30/11/2021,ภาคเหนือ,ลำปาง,สวท.ลำปาง,https://thainews.prd.go.th/th/news/detail/TCATG211130113833272
จ.ยโสธร Kick of รณรงค์เปิดเมืองปลอดภัย ร่วมใจฉีดวัคซีน โควิด-19,30/11/2021,ภาคตะวันออกเฉียงเหนือ,ยโสธร,สำนักงานประชาสัมพันธ์จังหวัดยโสธร,https://thainews.prd.go.th/th/news/detail/TCATG211130125555309
จ.แพร่ เชิญชวนประชาชนรับวัคซีนโควิด-19 ด่วน หลังพบผู้ป่วยเพิ่มรายวัน,30/11/2021,ภาคเหนือ,แพร่,สวท.แพร่,https://thainews.prd.go.th/th/news/detail/TCATG211130145812367
ธันวาคม 64 รพ.สบเมย เปิดฉีดวัคซีนสูตรใหม่ แอสตรา+ไฟเซอร์ ทุกวันศุกร์,30/11/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211130152133382
เหล่ากาชาดมุกดาหาร ให้กำลังใจผู้เข้ารับวัคซีนไฟเซอร์-โมเดอร์นา เนื่องใน “สัปดาห์แห่งการฉีดวัคซีน” สู่เป้าหมาย 100 ล้านโดส,30/11/2021,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,สำนักงานประชาสัมพันธ์จังหวัดมุกดาหาร,https://thainews.prd.go.th/th/news/detail/TCATG211130155513400
จ.ประจวบฯ เดินหน้าฉีดวัคซีนโควิด -19 ครอบคลุมประชาชนทุกกลุ่มทุกพื้นที่ สู่เป้าหมายประชาชนทั่วประเทศได้รับวัคซีน 100 ล้านโดสภายในปีนี้,30/11/2021,ภาคตะวันตก,ประจวบคีรีขันธ์,สวท.ประจวบคีรีขันธ์,https://thainews.prd.go.th/th/news/detail/TCATG211130164149469
จังหวัดแพร่ ประชุมคณะกรรมการโรคติดต่อ คณะกรรมการยับยั้งภัยพิบัติกรณีฉุกเฉิน และคณะทำงานศูนย์ปฏิบัติการควบคุมโรค,30/11/2021,ภาคเหนือ,แพร่,สำนักงานประชาสัมพันธ์จังหวัดแพร่,https://thainews.prd.go.th/th/news/detail/TCATG211130165346486
นายกเหล่ากาชาดมุกดาหารให้กำลังใจแพทย์และประชาชนผู้เข้ารับฉึดวัคซีน เนื่องใน “สัปดาห์แห่งการฉีดวัคซีน”สู่เป้าหมาย 100 ล้านโดส,30/11/2021,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,สวท.มุกดาหาร,https://thainews.prd.go.th/th/news/detail/TCATG211130185207542
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
